thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
46,0,46,,,,,,,space,3.998710700077936,None,5,0.8381616999395192,None,229.98601429990958,j,None,230.36871789989527,230.36919289990328,232.3824098999612,232.38246569992043,233.39705229992978,233.3971000999445,234.39668609993532,0.3559121999423951,None,,,,,,,1,0,1,0,46,0,46,0,695.8578493000241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.98601429990958,695.8443250999553,695.8578493000241,695.8578493000241,695.8578493000241,695.8578493000241,,,,,696.2268486999674,j,right,0,10,2,5,69,27,None,230.36871789989527,230.36919289990328,696.2274899999611,696.2413125999738,696.2413125999738,698.2622408999596,698.2622408999596,698.2405863000313,232.3824098999612,232.38246569992043,698.2546567999525,698.2622408999596,698.2622408999596,699.2552621000214,stimuli/box_empty_transparent.png,233.39705229992978,233.3971000999445,699.2553891999414,699.2716008999851,700.2713955999352,700.2548980999272,234.39668609993532,0.3559121999423951,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
47,0,47,,,,,,,space,3.998710700077936,None,5,0.8381616999395192,None,234.3991165999323,k,None,234.7983822999522,234.79881690000184,237.81120799994096,237.8112639999017,238.82613959989976,238.82618989993352,240.34181569993962,0.37306310003623366,None,,,,,,,1,0,1,0,47,0,47,0,700.2713955999352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.3991165999323,700.257431200007,700.2713955999352,700.2713955999352,700.2713955999352,700.2713955999352,,,,,700.6565133000258,k,right,1,10,3,5,70,28,None,234.7983822999522,234.79881690000184,700.6571113999235,700.6710300999694,700.6710300999694,703.6938739999896,703.6938739999896,703.6693868000293,237.81120799994096,237.8112639999017,703.6866315000225,703.6938739999896,703.6938739999896,704.6843132999493,stimuli/box_coin_transparent.png,238.82613959989976,238.82618989993352,704.6844822999556,704.7003285000101,706.2164190999465,706.2000345999841,240.34181569993962,0.37306310003623366,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
48,0,48,,,,,,,space,3.998710700077936,None,5,0.8381616999395192,None,240.34418079990428,k,None,240.676960999961,240.6773650998948,242.1748132999055,242.17487190000247,243.18942869990133,243.18947719992138,246.70333809999283,0.30094610003288835,None,,,,,,,1,0,1,0,48,0,48,0,706.2164190999465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.34418079990428,706.2024893999333,706.2164190999465,706.2164190999465,706.2164190999465,706.2164190999465,,,,,706.5350882000057,k,right,1,10,4,5,71,29,None,240.676960999961,240.6773650998948,706.5356591999298,706.5495501999976,706.5495501999976,708.0579850999638,708.0579850999638,708.0329546999419,242.1748132999055,242.17487190000247,708.0505940000294,708.0579850999638,708.0579850999638,709.0476385999937,stimuli/box_coin_transparent.png,243.18942869990133,243.18947719992138,709.0477668000385,709.063787400024,712.5783051999751,712.5615523000015,246.70333809999283,0.30094610003288835,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
49,0,49,,,,,,,space,3.998710700077936,None,5,0.8381616999395192,None,246.70588979998138,k,None,247.18825449992437,247.1887273999164,248.70235519995913,248.7024092999054,249.71773769997526,249.71779589995276,249.71860439993907,0.45155789994169027,None,,,,,,,1,0,1,0,49,0,49,0,712.5783051999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.70588979998138,712.5642047999427,712.5783051999751,712.5783051999751,712.5783051999751,712.5783051999751,,,,,713.046383799985,k,right,1,10,5,5,72,30,None,247.18825449992437,247.1887273999164,713.0470246999757,713.0610661000246,713.0610661000246,714.585019399994,714.585019399994,714.5605382999638,248.70235519995913,248.7024092999054,714.5777056999505,714.585019399994,714.585019399994,715.5759014999494,stimuli/box_coin_transparent.png,249.71773769997526,249.71779589995276,715.5760880999733,715.6112759999232,715.6112759999232,715.5768248999957,249.71860439993907,0.45155789994169027,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
1,0,1,,,,,,,space,3.998710700077936,None,5,0.8381616999395192,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.6062819999643,715.6112759999232,719.5886459000176,719.5887287999503,719.6051340999547,770.7814196000108,770.7657803000184,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
0,0,0,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,0.0028117999900132418,j,None,0.5509816999547184,0.5514819000381976,1.565018199966289,1.5650731000350788,2.580555099993944,2.580607600044459,4.595902299974114,0.5201462999684736,None,,,,,,,2,0,2,0,0,0,0,0,781.7228023000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.7660841000034,770.7814196000108,770.7814196000108,781.0414632000029,space,10.257397899986245,None,781.0415996999945,781.0567419999279,781.0567419999279,781.7072112000315,5,0.634347700048238,None,0.0028117999900132418,781.7101533999667,781.7228023000062,781.7228023000062,781.7228023000062,781.7228023000062,,,,,782.2581421999494,j,right,1,14,0,6,72,0,None,0.5509816999547184,0.5514819000381976,782.258810600033,782.2727114999434,782.2727114999434,783.2936607999727,783.2936607999727,783.2722361999331,1.565018199966289,1.5650731000350788,783.2861772000324,783.2936607999727,783.2936607999727,784.2877965000225,stimuli/box_empty_transparent.png,2.580555099993944,2.580607600044459,784.287924699951,784.30407990003,786.3196752000367,786.303148200037,4.595902299974114,0.5201462999684736,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
1,0,1,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,4.59849700005725,k,None,4.881043800036423,4.881466199993156,6.378860600059852,6.378914000000805,7.393633299972862,7.393680399982259,8.908676199964248,0.261248099966906,None,,,,,,,2,0,2,0,1,0,1,0,786.3196752000367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59849700005725,786.3058398999274,786.3196752000367,786.3196752000367,786.3196752000367,786.3196752000367,,,,,786.5882050000364,k,right,1,14,1,6,73,1,None,4.881043800036423,4.881466199993156,786.5887920999667,786.6024754999671,786.6024754999671,788.1106605000095,788.1106605000095,788.0860680999467,6.378860600059852,6.378914000000805,788.10353079997,788.1106605000095,788.1106605000095,789.1008756000083,stimuli/box_coin_transparent.png,7.393633299972862,7.393680399982259,789.1010002000257,789.1167074999539,790.632452199934,790.6159237999236,8.908676199964248,0.261248099966906,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
2,0,2,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,8.911043000058271,k,None,9.310739599983208,9.311140800011344,10.308637000038289,10.308693200000562,11.323457999969833,11.32350509997923,14.337758400011808,0.37256300006993115,None,,,,,,,2,0,2,0,2,0,2,0,790.632452199934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.911043000058271,790.6183826000197,790.632452199934,790.632452199934,790.632452199934,790.632452199934,,,,,791.0179017999908,k,right,0,14,1,6,74,1,None,9.310739599983208,9.311140800011344,791.0184668999864,791.0323095000349,791.0323095000349,792.0374458000297,792.0374458000297,792.0158440000378,10.308637000038289,10.308693200000562,792.0299281999469,792.0374458000297,792.0374458000297,793.0307007000083,stimuli/box_empty_transparent.png,11.323457999969833,11.32350509997923,793.0308263000334,793.0467802999774,796.0614397999598,796.0450056999689,14.337758400011808,0.37256300006993115,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
3,0,3,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,14.340150499949232,k,None,14.589662799960934,14.590102800051682,16.603133899974637,16.603187500033528,17.618412400013767,17.618462400045246,18.617646600003354,0.23214109998662025,None,,,,,,,2,0,2,0,3,0,3,0,796.0614397999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.340150499949232,796.0474917999236,796.0614397999598,796.0614397999598,796.0614397999598,796.0614397999598,,,,,796.2968248999678,k,right,0,14,1,6,75,1,None,14.589662799960934,14.590102800051682,796.2974290000275,796.3113886000356,796.3113886000356,798.3309711000184,798.3309711000184,798.3103450000053,16.603133899974637,16.603187500033528,798.3242046999512,798.3309711000184,798.3309711000184,799.3256471999921,stimuli/box_empty_transparent.png,17.618412400013767,17.618462400045246,799.3257846999913,799.3416106000077,800.3413370000198,800.3248971999856,18.617646600003354,0.23214109998662025,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
4,0,4,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,18.62003079999704,k,None,18.852990700048395,18.85341129999142,19.850878400029615,19.850934899994172,20.866192999994382,20.866241800016724,23.38112579996232,0.20765659993048757,None,,,,,,,2,0,2,0,4,0,4,0,800.3413370000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.62003079999704,800.3273707999615,800.3413370000198,800.3413370000198,800.3413370000198,800.3413370000198,,,,,800.560152699938,k,right,1,14,2,6,76,2,None,18.852990700048395,18.85341129999142,800.5607380999718,800.5747175000142,800.5747175000142,801.5819039000198,801.5819039000198,801.5580759999575,19.850878400029615,19.850934899994172,801.5755951999454,801.5819039000198,801.5819039000198,802.5734349000268,stimuli/box_coin_transparent.png,20.866192999994382,20.866241800016724,802.5735633999575,802.5890519999666,805.1044608999509,805.0883716000244,23.38112579996232,0.20765659993048757,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
5,0,5,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,23.38360169995576,k,None,23.649316300055943,23.64972059999127,27.16161229996942,27.161665600026026,28.176779699977487,28.176850500050932,30.191898399963975,0.23830540000926703,None,,,,,,,2,0,2,0,5,0,5,0,805.1044608999509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38360169995576,805.0910049999366,805.1044608999509,805.1044608999509,805.1044608999509,805.1044608999509,,,,,805.3564759999281,k,right,1,14,3,6,77,3,None,23.649316300055943,23.64972059999127,805.3570475999732,805.3705527000129,805.3705527000129,808.8928197999485,808.8928197999485,808.868824300007,27.16161229996942,27.161665600026026,808.8859287999803,808.8928197999485,808.8928197999485,809.8840210000053,stimuli/box_coin_transparent.png,28.176779699977487,28.176850500050932,809.8841718999902,809.8999453999568,811.91532619996,811.8991500999546,30.191898399963975,0.23830540000926703,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
6,0,6,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,30.194281200063415,k,None,30.62616280000657,30.62656819995027,31.62441469996702,31.624468700028956,32.639758600038476,32.63980859995354,33.63957660004962,0.4119545998983085,None,,,,,,,2,0,2,0,6,0,6,0,811.91532619996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.194281200063415,811.9016215000302,811.91532619996,811.91532619996,811.91532619996,811.91532619996,,,,,812.3333206999814,k,right,1,14,4,6,78,4,None,30.62616280000657,30.62656819995027,812.3338940999238,812.3483646999812,812.3483646999812,813.3564855000004,813.3564855000004,813.3316253999947,31.62441469996702,31.624468700028956,813.3489500000142,813.3564855000004,813.3564855000004,814.3469850999536,stimuli/box_coin_transparent.png,32.639758600038476,32.63980859995354,814.3471318000229,814.3631939999759,815.3630023000296,815.3468204999808,33.63957660004962,0.4119545998983085,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
7,0,7,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,33.64197440003045,k,None,34.02416909998283,34.02457140001934,36.03824160003569,36.0382976999972,37.05303119996097,37.05307789996732,39.06815900001675,0.3534347000531852,None,,,,,,,2,0,2,0,7,0,7,0,815.3630023000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.64197440003045,815.349315600004,815.3630023000296,815.3630023000296,815.3630023000296,815.3630023000296,,,,,815.7313309999881,k,right,0,14,4,6,79,4,None,34.02416909998283,34.02457140001934,815.7319067999488,815.7458603000268,815.7458603000268,817.7666319999844,817.7666319999844,817.7454489000374,36.03824160003569,36.0382976999972,817.7592688000295,817.7666319999844,817.7666319999844,818.7602729999926,stimuli/box_empty_transparent.png,37.05303119996097,37.05307789996732,818.7603983000154,818.7761085999664,820.7917235000059,820.7754104000051,39.06815900001675,0.3534347000531852,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
8,0,8,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,39.070650000008754,j,None,39.469191499985754,39.46963219996542,42.48253779998049,42.48259280005004,43.49778420000803,43.497832700028084,45.013399000046775,0.3722643000073731,None,,,,,,,2,0,2,0,8,0,8,0,820.7917235000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.070650000008754,820.7779915999854,820.7917235000059,820.7917235000059,820.7917235000059,820.7917235000059,,,,,821.1763595000375,j,right,0,14,4,6,79,4,None,39.469191499985754,39.46963219996542,821.1769591999473,821.1912884999765,821.1912884999765,824.2114775000373,824.2114775000373,824.1897471999982,42.48253779998049,42.48259280005004,824.203838699963,824.2114775000373,824.2114775000373,825.2050273999339,stimuli/box_empty_transparent.png,43.49778420000803,43.497832700028084,825.2051527999574,825.2209817999974,826.7370123999426,826.7206419999711,45.013399000046775,0.3722643000073731,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
9,0,9,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,45.01579670002684,k,None,45.2658087000018,45.26626149995718,46.7791361999698,46.779192200046964,47.7945263000438,47.794574100058526,49.80949190002866,0.23329530004411936,None,,,,,,,2,0,2,0,9,0,9,0,826.7370123999426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.01579670002684,826.7231387000065,826.7370123999426,826.7370123999426,826.7370123999426,826.7370123999426,,,,,826.9729713000124,k,right,1,14,5,6,80,5,None,45.2658087000018,45.26626149995718,826.9735966000007,826.9869039999321,826.9869039999321,828.5107624999946,828.5107624999946,828.4863493000157,46.7791361999698,46.779192200046964,828.5035715999547,828.5107624999946,828.5107624999946,829.5017681999598,stimuli/box_coin_transparent.png,47.7945263000438,47.794574100058526,829.5018950999947,829.51785319997,831.5329973000335,831.5167415000033,49.80949190002866,0.23329530004411936,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
10,0,10,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,49.81193580001127,k,None,50.211477900040336,50.211926999967545,51.725245799985714,51.7253029999556,52.74051519995555,52.7405631999718,53.739788400009274,0.3695796999381855,None,,,,,,,2,0,2,0,10,0,10,0,831.5329973000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.81193580001127,831.5192804000108,831.5329973000335,831.5329973000335,831.5329973000335,831.5329973000335,,,,,831.9186404999346,k,right,1,14,6,6,81,6,None,50.211477900040336,50.211926999967545,831.919254999957,831.9331837999634,831.9331837999634,833.4575482000364,833.4575482000364,833.4324616999365,51.725245799985714,51.7253029999556,833.449652899988,833.4575482000364,833.4575482000364,834.4477565999841,stimuli/box_coin_transparent.png,52.74051519995555,52.7405631999718,834.4478834000183,834.4636294000084,835.4632145999931,835.4470357999671,53.739788400009274,0.3695796999381855,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
11,0,11,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,53.742177800042555,k,None,54.107536699972115,54.10793279996142,56.12218750000466,56.122243299963884,57.13692540000193,57.13695870002266,58.6361017000163,0.3472164000850171,None,,,,,,,2,0,2,0,11,0,11,0,835.4632145999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.742177800042555,835.4495182000101,835.4632145999931,835.4632145999931,835.4632145999931,835.4632145999931,,,,,835.8147031000117,k,right,1,14,7,6,82,7,None,54.107536699972115,54.10793279996142,835.8152579999296,835.8295833999291,835.8295833999291,837.8551445000339,837.8551445000339,837.8293966000201,56.12218750000466,56.122243299963884,837.847446299973,837.8551445000339,837.8551445000339,838.8441781000001,stimuli/box_coin_transparent.png,57.13692540000193,57.13695870002266,838.8442645999603,838.8601315999404,840.3596563999308,840.343347899965,58.6361017000163,0.3472164000850171,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
12,0,12,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,58.63861949997954,None,None,60.15130130003672,60.15141160006169,61.16722890001256,61.16726190003101,62.182959600002505,62.18300990003627,65.19781879999209,,,,,,,,,2,0,2,0,12,0,12,0,840.3596563999308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.63861949997954,840.3459624999668,840.3596563999308,840.3596563999308,840.3596563999308,840.3596563999308,,,,,841.8584873999935,None,right,1,14,7,6,82,7,None,60.15130130003672,60.15141160006169,841.8587315999903,841.875362599967,841.875362599967,842.8908624999458,842.8908624999458,842.8744708999293,61.16722890001256,61.16726190003101,842.8828383999644,842.8908624999458,842.8908624999458,843.8902009000303,no selection made,62.182959600002505,62.18300990003627,843.8903262999374,843.9061420999933,846.9211172999348,846.9050635999301,65.19781879999209,,,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
13,0,13,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,65.20036240003537,k,None,65.58165429998189,65.58205339999404,66.08035980002023,66.08041299995966,67.09581910003908,67.09587459999602,69.11113009997644,0.36225409992039204,None,,,,,,,2,0,2,0,13,0,13,0,846.9211172999348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.20036240003537,846.9077059000265,846.9211172999348,846.9211172999348,846.9211172999348,846.9211172999348,,,,,847.288820900023,k,right,1,14,8,6,83,8,None,65.58165429998189,65.58205339999404,847.2893789999653,847.3042443000013,847.3042443000013,847.8120042999508,847.8120042999508,847.7875722999452,66.08035980002023,66.08041299995966,847.8047994000372,847.8120042999508,847.8120042999508,848.803060999955,stimuli/box_coin_transparent.png,67.09581910003908,67.09587459999602,848.8031952999299,848.8194281000178,850.8345685999375,850.8183764999267,69.11113009997644,0.36225409992039204,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
14,0,14,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,69.11358590004966,k,None,69.51230469997972,69.51270870002918,71.02639819995966,71.02645230002236,72.04183969995938,72.04191150004044,73.05795930000022,0.3672405999386683,None,,,,,,,2,0,2,0,14,0,14,0,850.8345685999375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.11358590004966,850.8209295999259,850.8345685999375,850.8345685999375,850.8345685999375,850.8345685999375,,,,,851.2194668999873,k,right,0,14,8,6,84,8,None,69.51230469997972,69.51270870002918,851.2200357000111,851.2343908000039,851.2343908000039,852.7548852999462,852.7548852999462,852.7336092999903,71.02639819995966,71.02645230002236,852.7480263999896,852.7548852999462,852.7548852999462,853.7490823999979,stimuli/box_empty_transparent.png,72.04183969995938,72.04191150004044,853.7492333999835,853.7655416999478,854.7815629999386,854.765205899952,73.05795930000022,0.3672405999386683,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
15,0,15,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,73.06050180003513,k,None,73.90953720000107,73.90998200001195,74.92327100003604,74.92332339996938,75.93868859997019,75.93871949997265,77.95384360000025,0.8224414000287652,None,,,,,,,2,0,2,0,15,0,15,0,854.7815629999386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.06050180003513,854.7678951999405,854.7815629999386,854.7815629999386,854.7815629999386,854.7815629999386,,,,,855.6166997000109,k,right,1,14,9,6,85,9,None,73.90953720000107,73.90998200001195,855.6173116000136,855.631154499948,855.631154499948,856.6546576999826,856.6546576999826,856.6304872999899,74.92327100003604,74.92332339996938,856.6477400999283,856.6546576999826,856.6546576999826,857.6459445999935,stimuli/box_coin_transparent.png,75.93868859997019,75.93871949997265,857.6460230000084,857.6620164000196,859.6773400999373,859.6610909999581,77.95384360000025,0.8224414000287652,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
16,0,16,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,77.95621209999081,k,None,78.43883150001056,78.43923699995503,80.45230530004483,80.45236160000786,81.46810409997124,81.46815500000957,82.48351799999364,0.4513753999490291,None,,,,,,,2,0,2,0,16,0,16,0,859.6773400999373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.95621209999081,859.6635527999606,859.6773400999373,859.6773400999373,859.6773400999373,859.6773400999373,,,,,860.1459766000044,k,right,1,14,10,6,86,10,None,78.43883150001056,78.43923699995503,860.1465627999278,860.1606765999459,860.1606765999459,862.184917400009,862.184917400009,862.1595160999568,80.45230530004483,80.45236160000786,862.1769323999761,862.184917400009,862.184917400009,863.1753447999945,stimuli/box_coin_transparent.png,81.46810409997124,81.46815500000957,863.1754764999496,863.1913589999313,864.2072391000111,864.1907666999614,82.48351799999364,0.4513753999490291,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
