thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03263249999145046,0.039611399988643825,0.039611399988643825,171.04050730000017,j,170.98674979998032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
0,0,0,j,9.715419000014663,None,k,2.391096099978313,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,171.1057673000032,,,,,,,,,171.09488440002315,171.1057673000032,171.1057673000032,171.1057673000032,171.1057673000032,180.83278350002365,j,9.715419000014663,None,180.83328700001584,180.84764880000148,180.84764880000148,183.34574080002494,183.3548310000333,183.36263400001917,183.36263400001917,183.36263400001917,183.36263400001917,185.76235169998836,k,2.391096099978313,None,185.76285800000187,185.77718289999757,185.77718289999757,188.27520750003168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.27533850003965,188.29149370000232,188.29149370000232,213.6402439000085,j,25.347143599996343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
0,0,0,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,0.011448200035374612,None,None,1.5144269000156783,1.5145405000075698,2.5306265000253916,2.530679500021506,3.5455796000314876,3.5456291000009514,5.561519200040493,,,,,,,,,0,0,0,0,0,0,0,0,227.41422929998953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.64082900003996,213.65464690001681,213.65464690001681,224.5141842000303,space,10.853266799997073,None,224.5143205000204,224.52909940003883,224.52909940003883,227.39540350000607,5,2.8617132999934256,None,0.011448200035374612,227.40702059998875,227.41422929998953,227.41422929998953,227.41422929998953,227.41422929998953,228.90981949999696,None,right,1,15,0,0,0,0,None,1.5144269000156783,1.5145405000075698,228.9100745000178,228.9261700999923,228.9261700999923,229.95009150000988,229.95009150000988,229.92604590003612,2.5306265000253916,2.530679500021506,229.94118020002497,229.95009150000988,229.95009150000988,230.9410332000116,no selection made,3.5455796000314876,3.5456291000009514,230.94116059999214,230.95716520003043,232.97301389998756,232.95697930001188,5.561519200040493,,,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
1,0,1,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,5.563994600030128,k,None,6.012902199989185,6.013302200008184,7.5272770000156015,7.527333400037605,8.54188700002851,8.541938800015487,10.057637899997644,0.4315823999932036,None,,,,,,,0,0,0,0,1,0,1,0,232.97301389998756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.563994600030128,232.95955259999027,232.97301389998756,232.97301389998756,232.97301389998756,232.97301389998756,233.40827379998518,k,right,1,15,1,0,1,1,None,6.012902199989185,6.013302200008184,233.40884310001275,233.42274529999122,233.42274529999122,234.98951839999063,234.98951839999063,234.92270210001152,7.5272770000156015,7.527333400037605,234.98084969999036,234.98951839999063,234.98951839999063,235.93734310002765,stimuli/box_coin_transparent.png,8.54188700002851,8.541938800015487,235.9374726000242,235.95367050002096,237.46933039999567,237.4530989000341,10.057637899997644,0.4315823999932036,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
2,0,2,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,10.06011960003525,k,None,10.426255700003821,10.426649900036864,11.42386640002951,11.423922899994068,12.438875399995595,12.438925000024028,15.453441500023473,0.3487312000361271,None,,,,,,,0,0,0,0,2,0,2,0,237.46933039999567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.06011960003525,237.45568110002205,237.46933039999567,237.46933039999567,237.46933039999567,237.46933039999567,237.82162509998307,k,right,1,15,2,0,2,2,None,10.426255700003821,10.426649900036864,237.8221906000399,237.8357069999911,237.8357069999911,238.8444726000307,238.8444726000307,238.81929010001477,11.42386640002951,11.423922899994068,238.83734229998663,238.8444726000307,238.8444726000307,239.83433019998483,stimuli/box_coin_transparent.png,12.438875399995595,12.438925000024028,239.83446370001184,239.85023270000238,242.8649022000027,242.84889780002413,15.453441500023473,0.3487312000361271,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
3,0,3,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,15.456306500011124,j,None,15.770423400041182,15.770879400020931,17.785168700036593,17.785224999999627,18.80037990002893,18.80042730004061,19.800049200013746,0.2894695000140928,None,,,,,,,0,0,0,0,3,0,3,0,242.8649022000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.456306500011124,242.85187559999758,242.8649022000027,242.8649022000027,242.8649022000027,242.8649022000027,243.16579120000824,j,right,1,15,2,0,2,2,None,15.770423400041182,15.770879400020931,243.16642299998784,243.18183190003037,243.18183190003037,245.24075530003756,245.24075530003756,245.1805866000359,17.785168700036593,17.785224999999627,245.23345180001343,245.24075530003756,245.24075530003756,246.19583470001817,stimuli/box_empty_transparent.png,18.80037990002893,18.80042730004061,246.1959613999934,246.2117900000303,247.21151460002875,247.19550800003344,19.800049200013746,0.2894695000140928,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
4,0,4,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,19.802604100026656,j,None,20.434669100039173,20.435117700020783,21.449027700000443,21.44908430002397,22.464093899994623,22.46414170000935,24.978888500016183,0.606456600013189,None,,,,,,,0,0,0,0,4,0,4,0,247.21151460002875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.802604100026656,247.19816120003816,247.21151460002875,247.21151460002875,247.21151460002875,247.21151460002875,247.83004740002798,j,right,1,15,2,0,2,2,None,20.434669100039173,20.435117700020783,247.8306605000398,247.84466930001508,247.84466930001508,248.86504880001303,248.86504880001303,248.84445259999484,21.449027700000443,21.44908430002397,248.8583357000025,248.86504880001303,248.86504880001303,249.8595493999892,stimuli/box_empty_transparent.png,22.464093899994623,22.46414170000935,249.8596764000249,249.87568090000423,252.39099139999598,252.37434770003892,24.978888500016183,0.606456600013189,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
5,0,5,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,24.98148370004492,k,None,25.29741830000421,25.297819200030062,28.8101680999971,28.8102271000389,29.824616900004912,29.8246485000127,31.840139400039334,0.2839090999914333,None,,,,,,,0,0,0,0,5,0,5,0,252.39099139999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.98148370004492,252.3770447000279,252.39099139999598,252.39099139999598,252.39099139999598,252.39099139999598,252.69278350000968,k,right,1,15,3,0,3,3,None,25.29741830000421,25.297819200030062,252.69336000003386,252.70730130001903,252.70730130001903,256.23032710002735,256.23032710002735,256.20558479998726,28.8101680999971,28.8102271000389,256.22322660003556,256.23032710002735,256.23032710002735,257.2200842000311,stimuli/box_coin_transparent.png,29.824616900004912,29.8246485000127,257.22016640001675,257.2362696999917,259.2517974000075,259.2356027000351,31.840139400039334,0.2839090999914333,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
6,0,6,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,31.842555300041568,j,None,32.39198439999018,32.392441000032704,33.38976160000311,33.38984720001463,34.40467840002384,34.40472749999026,35.404642200039234,0.5281918000546284,None,,,,,,,0,0,0,0,6,0,6,0,259.2517974000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.842555300041568,259.2381120999926,259.2517974000075,259.2517974000075,259.2517974000075,259.2517974000075,259.7873572999961,j,right,1,15,3,0,3,3,None,32.39198439999018,32.392441000032704,259.7879847000004,259.8016239000135,259.8016239000135,260.8063218999887,260.8063218999887,260.7851873000036,33.38976160000311,33.38984720001463,260.7994693000219,260.8063218999887,260.8063218999887,261.8001246000058,stimuli/box_empty_transparent.png,34.40467840002384,34.40472749999026,261.8002618000028,261.8161293999874,262.81589900003746,262.8000982000376,35.404642200039234,0.5281918000546284,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
7,0,7,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,35.40708969999105,j,None,36.08862190000946,36.08925000001909,38.10245450004004,38.10253080003895,39.117538599995896,39.11758740001824,41.132818899990525,0.6531546000041999,None,,,,,,,0,0,0,0,7,0,7,0,262.81589900003746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.40708969999105,262.8026433000341,262.81589900003746,262.81589900003746,262.81589900003746,262.81589900003746,263.4839862000081,j,right,1,15,3,0,3,3,None,36.08862190000946,36.08925000001909,263.4848052000161,263.4984406000003,263.4984406000003,265.51917410001624,265.51917410001624,265.4978308000136,38.10245450004004,38.10253080003895,265.5127404000377,265.51917410001624,265.51917410001624,266.51299439999275,stimuli/box_empty_transparent.png,39.117538599995896,39.11758740001824,266.51312250003684,266.5287659000023,268.5445985000115,268.5282788000186,41.132818899990525,0.6531546000041999,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
8,0,8,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,41.135252900014166,k,None,41.63426389999222,41.6346593000344,44.647464900044724,44.64752250001766,45.662549200002104,45.66262260003714,47.178031700022984,0.47319019999122247,None,,,,,,,0,0,0,0,8,0,8,0,268.5445985000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.135252900014166,268.5308139999979,268.5445985000115,268.5445985000115,268.5445985000115,268.5445985000115,269.02963000000454,k,right,1,15,4,0,4,4,None,41.63426389999222,41.6346593000344,269.0301999000367,269.0441431000363,269.0441431000363,272.0674156000023,272.0674156000023,272.0428898000391,44.647464900044724,44.64752250001766,272.0600783000118,272.0674156000023,272.0674156000023,273.05789970001206,stimuli/box_coin_transparent.png,45.662549200002104,45.66262260003714,273.0581637999858,273.0738462000154,274.5897703000228,274.57348800002364,47.178031700022984,0.47319019999122247,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
9,0,9,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,47.180472500040196,j,None,47.58033570001135,47.58085100003518,49.093933500000276,49.093970100046135,50.108728800027166,50.108780800015666,52.12412150000455,0.3829727999982424,None,,,,,,,0,0,0,0,9,0,9,0,274.5897703000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.180472500040196,274.57602710003266,274.5897703000228,274.5897703000228,274.5897703000228,274.5897703000228,274.9756318000145,j,right,1,15,4,0,4,4,None,47.58033570001135,47.58085100003518,274.9763953000074,274.98978689999785,274.98978689999785,276.50554769998416,276.50554769998416,276.4893799999845,49.093933500000276,49.093970100046135,276.49787110002944,276.50554769998416,276.50554769998416,277.5041852000286,stimuli/box_empty_transparent.png,50.108728800027166,50.108780800015666,277.50432160001947,277.5199944000342,279.53565830003936,279.51958030002424,52.12412150000455,0.3829727999982424,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
10,0,10,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,52.1265432999935,k,None,52.50889820000157,52.509342600009404,54.006643800006714,54.00669880001806,55.02144440001575,55.021491800027434,56.02066590002505,0.3523245999822393,None,,,,,,,0,0,0,0,10,0,10,0,279.53565830003936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1265432999935,279.52209849999053,279.53565830003936,279.53565830003936,279.53565830003936,279.53565830003936,279.90427140000975,k,right,1,15,5,0,5,5,None,52.50889820000157,52.509342600009404,279.9048847000231,279.9186786999926,279.9186786999926,281.42644010001095,281.42644010001095,281.402070000011,54.006643800006714,54.00669880001806,281.4195076000178,281.42644010001095,281.42644010001095,282.4168989000027,stimuli/box_coin_transparent.png,55.02144440001575,55.021491800027434,282.4170252000331,282.43282129999716,283.43248389998917,283.41613040002994,56.02066590002505,0.3523245999822393,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
11,0,11,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,56.02318489999743,k,None,56.55585250002332,56.55624520004494,58.56915220001247,58.56920590001391,59.58440580003662,59.58445990004111,61.10049949999666,0.5152494999929331,None,,,,,,,0,0,0,0,11,0,11,0,283.43248389998917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.02318489999743,283.41873859998304,283.43248389998917,283.43248389998917,283.43248389998917,283.43248389998917,283.9512271999847,k,right,0,15,5,0,6,5,None,56.55585250002332,56.55624520004494,283.95178539998597,283.9655257000122,283.9655257000122,285.9868581999908,285.9868581999908,285.9645824999898,58.56915220001247,58.56920590001391,285.97949350002455,285.9868581999908,285.9868581999908,286.9798607000266,stimuli/box_empty_transparent.png,59.58440580003662,59.58445990004111,286.97999409999466,286.99595290003344,288.5121117000235,288.4959557999973,61.10049949999666,0.5152494999929331,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
12,0,12,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,61.10293410002487,k,None,61.6182637999882,61.61865389999002,62.61639550002292,62.616454100003466,63.63138730003266,63.631434999988414,66.646175700007,0.4985873000114225,None,,,,,,,0,0,0,0,12,0,12,0,288.5121117000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.10293410002487,288.4984945000033,288.5121117000235,288.5121117000235,288.5121117000235,288.5121117000235,289.0136363999918,k,right,1,15,6,0,7,6,None,61.6182637999882,61.61865389999002,289.0141936999862,289.028361100005,289.028361100005,290.0358771000174,290.0358771000174,290.011821800028,62.61639550002292,62.616454100003466,290.02895910001826,290.0358771000174,290.0358771000174,291.02684090001276,stimuli/box_coin_transparent.png,63.63138730003266,63.631434999988414,291.02696950000245,291.04291170003125,294.0574173000059,294.0416332000168,66.646175700007,0.4985873000114225,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
13,0,13,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,66.6485581000452,k,None,67.11379600001965,67.11418790003518,67.61256149999099,67.61261930002365,68.62726530001964,68.62731370003894,70.64269200002309,0.4369511000113562,None,,,,,,,0,0,0,0,13,0,13,0,294.0574173000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6485581000452,294.04411220003385,294.0574173000059,294.0574173000059,294.0574173000059,294.0574173000059,294.5091653999989,k,right,1,15,7,0,8,7,None,67.11379600001965,67.11418790003518,294.5097276000306,294.52386940002907,294.52386940002907,295.0320300000021,295.0320300000021,295.00798809999833,67.61256149999099,67.61261930002365,295.0252480999916,295.0320300000021,295.0320300000021,296.0227203000104,stimuli/box_coin_transparent.png,68.62726530001964,68.62731370003894,296.02284769999096,296.0388488000026,298.0543961999938,298.0381442999933,70.64269200002309,0.4369511000113562,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
14,0,14,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,70.64519559999462,k,None,71.260878400004,71.26127940003062,72.77471240004525,72.77476850000676,73.78994410001906,73.78999590000603,74.78926500002854,0.5913627999834716,None,,,,,,,0,0,0,0,14,0,14,0,298.0543961999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.64519559999462,298.0407897999976,298.0543961999938,298.0543961999938,298.0543961999938,298.0543961999938,298.6562208000105,k,right,0,15,7,0,9,7,None,71.260878400004,71.26127940003062,298.6568197000306,298.6704200000386,298.6704200000386,300.1910331000108,300.1910331000108,300.17014220001874,72.77471240004525,72.77476850000676,300.1844190999982,300.1910331000108,300.1910331000108,301.1853992000106,stimuli/box_empty_transparent.png,73.78994410001906,73.78999590000603,301.18553050002083,301.2013670000015,302.20079660002375,302.1847232999862,74.78926500002854,0.5913627999834716,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
15,0,15,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,74.79192250000779,k,None,75.29078850004589,75.29121719999239,76.30516859999625,76.30522320000455,77.32084350002697,77.32087510003475,79.33623070002068,0.4688478999887593,None,,,,,,,0,0,0,0,15,0,15,0,302.20079660002375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.79192250000779,302.18748180003604,302.20079660002375,302.20079660002375,302.20079660002375,302.20079660002375,302.68615740002133,k,right,1,15,8,0,10,8,None,75.29078850004589,75.29121719999239,302.6867582999985,302.70077980001224,302.70077980001224,303.7909215000109,303.7909215000109,303.7006020999979,76.30516859999625,76.30522320000455,303.7845044999849,303.7909215000109,303.7909215000109,304.71630959998583,stimuli/box_coin_transparent.png,77.32084350002697,77.32087510003475,304.7163937999867,304.7320886999951,306.7478129999945,306.73168900003657,79.33623070002068,0.4688478999887593,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
16,0,16,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,79.33866880001733,j,None,79.9031832999899,79.90346890001092,81.91825370001607,81.91831179999281,82.93317700002808,82.93322539998917,83.9486911999993,0.5489267000230029,None,,,,,,,0,0,0,0,16,0,16,0,306.7478129999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.33866880001733,306.7342257000273,306.7478129999945,306.7478129999945,306.7478129999945,306.7478129999945,307.2986002000398,j,right,1,15,8,0,10,8,None,79.9031832999899,79.90346890001092,307.29899019998265,307.3142324000364,307.3142324000364,309.3354806000134,309.3354806000134,309.31367860001046,81.91825370001607,81.91831179999281,309.3280287000234,309.3354806000134,309.3354806000134,310.32862960000057,stimuli/box_empty_transparent.png,82.93317700002808,82.93322539998917,310.32876000000397,310.3445691000088,311.3605489000329,311.3441578000202,83.9486911999993,0.5489267000230029,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
17,0,17,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,83.9504084000364,k,None,84.45070970000234,84.45110400003614,85.4489070000127,85.44896890001837,86.46390289999545,86.4639597000205,87.4797794999904,0.482070800033398,None,,,,,,,0,0,0,0,17,0,17,0,311.3605489000329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9504084000364,311.3459544000216,311.3605489000329,311.3605489000329,311.3605489000329,311.3605489000329,311.84607510000933,k,right,0,15,8,0,11,8,None,84.45070970000234,84.45110400003614,311.8466426000232,311.8604123000405,311.8604123000405,312.8665056999889,312.8665056999889,312.8443275000318,85.4489070000127,85.44896890001837,312.859016900009,312.8665056999889,312.8665056999889,313.8593540000147,stimuli/box_empty_transparent.png,86.46390289999545,86.4639597000205,313.85949470003834,313.8753433999955,314.8914024999831,314.8752383000101,87.4797794999904,0.482070800033398,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
18,0,18,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,87.48230690002674,k,None,87.98093620000873,87.98135600000387,91.49365650000982,91.49371240002802,92.50882680003997,92.5088777000201,94.52334499999415,0.4804506999789737,None,,,,,,,0,0,0,0,18,0,18,0,314.8914024999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.48230690002674,314.87786220002454,314.8914024999831,314.8914024999831,314.8914024999831,314.8914024999831,315.37631030002376,k,right,1,15,9,0,12,9,None,87.98093620000873,87.98135600000387,315.37689710000996,315.39112859999295,315.39112859999295,318.9146998000215,318.9146998000215,318.8890868999879,91.49365650000982,91.49371240002802,318.90719370002626,318.9146998000215,318.9146998000215,319.90428230003454,stimuli/box_coin_transparent.png,92.50882680003997,92.5088777000201,319.90441290003946,319.92077969998354,321.93520000000717,321.91880769998534,94.52334499999415,0.4804506999789737,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
19,0,19,,,,,,,space,10.853266799997073,None,5,2.8617132999934256,None,94.52509340003598,k,None,94.97584770002868,94.97623950004345,95.97366910002893,95.97372599999653,96.98844720004126,96.98851840000134,98.50485980004305,0.4206118999863975,None,,,,,,,0,0,0,0,19,0,19,0,321.93520000000717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.52509340003598,321.9206251000287,321.93520000000717,321.93520000000717,321.93520000000717,321.93520000000717,322.3712198000285,k,right,0,15,9,0,13,9,None,94.97584770002868,94.97623950004345,322.3717792000389,322.3856770999846,322.3856770999846,323.39051410002867,323.39051410002867,323.36909550003475,95.97366910002893,95.97372599999653,323.3831082000397,323.39051410002867,323.39051410002867,324.3839030000381,stimuli/box_empty_transparent.png,96.98844720004126,96.98851840000134,324.38405300001614,324.4001669000136,325.9160138000152,325.9003151000361,98.50485980004305,0.4206118999863975,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
