thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
20,0,20,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,98.5900215000147,j,None,98.8893530999776,98.88981279998552,100.90255349996733,100.90260959998704,101.91782809997676,101.91787900001509,103.93304460000945,0.27299879997735843,None,,,,,,,0,0,0,0,20,0,20,0,283.4599445000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5900215000147,283.44655449996935,283.4599445000058,283.4599445000058,283.4599445000058,283.4599445000058,283.7456971000065,j,left,1,10,3,1,15,11,None,98.8893530999776,98.88981279998552,283.7463308000006,283.7599945999682,283.7599945999682,285.78290289995493,285.78290289995493,285.7589552999707,100.90255349996733,100.90260959998704,285.77613459998975,285.78290289995493,285.78290289995493,286.7742596999742,stimuli/box_coin_transparent.png,101.91782809997676,101.91787900001509,286.7743923999951,286.79026049998356,288.80591920000734,288.78948099998524,103.93304460000945,0.27299879997735843,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
21,0,21,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,103.93551519996254,j,None,104.45158270001411,104.45204170001671,107.46456539997598,107.46466459997464,108.47946090000914,108.47951370000374,109.99509629997192,0.4953987000044435,None,,,,,,,0,0,0,0,21,0,21,0,288.80591920000734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.93551519996254,288.7920483999769,288.80591920000734,288.80591920000734,288.80591920000734,288.80591920000734,289.3079241999658,j,left,1,10,4,1,16,12,None,104.45158270001411,104.45204170001671,289.30856049997965,289.3223789999611,289.3223789999611,292.34674929996254,292.34674929996254,292.3209538999945,107.46456539997598,107.46466459997464,292.3396276999847,292.34674929996254,292.34674929996254,293.33589210000355,stimuli/box_coin_transparent.png,108.47946090000914,108.47951370000374,293.3360262999777,293.3521554999752,294.867787199968,294.8515247000032,109.99509629997192,0.4953987000044435,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
22,0,22,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,109.99768819997553,j,None,110.52983279997716,110.53028939996148,112.02769700001227,112.02775449998444,113.04257799999323,113.04263300000457,115.05755490000593,0.5130094999913126,None,,,,,,,0,0,0,0,22,0,22,0,294.867787199968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.99768819997553,294.85422099998686,294.867787199968,294.867787199968,294.867787199968,294.867787199968,295.38617680000607,j,left,1,10,5,1,17,13,None,110.52983279997716,110.53028939996148,295.38680729997577,295.40064479998546,295.40064479998546,296.908601299976,296.908601299976,296.88409249996766,112.02769700001227,112.02775449998444,296.90147599997,296.908601299976,296.908601299976,297.8990082999808,stimuli/box_coin_transparent.png,113.04257799999323,113.04263300000457,297.8991452999762,297.9151254000026,299.93013619998237,299.91399019997334,115.05755490000593,0.5130094999913126,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
23,0,23,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,115.06001949997153,j,None,115.6926100999699,115.6931070999708,117.20624149998184,117.20629860000918,118.22153679997427,118.22158710000804,119.72095559997251,0.6128256000229158,None,,,,,,,0,0,0,0,23,0,23,0,299.93013619998237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.06001949997153,299.916551399976,299.93013619998237,299.93013619998237,299.93013619998237,299.93013619998237,300.5489540999988,j,left,1,10,6,1,18,14,None,115.6926100999699,115.6931070999708,300.5496278000064,300.5632086999831,300.5632086999831,302.0875772999716,302.0875772999716,302.0626411999692,117.20624149998184,117.20629860000918,302.07993409998016,302.0875772999716,302.0875772999716,303.0779663999565,stimuli/box_coin_transparent.png,118.22153679997427,118.22158710000804,303.07812279998325,303.09391180000966,304.59339589998126,304.57738959998824,119.72095559997251,0.6128256000229158,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
24,0,24,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,119.7239583999617,j,None,120.12254100001883,120.12300189997768,122.13566839997657,122.13572459999705,123.15092449996155,123.15095909999218,124.65025860001333,0.3689382000011392,None,,,,,,,0,0,0,0,24,0,24,0,304.59339589998126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7239583999617,304.5804946999997,304.59339589998126,304.59339589998126,304.59339589998126,304.59339589998126,304.9788540999871,j,left,0,10,6,1,19,14,None,120.12254100001883,120.12300189997768,304.9795224999543,304.9931504999986,304.9931504999986,307.01303759997245,307.01303759997245,306.9920676999609,122.13566839997657,122.13572459999705,307.0060367999831,307.01303759997245,307.01303759997245,308.0073677999899,stimuli/box_empty_transparent.png,123.15092449996155,123.15095909999218,308.00745380000444,308.0231177000096,309.5227463999763,309.5066896000062,124.65025860001333,0.3689382000011392,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
25,0,25,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,124.65285869996296,j,None,124.93433169997297,124.93477439996786,125.94932089996291,125.94937829999253,126.96454780001659,126.96459809999214,130.47878750000382,0.2516075000166893,None,,,,,,,0,0,0,0,25,0,25,0,309.5227463999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.65285869996296,309.5094039000105,309.5227463999763,309.5227463999763,309.5227463999763,309.5227463999763,309.790676500008,j,left,1,10,7,1,20,15,None,124.93433169997297,124.93477439996786,309.79129309998825,309.806303499965,309.806303499965,310.8297810999793,310.8297810999793,310.8057203000062,125.94932089996291,125.94937829999253,310.82286079996265,310.8297810999793,310.8297810999793,311.82097699999576,stimuli/box_coin_transparent.png,126.96454780001659,126.96459809999214,311.8211108999676,311.83693479996873,315.3514587999671,315.3352230999735,130.47878750000382,0.2516075000166893,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
26,0,26,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,130.4813990999828,j,None,130.82960110000568,130.83004410000285,131.32872639998095,131.3287821999984,132.34355970000615,132.34361039998475,135.8579423999763,0.31768039998132735,None,,,,,,,0,0,0,0,26,0,26,0,315.3514587999671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.4813990999828,315.3379333000048,315.3514587999671,315.3514587999671,315.3514587999671,315.3514587999671,315.6859447999741,j,left,0,10,7,1,21,15,None,130.82960110000568,130.83004410000285,315.6865631999681,315.7014760999591,315.7014760999591,316.20614209998166,316.20614209998166,316.1851273999782,131.32872639998095,131.3287821999984,316.19910369999707,316.20614209998166,316.20614209998166,317.1999883999815,stimuli/box_empty_transparent.png,132.34355970000615,132.34361039998475,317.2001450000098,317.21595149999484,320.7305341999745,320.7143722999608,135.8579423999763,0.31768039998132735,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
27,0,27,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,135.86050129996147,j,None,136.27609040000243,136.27654699998675,137.78989680000814,137.78995389997726,138.8050629000063,138.805114399991,139.80448479996994,0.39017450000392273,None,,,,,,,0,0,0,0,27,0,27,0,320.7305341999745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.86050129996147,320.71703739999793,320.7305341999745,320.7305341999745,320.7305341999745,320.7305341999745,321.13243080000393,j,left,1,10,8,1,22,16,None,136.27609040000243,136.27654699998675,321.1330663000117,321.14717059995746,321.14717059995746,322.6714176000096,322.6714176000096,322.6462737999973,137.78989680000814,137.78995389997726,322.66407349996734,322.6714176000096,322.6714176000096,323.66148750000866,stimuli/box_coin_transparent.png,138.8050629000063,138.805114399991,323.66162719996646,323.6775239999988,324.6770894000074,324.66091959999176,139.80448479996994,0.39017450000392273,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
28,0,28,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,139.80695870000636,j,None,140.30610370001523,140.30657640000572,141.30425019998802,141.3043086999678,142.31889300001785,142.3189446000033,145.83339949999936,0.4693649999680929,None,,,,,,,0,0,0,0,28,0,28,0,324.6770894000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.80695870000636,324.66349079995416,324.6770894000074,324.6770894000074,324.6770894000074,324.6770894000074,325.1624448999646,j,left,1,10,9,1,23,17,None,140.30610370001523,140.30657640000572,325.16309779998846,325.17680749995634,325.17680749995634,326.18500259995926,326.18500259995926,326.16064429999096,141.30425019998802,141.3043086999678,326.17799140000716,326.18500259995926,326.18500259995926,327.1753214999917,stimuli/box_coin_transparent.png,142.31889300001785,142.3189446000033,327.1754569999757,327.19133319996763,330.7055921999854,330.689834699966,145.83339949999936,0.4693649999680929,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
29,0,29,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,145.8360119999852,j,None,146.40055449999636,146.40100349998102,148.4152665999718,148.41532570001436,149.43011339998338,149.43016320001334,150.42987569997786,0.533441599982325,None,,,,,,,0,0,0,0,29,0,29,0,330.7055921999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.8360119999852,330.69254610000644,330.7055921999854,330.7055921999854,330.7055921999854,330.7055921999854,331.25690109998686,j,left,1,10,10,1,24,18,None,146.40055449999636,146.40100349998102,331.2575213999953,331.2718816999695,331.2718816999695,333.2963287999737,333.2963287999737,333.27166540001053,148.4152665999718,148.41532570001436,333.2887516999617,333.2963287999737,333.2963287999737,334.2865432999679,stimuli/box_coin_transparent.png,149.43011339998338,149.43016320001334,334.28669089998584,334.3023164999904,335.3023348999559,335.28630609996617,150.42987569997786,0.533441599982325,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
30,0,30,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,150.43247900001006,j,None,150.88122749998,150.88168869999936,151.87906239996664,151.8791201999993,152.89425889996346,152.89431229996262,153.89314050000394,0.43083369999658316,None,,,,,,,0,0,0,0,30,0,30,0,335.3023348999559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.43247900001006,335.28902329999255,335.3023348999559,335.3023348999559,335.3023348999559,335.3023348999559,335.73754040000495,j,right,1,12,0,2,24,18,None,150.88122749998,150.88168869999936,335.7382076999638,335.7519062999636,335.7519062999636,336.7571208999725,336.7571208999725,336.7354595999932,151.87906239996664,151.8791201999993,336.74958979996154,336.7571208999725,336.7571208999725,337.75068960001227,stimuli/box_empty_transparent.png,152.89425889996346,152.89431229996262,337.7508259000024,337.7664300999604,338.7659858999541,338.7495764999767,153.89314050000394,0.43083369999658316,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
31,0,31,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,153.8955756999785,j,None,154.26189869997324,154.26236649998464,157.27466549997916,157.27472529996885,158.2897370000137,158.28978970000753,160.8048007999896,0.3354152999818325,None,,,,,,,0,0,0,0,31,0,31,0,338.7659858999541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.8955756999785,338.75210380001226,338.7659858999541,338.7659858999541,338.7659858999541,338.7659858999541,339.11824189999606,j,right,1,12,0,2,24,18,None,154.26189869997324,154.26236649998464,339.11888560000807,339.132475099992,339.132475099992,342.15242719999515,342.15242719999515,342.13105769996764,157.27466549997916,157.27472529996885,342.14506409998285,342.15242719999515,342.15242719999515,343.14616110001225,stimuli/box_empty_transparent.png,158.2897370000137,158.28978970000753,343.14630239998223,343.1624614999746,345.6770331999869,345.66123189998325,160.8048007999896,0.3354152999818325,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
32,0,32,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,160.80735819996335,k,None,161.05631419998826,161.05672920000507,162.07047739997506,162.07053079997422,163.08604580000974,163.0860939999693,164.08562510000775,0.22280470002442598,None,,,,,,,0,0,0,0,32,0,32,0,345.6770331999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.80735819996335,345.66389079997316,345.6770331999869,345.6770331999869,345.6770331999869,345.6770331999869,345.9126644000062,k,right,1,12,1,2,25,19,None,161.05631419998826,161.05672920000507,345.91324629995506,345.92718629998853,345.92718629998853,346.95090239995625,346.95090239995625,346.9268789999769,162.07047739997506,162.07053079997422,346.9439970999956,346.95090239995625,346.95090239995625,347.94247780001024,stimuli/box_coin_transparent.png,163.08604580000974,163.0860939999693,347.9426058999961,347.9584265999729,348.9579367999686,348.9420607999782,164.08562510000775,0.22280470002442598,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
33,0,33,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,164.088213799987,k,None,164.47017509996658,164.47062019997975,166.48386420001043,166.48391899996204,167.49889459996484,167.49894550000317,169.0144609999843,0.35934299998916686,None,,,,,,,0,0,0,0,33,0,33,0,348.9579367999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.088213799987,348.94474549998995,348.9579367999686,348.9579367999686,348.9579367999686,348.9579367999686,349.32652489998145,k,right,1,12,2,2,26,20,None,164.47017509996658,164.47062019997975,349.32714790001046,349.34106139995856,349.34106139995856,351.3650856000022,351.3650856000022,351.34026299999095,166.48386420001043,166.48391899996204,351.35826439998345,351.3650856000022,351.3650856000022,352.3553152999957,stimuli/box_coin_transparent.png,167.49889459996484,167.49894550000317,352.3554609999992,352.37181419995613,353.88748470001156,353.8708975999616,169.0144609999843,0.35934299998916686,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
34,0,34,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,169.01691959996242,k,None,169.31645220000064,169.3168513000128,172.32956909999484,172.32962460001,173.34468849998666,173.34473770001205,175.85961619997397,0.28209490003064275,None,,,,,,,0,0,0,0,34,0,34,0,353.88748470001156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.01691959996242,353.8734507999616,353.88748470001156,353.88748470001156,353.88748470001156,353.88748470001156,354.17280319996644,k,right,1,12,3,2,27,21,None,169.31645220000064,169.3168513000128,354.17336739995517,354.18711749999784,354.18711749999784,357.2105115999584,357.2105115999584,357.1859642000054,172.32956909999484,172.32962460001,357.20324409997556,357.2105115999584,357.2105115999584,358.20112029998563,stimuli/box_coin_transparent.png,173.34468849998666,173.34473770001205,358.2012512999936,358.21709009999176,360.7321007999708,360.7160522000049,175.85961619997397,0.28209490003064275,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
35,0,35,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,175.86224879999645,k,None,176.26089299999876,176.2612996000098,177.7750212000101,177.77507879998302,178.79041839996353,178.79046459996607,179.80612269998528,0.37856640003155917,None,,,,,,,0,0,0,0,35,0,35,0,360.7321007999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.86224879999645,360.71878479997395,360.7321007999708,360.7321007999708,360.7321007999708,360.7321007999708,361.11724140000297,k,right,1,12,4,2,28,22,None,176.26089299999876,176.2612996000098,361.1178159000119,361.13197849999415,361.13197849999415,362.65653159999056,362.65653159999056,362.63138499995694,177.7750212000101,177.77507879998302,362.649051699962,362.65653159999056,362.65653159999056,363.6468491999549,stimuli/box_coin_transparent.png,178.79041839996353,178.79046459996607,363.64697529998375,363.6627635000041,364.6787669999758,364.66255859995726,179.80612269998528,0.37856640003155917,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
36,0,36,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,179.80872139998246,k,None,180.34104349999689,180.3414837999735,181.83850030001486,181.8385549999657,182.85351059999084,182.85358039999846,186.3677558999625,0.502724300022237,None,,,,,,,0,0,0,0,36,0,36,0,364.6787669999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.80872139998246,364.66525429999456,364.6787669999758,364.6787669999758,364.6787669999758,364.6787669999758,365.1973943999619,k,right,0,12,4,2,29,22,None,180.34104349999689,180.3414837999735,365.1980031999992,365.2116096999962,365.2116096999962,366.7169271999737,366.7169271999737,366.6948992999969,181.83850030001486,181.8385549999657,366.70900470000925,366.7169271999737,366.7169271999737,367.7099413999822,stimuli/box_empty_transparent.png,182.85351059999084,182.85358039999846,367.71009309997316,367.7260840999661,371.24022619996686,371.2241936000064,186.3677558999625,0.502724300022237,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
37,0,37,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,186.37023619998945,k,['k'],187.73503290000372,187.735439400014,189.74901590001537,189.74907510000048,190.76372739998624,190.76377700001467,191.76298820000375,1.334779900033027,None,[0.3499290000181645],[0.06938579998677596],,,,,0,0,0,0,37,0,37,0,371.24022619996686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.37023619998945,371.22676569997566,371.24022619996686,371.24022619996686,371.24022619996686,371.24022619996686,372.59130589995766,k,right,1,12,5,2,30,23,['k'],187.73503290000372,187.735439400014,372.5919553999556,372.60606319998624,372.60606319998624,374.6304758999613,374.6304758999613,374.60541059996467,189.74901590001537,189.74907510000048,374.62284729996463,374.6304758999613,374.6304758999613,375.6201546000084,stimuli/box_coin_transparent.png,190.76372739998624,190.76377700001467,375.6202844000072,375.63625239999965,376.6360144999926,376.6194276000024,191.76298820000375,1.334779900033027,None,[0.3499290000181645],[0.06938579998677596],,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
38,0,38,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,191.76545329997316,None,['k'],193.278765199997,193.27887759997975,194.27847119997023,194.27852679998614,195.2933562999824,195.29340299998876,196.8092935999739,,,[0.4663769999751821],[0.08656100003281608],,,,,0,0,0,0,38,0,38,0,376.6360144999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.76545329997316,376.6219817000092,376.6360144999926,376.6360144999926,376.6360144999926,376.6360144999926,378.1350749999983,None,right,1,12,5,2,30,23,['k'],193.278765199997,193.27887759997975,378.1353873999906,378.15152059996035,378.15152059996035,379.15637869999046,379.15637869999046,379.13487259997055,194.27847119997023,194.27852679998614,379.1490245999885,379.15637869999046,379.15637869999046,380.1497866999707,no selection made,195.2933562999824,195.29340299998876,380.1499130000011,380.1661197000067,381.6818839999614,381.6657290000003,196.8092935999739,,,[0.4663769999751821],[0.08656100003281608],,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
39,0,39,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,196.81186549999984,k,None,197.3111579999677,197.3116139000049,198.3249635999673,198.32501809997484,199.34009379998315,199.34014240000397,200.35624529997585,0.4685338000417687,None,,,,,,,0,0,0,0,39,0,39,0,381.6818839999614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.81186549999984,381.66839859995525,381.6818839999614,381.6818839999614,381.6818839999614,381.6818839999614,382.16750370000955,k,right,1,12,6,2,31,24,None,197.3111579999677,197.3116139000049,382.16813549998915,382.18192409997573,382.18192409997573,383.20634390000487,383.20634390000487,383.1813637999585,198.3249635999673,198.32501809997484,383.1986512999865,383.20634390000487,383.20634390000487,384.1965250999783,stimuli/box_coin_transparent.png,199.34009379998315,199.34014240000397,384.19665569998324,384.2128667999641,385.2288498999551,385.2126846999745,200.35624529997585,0.4685338000417687,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
40,0,40,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,200.35868219996337,k,None,200.8579987999983,200.85840109997662,202.3718191999942,202.37187289999565,203.386971800006,203.38702049996937,204.38600369996857,0.4748035999946296,None,,,,,,,0,0,0,0,40,0,40,0,385.2288498999551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.35868219996337,385.2152098999941,385.2288498999551,385.2288498999551,385.2288498999551,385.2288498999551,385.71434379997663,k,right,1,12,7,2,32,25,None,200.8579987999983,200.85840109997662,385.7149171999772,385.72868289996404,385.72868289996404,387.2521393999923,387.2521393999923,387.2282177999732,202.3718191999942,202.37187289999565,387.24536040000385,387.2521393999923,387.2521393999923,388.2433968000114,stimuli/box_coin_transparent.png,203.386971800006,203.38702049996937,388.24353219999466,388.2593198000104,389.25897429999895,389.2424472999992,204.38600369996857,0.4748035999946296,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
41,0,41,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,204.38760089996504,k,None,204.838359699992,204.83876660000533,205.83589649997884,205.83595079998486,206.85103099996923,206.85107989999233,209.86558559996774,0.4283055999549106,None,,,,,,,0,0,0,0,41,0,41,0,389.25897429999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.38760089996504,389.2441191999824,389.25897429999895,389.25897429999895,389.25897429999895,389.25897429999895,389.69470799999544,k,right,1,12,8,2,33,26,None,204.838359699992,204.83876660000533,389.6952828000067,389.7090306999744,389.7090306999744,390.71678869996686,390.71678869996686,390.69229430000996,205.83589649997884,205.83595079998486,390.70942540001124,390.71678869996686,390.71678869996686,391.70746269996744,stimuli/box_coin_transparent.png,206.85103099996923,206.85107989999233,391.7076161999721,391.7235257999855,394.73814919998404,394.72202119999565,209.86558559996774,0.4283055999549106,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
