thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,coins_won_text.stopped,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
19,0,19,space,9.785271199885756,None,5,0.7410017997026443,None,95.9144977000542,j,1.3826187001541257,None,None,97.31483309995383,97.31508069997653,98.31434309994802,98.31437239982188,99.31427090009674,99.31430399976671,100.81331310002133,,,,,,,2,0,2,0,19,0,19,0,773.926221600268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9144977000542,773.9105798001401,773.926221600268,773.926221600268,773.926221600268,773.926221600268,775.310847400222,j,1.3826187001541257,None,right,0,15,12,6,78,12,None,97.31483309995383,97.31508069997653,775.3111647004262,775.3273809002712,775.3273809002712,776.3274445002899,776.3274445002899,776.3103795000352,98.31434309994802,98.31437239982188,776.316568300128,776.3274445002899,776.3274445002899,777.3103121002205,stimuli/box_empty_transparent.png,99.31427090009674,99.31430399976671,777.3103945003822,777.3260881002061,778.8260787003674,778.8093617004342,100.81331310002133,777.3260881002061,777.3260881002061,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
20,0,20,space,9.785271199885756,None,5,0.7410017997026443,None,100.81442660000175,k,0.31396419974043965,None,None,101.1477264999412,101.14792629983276,103.14809469971806,103.1481238999404,104.14759799977764,104.1476257997565,106.14702539984137,,,,,,,2,0,2,0,20,0,20,0,778.8260787003674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.81442660000175,778.8105102004483,778.8260787003674,778.8260787003674,778.8260787003674,778.8260787003674,779.1437421003357,k,0.31396419974043965,None,right,0,15,12,6,79,12,None,101.1477264999412,101.14792629983276,779.1440063002519,779.1595559003763,779.1595559003763,781.1604587002657,781.1604587002657,781.1441318001598,103.14809469971806,103.1481238999404,781.1502741002478,781.1604587002657,781.1604587002657,782.143641400151,stimuli/box_empty_transparent.png,104.14759799977764,104.1476257997565,782.143707500305,782.1595047004521,784.1595964003354,784.1430752002634,106.14702539984137,782.1595047004521,782.1595047004521,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
21,0,21,space,9.785271199885756,None,5,0.7410017997026443,None,106.14803469972685,k,0.3344540996477008,None,None,106.51461629988626,106.51483180001378,109.51391409989446,109.51394440000877,110.514109400101,110.51414209976792,112.01400309987366,,,,,,,2,0,2,0,21,0,21,0,784.1595964003354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.14803469972685,784.1441167001612,784.1595964003354,784.1595964003354,784.1595964003354,784.1595964003354,784.5106268003583,k,0.3344540996477008,None,right,1,15,13,6,80,13,None,106.51461629988626,106.51483180001378,784.5109157999977,784.5260290000588,784.5260290000588,787.5272590001114,787.5272590001114,787.5099463001825,109.51391409989446,109.51394440000877,787.517243700102,787.5272590001114,787.5272590001114,788.5101498002186,stimuli/box_coin_transparent.png,110.514109400101,110.51414209976792,788.5102231004275,788.5261384001933,790.0270093004219,790.0100510003977,112.01400309987366,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
22,0,22,space,9.785271199885756,None,5,0.7410017997026443,None,112.01519430009648,k,0.34869320038706064,None,None,112.38140249997377,112.38158799987286,113.88081819983199,113.88085109973326,114.88057659985498,114.88060089992359,116.88063240004703,,,,,,,2,0,2,0,22,0,22,0,790.0270093004219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.01519430009648,790.0112765002996,790.0270093004219,790.0270093004219,790.0270093004219,790.0270093004219,790.3774219001643,k,0.34869320038706064,None,right,1,15,14,6,81,14,None,112.38140249997377,112.38158799987286,790.377676800359,790.3926713000983,790.3926713000983,791.8938627000898,791.8938627000898,791.8768473002128,113.88081819983199,113.88085109973326,791.8843760001473,791.8938627000898,791.8938627000898,792.8766250000335,stimuli/box_coin_transparent.png,114.88057659985498,114.88060089992359,792.8766790004447,792.8932856000029,794.8928759000264,794.8766816002317,116.88063240004703,792.8932856000029,792.8932856000029,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
23,0,23,space,9.785271199885756,None,5,0.7410017997026443,None,116.88173529971391,k,0.4301710003055632,None,None,117.330741699785,117.33096639998257,118.8475588997826,118.84759079990909,119.84751359978691,119.84753810008988,121.34683409985155,,,,,,,2,0,2,0,23,0,23,0,794.8928759000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.88173529971391,794.8778183003888,794.8928759000264,794.8928759000264,794.8928759000264,794.8928759000264,795.3267512000166,k,0.4301710003055632,None,right,1,15,15,6,82,15,None,117.330741699785,117.33096639998257,795.3270496004261,795.3433289001696,795.3433289001696,796.8602303001098,796.8602303001098,796.8435912001878,118.8475588997826,118.84759079990909,796.8508732002228,796.8602303001098,796.8602303001098,797.8435602001846,stimuli/box_coin_transparent.png,119.84751359978691,119.84753810008988,797.8436171002686,797.8588031004183,799.3596816002391,799.3428818001412,121.34683409985155,797.8588031004183,797.8588031004183,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
24,0,24,space,9.785271199885756,None,5,0.7410017997026443,None,121.34794009989128,k,0.39089850010350347,None,None,121.76469680014998,121.76487419987097,123.76334899989888,123.76337829977274,124.76361269969493,124.76363770011812,126.26339159999043,,,,,,,2,0,2,0,24,0,24,0,799.3596816002391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.34794009989128,799.3440225003287,799.3596816002391,799.3596816002391,799.3596816002391,799.3596816002391,799.7607083003968,k,0.39089850010350347,None,left,1,14,0,7,82,15,None,121.76469680014998,121.76487419987097,799.7609525001608,799.7756276000291,799.7756276000291,801.7761436002329,801.7761436002329,801.7593859001063,123.76334899989888,123.76337829977274,801.7653272002935,801.7761436002329,801.7761436002329,802.7596581000835,stimuli/box_empty_transparent.png,124.76361269969493,124.76363770011812,802.7597199003212,802.7754540001042,804.2762706000358,804.2594413002953,126.26339159999043,802.7754540001042,802.7754540001042,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
25,0,25,space,9.785271199885756,None,5,0.7410017997026443,None,126.2646373999305,k,0.3897549998946488,None,None,126.68012689985335,126.6803155997768,127.68126419978216,127.68129689991474,128.68068140000105,128.68070979975164,132.17990260012448,,,,,,,2,0,2,0,25,0,25,0,804.2762706000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2646373999305,804.2607188001275,804.2762706000358,804.2762706000358,804.2762706000358,804.2762706000358,804.6761457002722,k,0.3897549998946488,None,left,1,14,0,7,82,15,None,126.68012689985335,126.6803155997768,804.6764073004015,804.6923742000945,804.6923742000945,805.6932296003215,805.6932296003215,805.6772921001539,127.68126419978216,127.68129689991474,805.6830073003657,805.6932296003215,805.6932296003215,806.6767254001461,stimuli/box_empty_transparent.png,128.68068140000105,128.68070979975164,806.676792500075,806.6917450004257,810.192703100387,810.1759526003152,132.17990260012448,806.6917450004257,806.6917450004257,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
26,0,26,space,9.785271199885756,None,5,0.7410017997026443,None,132.18102229991928,k,0.36702929995954037,None,None,132.57985570002347,132.58006739988923,133.08022819971666,133.08027429971844,134.08016220014542,134.08018979988992,137.57972780009732,,,,,,,2,0,2,0,26,0,26,0,810.192703100387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.18102229991928,810.17710239999,810.192703100387,810.192703100387,810.192703100387,810.192703100387,810.5758611001074,k,0.36702929995954037,None,left,1,14,0,7,82,15,None,132.57985570002347,132.58006739988923,810.5761529002339,810.5920655000955,810.5920655000955,811.0925833000802,811.0925833000802,811.076248400379,133.08022819971666,133.08027429971844,811.0820156000555,811.0925833000802,811.0925833000802,812.0762075004168,stimuli/box_empty_transparent.png,134.08016220014542,134.08018979988992,812.0762730003335,812.0916408002377,815.592616900336,815.5757756000385,137.57972780009732,812.0916408002377,812.0916408002377,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
27,0,27,space,9.785271199885756,None,5,0.7410017997026443,None,137.58102759998292,k,0.3871600003913045,None,None,137.99636449990794,137.99656540015712,139.49660259997472,139.49663570011035,140.51240979973227,140.5124391000718,141.51257089991122,,,,,,,2,0,2,0,27,0,27,0,815.592616900336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.58102759998292,815.577110200189,815.592616900336,815.592616900336,815.592616900336,815.592616900336,815.9923724001274,k,0.3871600003913045,None,left,1,14,0,7,82,15,None,137.99636449990794,137.99656540015712,815.9926507002674,816.0084358002059,816.0084358002059,817.5094964001328,817.5094964001328,817.4926329003647,139.49660259997472,139.49663570011035,817.4988458002917,817.5094964001328,817.5094964001328,818.5084503004327,stimuli/box_empty_transparent.png,140.51240979973227,140.5124391000718,818.5085276002064,818.5247750002891,819.52612530021,819.5086160004139,141.51257089991122,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
28,0,28,space,9.785271199885756,None,5,0.7410017997026443,None,141.51383979991078,j,0.3375125997699797,None,None,141.88029559981078,141.8805638998747,142.8801011997275,142.88013069983572,143.88029809994623,143.880325099919,147.37940699979663,,,,,,,2,0,2,0,28,0,28,0,819.52612530021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.51383979991078,819.509923200123,819.52612530021,819.52612530021,819.52612530021,819.52612530021,819.876305800397,j,0.3375125997699797,None,left,1,14,1,7,83,16,None,141.88029559981078,141.8805638998747,819.8766476004384,819.8928650002927,819.8928650002927,820.8926660004072,820.8926660004072,820.8761372002773,142.8801011997275,142.88013069983572,820.8833158002235,820.8926660004072,820.8926660004072,821.8763407003134,stimuli/box_coin_transparent.png,143.88029809994623,143.880325099919,821.8764081001282,821.8915346004069,825.3924529002979,825.3754553003237,147.37940699979663,821.8915346004069,821.8915346004069,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
29,0,29,space,9.785271199885756,None,5,0.7410017997026443,None,147.38061589980498,j,0.43927339976653457,None,None,147.84692079992965,147.84714259998873,149.84623049991205,149.84626099979505,150.8624386996962,150.86246880004182,151.86188989970833,,,,,,,2,0,2,0,29,0,29,0,825.3924529002979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.38061589980498,825.3766979002394,825.3924529002979,825.3924529002979,825.3924529002979,825.3924529002979,825.8429394001141,j,0.43927339976653457,None,left,1,14,2,7,84,17,None,147.84692079992965,147.84714259998873,825.8432227000594,825.8581526000053,825.8581526000053,827.8594913003035,827.8594913003035,827.8422639002092,149.84623049991205,149.84626099979505,827.8495763000101,827.8594913003035,827.8594913003035,828.8584845000878,stimuli/box_coin_transparent.png,150.8624386996962,150.86246880004182,828.8585475003347,828.8743921001442,829.8753193002194,829.8579375003465,151.86188989970833,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
30,0,30,space,9.785271199885756,None,5,0.7410017997026443,None,151.86311569996178,j,0.5084690996445715,None,None,152.39676239993423,152.3970392998308,153.39654449978843,153.39657700015232,154.3959121000953,154.3959381999448,155.39559439988807,,,,,,,2,0,2,0,30,0,30,0,829.8753193002194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.86311569996178,829.8592017004266,829.8753193002194,829.8753193002194,829.8753193002194,829.8753193002194,830.3927702000365,j,0.5084690996445715,None,left,1,14,3,7,85,18,None,152.39676239993423,152.3970392998308,830.3931233002804,830.4079609001055,830.4079609001055,831.4088413002901,831.4088413002901,831.3925777003169,153.39654449978843,153.39657700015232,831.39990389999,831.4088413002901,831.4088413002901,832.3919577002525,stimuli/box_coin_transparent.png,154.3959121000953,154.3959381999448,832.3920196001418,832.4077623002231,833.4089142000303,833.3916440000758,155.39559439988807,832.4077623002231,832.4077623002231,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
31,0,31,space,9.785271199885756,None,5,0.7410017997026443,None,155.39668759983033,j,0.37751200003549457,None,None,155.79594800015911,155.79618750000373,158.79593409970403,158.7959623001516,159.79874889971688,159.79877599980682,162.31172329979017,,,,,,,2,0,2,0,31,0,31,0,833.4089142000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.39668759983033,833.3927697003819,833.4089142000303,833.4089142000303,833.4089142000303,833.4089142000303,833.7919647004455,j,0.37751200003549457,None,left,1,14,4,7,86,19,None,155.79594800015911,155.79618750000373,833.7922678003088,833.8081273003481,833.8081273003481,836.808917700313,836.808917700313,836.7919722003862,158.79593409970403,158.7959623001516,836.7992701004259,836.808917700313,836.808917700313,837.7947921003215,stimuli/box_coin_transparent.png,159.79874889971688,159.79877599980682,837.794859400019,837.8107553003356,840.3248718003742,840.3077717004344,162.31172329979017,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
32,0,32,space,9.785271199885756,None,5,0.7410017997026443,None,162.31293280003592,k,0.4402037998661399,None,None,162.78022349998355,162.7804402001202,163.77929520001635,163.77932439977303,164.77925999974832,164.7792838998139,165.778355400078,,,,,,,2,0,2,0,32,0,32,0,840.3248718003742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.31293280003592,840.3090173001401,840.3248718003742,840.3248718003742,840.3248718003742,840.3248718003742,840.7762323003262,k,0.4402037998661399,None,left,1,14,4,7,86,19,None,162.78022349998355,162.7804402001202,840.7765235002153,840.7916840002872,840.7916840002872,841.7919477000833,841.7919477000833,841.775331100449,163.77929520001635,163.77932439977303,841.7817773004062,841.7919477000833,841.7919477000833,842.7753083002754,stimuli/box_empty_transparent.png,164.77925999974832,164.7792838998139,842.7753624999896,842.7911771000363,843.7910577002913,843.7744037001394,165.778355400078,842.7911771000363,842.7911771000363,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
33,0,33,space,9.785271199885756,None,5,0.7410017997026443,None,165.77956279972568,j,0.447511900216341,None,None,166.24593740003183,166.2462172000669,168.2459903997369,168.24602499976754,169.24632130004466,169.24634689977393,170.74529739981517,,,,,,,2,0,2,0,33,0,33,0,843.7910577002913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.77956279972568,843.7756441002712,843.7910577002913,843.7910577002913,843.7910577002913,843.7910577002913,844.2419478003867,j,0.447511900216341,None,left,0,14,4,7,87,19,None,166.24593740003183,166.2462172000669,844.2423134003766,844.2583377002738,844.2583377002738,846.2580067003146,846.2580067003146,846.2420181003399,168.2459903997369,168.24602499976754,846.2481277002953,846.2580067003146,846.2580067003146,847.2423661001958,stimuli/box_empty_transparent.png,169.24632130004466,169.24634689977393,847.2424275004305,847.2580028004013,848.7583421003073,848.7413465003483,170.74529739981517,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
34,0,34,space,9.785271199885756,None,5,0.7410017997026443,None,170.7464100997895,k,0.47367010032758117,None,None,171.24674850003794,171.24696270003915,174.24581180000678,174.24584010010585,175.2455758000724,175.24561400013044,177.7452815999277,,,,,,,2,0,2,0,34,0,34,0,848.7583421003073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7464100997895,848.7424922003411,848.7583421003073,848.7583421003073,848.7583421003073,848.7583421003073,849.2427606000565,k,0.47367010032758117,None,left,0,14,4,7,87,19,None,171.24674850003794,171.24696270003915,849.2430450003594,849.2583451000974,849.2583451000974,852.2582597001456,852.2582597001456,852.2418480003253,174.24581180000678,174.24584010010585,852.2481636004522,852.2582597001456,852.2582597001456,853.2416233001277,stimuli/box_empty_transparent.png,175.2455758000724,175.24561400013044,853.2416927004233,853.2572793001309,855.7578197000548,855.7413308001123,177.7452815999277,853.2572793001309,853.2572793001309,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
35,0,35,space,9.785271199885756,None,5,0.7410017997026443,None,177.7464255997911,k,0.3615274000912905,None,None,178.128735399805,178.12892309995368,179.62899759970605,179.62902570003644,180.62892749998719,180.62895159982145,181.6275424999185,,,,,,,2,0,2,0,35,0,35,0,855.7578197000548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.7464255997911,855.7425063000992,855.7578197000548,855.7578197000548,855.7578197000548,855.7578197000548,856.124754300341,k,0.3615274000912905,None,left,0,14,4,7,87,19,None,178.128735399805,178.12892309995368,856.1250041001476,856.1407415000722,856.1407415000722,857.6412333003245,857.6412333003245,857.6250326000154,179.62899759970605,179.62902570003644,857.6304702004418,857.6412333003245,857.6412333003245,858.6249742000364,stimuli/box_empty_transparent.png,180.62892749998719,180.62895159982145,858.6250297003426,858.6408545002341,859.6408536001109,859.623590100091,181.6275424999185,858.6408545002341,858.6408545002341,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
36,0,36,space,9.785271199885756,None,5,0.7410017997026443,None,181.62866589985788,k,0.3832449000328779,None,None,182.02944159973413,182.02968969987705,183.5291710998863,183.52920230012387,184.52828259998932,184.52830770006403,188.02888739993796,,,,,,,2,0,2,0,36,0,36,0,859.6408536001109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.62866589985788,859.6247492004186,859.6408536001109,859.6408536001109,859.6408536001109,859.6408536001109,860.0254525002092,k,0.3832449000328779,None,left,0,14,4,7,87,19,None,182.02944159973413,182.02968969987705,860.0257847001776,860.0405965000391,860.0405965000391,861.5412353002466,861.5412353002466,861.5252023003995,183.5291710998863,183.52920230012387,861.5311910002492,861.5412353002466,861.5412353002466,862.5243289000355,stimuli/box_empty_transparent.png,184.52828259998932,184.52830770006403,862.5243867002428,862.5406640004367,866.0412619002163,866.0249358001165,188.02888739993796,862.5406640004367,862.5406640004367,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
37,0,37,space,9.785271199885756,None,5,0.7410017997026443,None,188.0301000000909,j,0.29334820015355945,None,None,188.34608160005882,188.34634529985487,190.3451964999549,190.34523029997945,191.3454056000337,191.34543209988624,192.34433849994093,,,,,,,2,0,2,0,37,0,37,0,866.0412619002163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0301000000909,866.0261847004294,866.0412619002163,866.0412619002163,866.0412619002163,866.0412619002163,866.3420913000591,j,0.29334820015355945,None,left,1,14,5,7,88,20,None,188.34608160005882,188.34634529985487,866.342426800169,866.357251400128,866.357251400128,868.3582589002326,868.3582589002326,868.3412209004164,190.3451964999549,190.34523029997945,868.3487513000146,868.3582589002326,868.3582589002326,869.3414497002959,stimuli/box_coin_transparent.png,191.3454056000337,191.34543209988624,869.3415141003206,869.357289200183,870.356915500015,870.3403866002336,192.34433849994093,869.357289200183,869.357289200183,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
38,0,38,space,9.785271199885756,None,5,0.7410017997026443,None,192.3454419998452,j,0.4337924998253584,None,None,192.81253999983892,192.8128142999485,193.8116481998004,193.81167759979144,194.81143289990723,194.8114559999667,196.31113989977166,,,,,,,2,0,2,0,38,0,38,0,870.356915500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.3454419998452,870.3415254000574,870.356915500015,870.356915500015,870.356915500015,870.356915500015,870.8085503000766,j,0.4337924998253584,None,left,0,14,5,7,89,20,None,192.81253999983892,192.8128142999485,870.808896700386,870.8237043004483,870.8237043004483,871.8247566004284,871.8247566004284,871.8076828001067,193.8116481998004,193.81167759979144,871.8137274002656,871.8247566004284,871.8247566004284,872.8074812004343,stimuli/box_empty_transparent.png,194.81143289990723,194.8114559999667,872.8075348003767,872.8237169003114,874.324127400294,874.3071887004189,196.31113989977166,872.8237169003114,872.8237169003114,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
39,0,39,space,9.785271199885756,None,5,0.7410017997026443,None,196.31232600007206,k,0.31487080035731196,None,None,196.64601959986612,196.6462102998048,197.64749759994447,197.6475277999416,198.66133099980652,198.6613703998737,199.6609982000664,,,,,,,2,0,2,0,39,0,39,0,874.324127400294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.31232600007206,874.3084112000652,874.324127400294,874.324127400294,874.324127400294,874.324127400294,874.6420379001647,k,0.31487080035731196,None,left,0,14,5,7,89,20,None,196.64601959986612,196.6462102998048,874.6422899002209,874.6571195004508,874.6571195004508,875.6578705003485,875.6578705003485,875.6435295999981,197.64749759994447,197.6475277999416,875.6490942002274,875.6578705003485,875.6578705003485,876.6573763000779,stimuli/box_empty_transparent.png,198.66133099980652,198.6613703998737,876.6574499001727,876.6731400000863,877.6735559003428,877.6570467003621,199.6609982000664,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
40,0,40,space,9.785271199885756,None,5,0.7410017997026443,None,199.66219080006704,j,0.40303019993007183,None,None,200.09482399979606,200.09506649989635,201.59505919972435,201.59508799994364,202.59516449971125,202.5951907997951,203.5936360997148,,,,,,,2,0,2,0,40,0,40,0,877.6735559003428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.66219080006704,877.6582757001743,877.6735559003428,877.6735559003428,877.6735559003428,877.6735559003428,878.0908407000825,j,0.40303019993007183,None,left,1,14,6,7,90,21,None,200.09482399979606,200.09506649989635,878.0911496002227,878.1069701001979,878.1069701001979,879.6079334001988,879.6079334001988,879.5910947001539,201.59505919972435,201.59508799994364,879.5986004001461,879.6079334001988,879.6079334001988,880.5912103001028,stimuli/box_coin_transparent.png,202.59516449971125,202.5951907997951,880.5912723001093,880.6066534002312,881.6067149001174,881.5896840002388,203.5936360997148,880.6066534002312,880.6066534002312,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
41,0,41,space,9.785271199885756,None,5,0.7410017997026443,None,203.59480499988422,j,0.47380599984899163,None,None,204.0948266000487,204.09508420014754,205.09489780012518,205.09492950001732,206.09467809973285,206.09470289992169,209.09447159990668,,,,,,,2,0,2,0,41,0,41,0,881.6067149001174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.59480499988422,881.5908893002197,881.6067149001174,881.6067149001174,881.6067149001174,881.6067149001174,882.0908449003473,j,0.47380599984899163,None,left,1,14,7,7,91,22,None,204.0948266000487,204.09508420014754,882.0911683002487,882.1075400002301,882.1075400002301,883.1078513003886,883.1078513003886,883.0909286001697,205.09489780012518,205.09492950001732,883.0985513003543,883.1078513003886,883.1078513003886,884.0907258000225,stimuli/box_coin_transparent.png,206.09467809973285,206.09470289992169,884.0907813003287,884.1061630002223,887.1072019003332,887.0905181001872,209.09447159990668,884.1061630002223,884.1061630002223,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
42,0,42,space,9.785271199885756,None,5,0.7410017997026443,None,209.09572799969465,j,0.3395900996401906,None,None,209.46386080002412,209.46419679978862,211.4608922000043,211.46092219976708,212.46113150008023,212.46115799993277,215.96077260002494,,,,,,,2,0,2,0,42,0,42,0,887.1072019003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.09572799969465,887.0918126003817,887.1072019003332,887.1072019003332,887.1072019003332,887.1072019003332,887.4598587001674,j,0.3395900996401906,None,left,1,14,8,7,92,23,None,209.46386080002412,209.46419679978862,887.4602820002474,887.4741427004337,887.4741427004337,889.4743067002855,889.4743067002855,889.4569239001721,211.4608922000043,211.46092219976708,889.464500900358,889.4743067002855,889.4743067002855,890.4571770001203,stimuli/box_coin_transparent.png,212.46113150008023,212.46115799993277,890.4572402001359,890.4732590001076,894.024475000333,893.9568212004378,215.96077260002494,890.4732590001076,890.4732590001076,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
