thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
23,0,23,space,1.9801714579807594,None,space,9.543473541969433,None,111.45523550000507,j,None,111.72455704200547,111.72495770792011,113.21802549995482,113.21807245793752,114.22171166690532,114.22174429195002,115.70822762500029,0.2611239170655608,None,,,,,,,0,0,0,0,23,0,23,0,125.48362137493677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.45523550000507,125.47898483392783,125.48362137493677,125.48362137493677,125.48362137493677,125.48362137493677,,,,,125.74816083395854,j,left,0,14,2,1,17,12,None,111.72455704200547,111.72495770792011,125.74866904201917,125.75282937497832,125.75282937497832,127.26117483398411,127.26117483398411,127.24167708400637,113.21802549995482,113.21807245793752,127.25682220899034,127.26117483398411,127.26117483398411,128.24537687492557,stimuli/box_empty_transparent.png,114.22171166690532,114.22174429195002,128.2454572089482,128.2484059999697,129.73889612499624,129.73189883399755,115.70822762500029,0.2611239170655608,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
24,0,24,space,1.9801714579807594,None,space,9.543473541969433,None,115.71022137498949,k,None,115.96741133299656,115.96770591696259,117.97066683298908,117.97072466695681,118.97334516700357,118.97339141694829,120.46171008294914,0.241196500021033,None,,,,,,,0,0,0,0,24,0,24,0,129.73889612499624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.71022137498949,129.73397349996958,129.73889612499624,129.73889612499624,129.73889612499624,129.73889612499624,,,,,129.9910189169459,k,left,0,14,2,1,17,12,None,115.96741133299656,115.96770591696259,129.99141920893453,129.99900824995711,129.99900824995711,132.0144796250388,132.0144796250388,131.99430291703902,117.97066683298908,117.97072466695681,132.0095880420413,132.0144796250388,132.0144796250388,132.99701549997553,stimuli/box_empty_transparent.png,118.97334516700357,118.97339141694829,132.99710570892785,133.00130070897285,134.49836258403957,134.48538258404005,120.46171008294914,0.241196500021033,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
25,0,25,space,1.9801714579807594,None,space,9.543473541969433,None,120.46327387494966,j,None,120.75885129196104,120.75918754190207,121.749761291896,121.74980737490114,122.75205391691998,122.75207974994555,126.25050995789934,0.28135637496598065,None,,,,,,,0,0,0,0,25,0,25,0,134.49836258403957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.46327387494966,134.4869919589255,134.49836258403957,134.49836258403957,134.49836258403957,134.49836258403957,,,,,134.78246754198335,j,left,1,14,3,1,18,13,None,120.75885129196104,120.75918754190207,134.7828993749572,134.79032979195472,134.79032979195472,135.79519916698337,135.79519916698337,135.77341458399314,121.749761291896,121.74980737490114,135.7904443750158,135.79519916698337,135.79519916698337,136.7757269589929,stimuli/box_coin_transparent.png,122.75205391691998,122.75207974994555,136.7757908339845,136.77902745897882,140.28031774994452,140.27417737501673,126.25050995789934,0.28135637496598065,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
26,0,26,space,1.9801714579807594,None,space,9.543473541969433,None,126.25216683291364,j,None,126.62561141699553,126.62586808297783,127.12810758291744,127.12815129198134,128.13193616690114,128.13196908298414,131.62450799997896,0.359308333019726,None,,,,,,,0,0,0,0,26,0,26,0,140.28031774994452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.25216683291364,140.27588216692675,140.28031774994452,140.28031774994452,140.28031774994452,140.28031774994452,,,,,140.64923308393918,j,left,1,14,4,1,19,14,None,126.62561141699553,126.62586808297783,140.64957699994557,140.65691087499727,140.65691087499727,141.17120145901572,141.17120145901572,141.15175970899872,127.12810758291744,127.12815129198134,141.16681399999652,141.17120145901572,141.17120145901572,142.155602541985,stimuli/box_coin_transparent.png,128.13193616690114,128.13196908298414,142.1556835839292,142.15903516695835,145.65457625000272,145.64818054193165,131.62450799997896,0.359308333019726,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
27,0,27,space,1.9801714579807594,None,space,9.543473541969433,None,131.62614574993495,j,None,131.9245381669607,131.92487929190975,133.41773204191122,133.4177782079205,134.41968304198235,134.41973341698758,135.41796483297367,0.2880208749556914,None,,,,,,,0,0,0,0,27,0,27,0,145.65457625000272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.62614574993495,145.64986666699406,145.65457625000272,145.65457625000272,145.65457625000272,145.65457625000272,,,,,145.94814641703852,j,left,1,14,5,1,20,15,None,131.9245381669607,131.92487929190975,145.948591375025,145.95623212493956,145.95623212493956,147.46163333393633,147.46163333393633,147.44138966698665,133.41773204191122,133.4177782079205,147.45729179203045,147.46163333393633,147.46163333393633,148.44332950003445,stimuli/box_coin_transparent.png,134.41968304198235,134.41973341698758,148.44345675001387,148.44920974993147,149.44966216699686,149.44164237496443,135.41796483297367,0.2880208749556914,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
28,0,28,space,1.9801714579807594,None,space,9.543473541969433,None,135.41946545790415,j,None,135.83671487495303,135.83721341693308,136.83372241689358,136.83376583294012,137.84087262500543,137.84090433293022,141.32840441691224,0.39469783403910697,None,,,,,,,0,0,0,0,28,0,28,0,149.44966216699686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.41946545790415,149.44318370893598,149.44966216699686,149.44966216699686,149.44966216699686,149.44966216699686,,,,,149.86029670899734,j,left,1,14,6,1,21,16,None,135.83671487495303,135.83721341693308,149.86092970892787,149.86980391701218,149.86980391701218,150.87773333396763,150.87773333396763,150.85737362504005,136.83372241689358,136.83376583294012,150.8734042920405,150.87773333396763,150.87773333396763,151.86454020894598,stimuli/box_coin_transparent.png,137.84087262500543,137.84090433293022,151.86461537494324,151.86752233398147,155.36665766697843,155.35208233399317,141.32840441691224,0.39469783403910697,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
29,0,29,space,1.9801714579807594,None,space,9.543473541969433,None,141.3299016249366,j,None,141.81720062496606,141.8174462079769,143.81115504191257,143.81119270797353,144.8190921669593,144.8191185418982,145.80909858294763,0.46966729196719825,None,,,,,,,0,0,0,0,29,0,29,0,155.36665766697843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.3299016249366,155.3536193750333,155.36665766697843,155.36665766697843,155.36665766697843,155.36665766697843,,,,,155.84083004202694,j,left,1,14,7,1,22,17,None,141.81720062496606,141.8174462079769,155.8411607919261,155.8485007500276,155.8485007500276,157.8551492090337,157.8551492090337,157.83481399994344,143.81115504191257,143.81119270797353,157.85042495897505,157.8551492090337,157.8551492090337,158.8427644999465,stimuli/box_coin_transparent.png,144.8190921669593,144.8191185418982,158.84285000001546,158.8458767499542,159.84005591704044,159.83273708401248,145.80909858294763,0.46966729196719825,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
30,0,30,space,1.9801714579807594,None,space,9.543473541969433,None,145.81187937490176,j,None,146.50583116698544,146.50613649992738,147.50204349996056,147.50210804189555,148.50897645798977,148.5090072499588,149.49806749995332,0.6874524999875575,None,,,,,,,0,0,0,0,30,0,30,0,159.84005591704044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.81187937490176,159.83560583402868,159.84005591704044,159.84005591704044,159.84005591704044,159.84005591704044,,,,,160.52944199997,j,left,0,14,7,1,23,17,None,146.50583116698544,146.50613649992738,160.52984829200432,160.53527608397417,160.53527608397417,161.54538249992765,161.54538249992765,161.5256798339542,147.50204349996056,147.50210804189555,161.54113908403087,161.54538249992765,161.54538249992765,162.5326419590274,stimuli/box_empty_transparent.png,148.50897645798977,148.5090072499588,162.5327169999946,162.53572899999563,163.52728333394043,163.52174474997446,149.49806749995332,0.6874524999875575,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
31,0,31,space,1.9801714579807594,None,space,9.543473541969433,None,149.49947745795362,k,None,149.78009049990214,149.78036612493452,152.77939087490086,152.7794238749193,153.79064062493853,153.7906688329531,156.28693733294494,0.2675370000069961,None,,,,,,,0,0,0,0,31,0,31,0,163.52728333394043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.49947745795362,163.5231924590189,163.52728333394043,163.52728333394043,163.52728333394043,163.52728333394043,,,,,163.80370141693857,k,left,0,14,7,1,23,17,None,149.78009049990214,149.78036612493452,163.80407683399972,163.81129412492737,163.81129412492737,166.8213391249301,166.8213391249301,166.8030494999839,152.77939087490086,152.7794238749193,166.81702091696206,166.8213391249301,166.8213391249301,167.8143118339358,stimuli/box_empty_transparent.png,153.79064062493853,153.7906688329531,167.8143798749661,167.81731549999677,170.31740125000942,170.31061329203658,156.28693733294494,0.2675370000069961,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
32,0,32,space,1.9801714579807594,None,space,9.543473541969433,None,156.28856966691092,j,None,156.65076799993403,156.65101470798254,157.64656712498982,157.64664749999065,158.6510975419078,158.6511403749464,159.64434537489433,0.34545937506482005,None,,,,,,,0,0,0,0,32,0,32,0,170.31740125000942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.28856966691092,170.31228737498168,170.31740125000942,170.31740125000942,170.31740125000942,170.31740125000942,,,,,170.67439391696826,j,left,1,14,8,1,24,18,None,156.65076799993403,156.65101470798254,170.6747253339272,170.68198166694492,170.68198166694492,171.69274662493262,171.69274662493262,171.67016858397983,157.64656712498982,157.64664749999065,171.68848487501964,171.69274662493262,171.69274662493262,172.67476608394645,stimuli/box_coin_transparent.png,158.6510975419078,158.6511403749464,172.67485054198187,172.6789379590191,173.6741096249316,173.66802474996075,159.64434537489433,0.34545937506482005,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
33,0,33,space,1.9801714579807594,None,space,9.543473541969433,None,159.64583387493622,j,None,160.00413395790383,160.0044202079298,162.00249979190994,162.0025335829705,163.00369016698096,163.0037147499388,164.5098870419897,0.3482482909457758,None,,,,,,,0,0,0,0,33,0,33,0,173.6741096249316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.64583387493622,173.66954895900562,173.6741096249316,173.6741096249316,173.6741096249316,173.6741096249316,,,,,174.0277611670317,j,left,1,14,9,1,25,19,None,160.00413395790383,160.0044202079298,174.02813004201744,174.03306012495887,174.03306012495887,176.04639812500682,176.04639812500682,176.02615583396982,162.00249979190994,162.0025335829705,176.0420531249838,176.04639812500682,176.04639812500682,177.02736524993088,stimuli/box_coin_transparent.png,163.00369016698096,163.0037147499388,177.02742454200052,177.04059500002768,178.54064854199532,178.5335470000282,164.5098870419897,0.3482482909457758,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
34,0,34,space,1.9801714579807594,None,space,9.543473541969433,None,164.51262049993966,j,None,164.8510077079991,164.85127529199235,167.84566408290993,167.84569499990903,168.8522692079423,168.8522958329413,171.3518747499911,0.3286991659551859,None,,,,,,,0,0,0,0,34,0,34,0,178.54064854199532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.51262049993966,178.53634566697292,178.54064854199532,178.54064854199532,178.54064854199532,178.54064854199532,,,,,178.8746391669847,j,left,1,14,10,1,26,20,None,164.8510077079991,164.85127529199235,178.8749862499535,178.8821537499316,178.8821537499316,181.8900851670187,181.8900851670187,181.86932449997403,167.84566408290993,167.84569499990903,181.885353541933,181.8900851670187,181.8900851670187,182.87594337493647,stimuli/box_coin_transparent.png,168.8522692079423,168.8522958329413,182.8760055419989,182.87872054195032,185.38254825002514,185.3755453339545,171.3518747499911,0.3286991659551859,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
35,0,35,space,1.9801714579807594,None,space,9.543473541969433,None,171.35395654197782,j,None,171.71307379193604,171.71340683300514,173.2068450419465,173.20687670796178,174.21745433297474,174.217487124959,175.20472966693342,0.3483833749778569,None,,,,,,,0,0,0,0,35,0,35,0,185.38254825002514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.35395654197782,185.37770045897923,185.38254825002514,185.38254825002514,185.38254825002514,185.38254825002514,,,,,185.73668570898008,j,left,0,14,10,1,27,20,None,171.71307379193604,171.71340683300514,185.73711758397985,185.7445752499625,185.7445752499625,187.2493786669802,187.2493786669802,187.23050441697706,173.2068450419465,173.20687670796178,187.24469674995635,187.2493786669802,187.2493786669802,188.2411219170317,stimuli/box_empty_transparent.png,174.21745433297474,174.217487124959,188.24119695893023,188.24401695898268,189.23507066699676,189.22838320897426,175.20472966693342,0.3483833749778569,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
36,0,36,space,1.9801714579807594,None,space,9.543473541969433,None,175.2069864999503,k,None,175.57020354189444,175.5704747919226,177.06805929192342,177.06809229194187,178.07468720793258,178.0747140418971,181.56339083297644,0.3457952500320971,None,,,,,,,0,0,0,0,36,0,36,0,189.23507066699676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2069864999503,189.23071470903233,189.23507066699676,189.23507066699676,189.23507066699676,189.23507066699676,,,,,189.59382633399218,k,left,0,14,10,1,27,20,None,175.57020354189444,175.5704747919226,189.5941862090258,189.60190529201645,189.60190529201645,191.1098755840212,191.1098755840212,191.09171787498053,177.06805929192342,177.06809229194187,191.10557424998842,191.1098755840212,191.1098755840212,192.09836208401248,stimuli/box_empty_transparent.png,178.07468720793258,178.0747140418971,192.09842399996705,192.10123849997763,195.5954671249492,195.587042417028,181.56339083297644,0.3457952500320971,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
37,0,37,space,1.9801714579807594,None,space,9.543473541969433,None,181.56687145796604,j,None,181.90583458298352,181.90613062493503,183.91097037494183,183.91103779198602,184.91897549992427,184.91901554190554,185.91105433297344,0.329773582983762,None,,,,,,,0,0,0,0,37,0,37,0,195.5954671249492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.56687145796604,195.5906116249971,195.5954671249492,195.5954671249492,195.5954671249492,195.5954671249492,,,,,195.92945883399807,j,left,1,14,11,1,28,21,None,181.90583458298352,181.90613062493503,195.92984074994456,195.93669212493114,195.93669212493114,197.95655212493148,197.95655212493148,197.934608999989,183.91097037494183,183.91103779198602,197.9517709169304,197.95655212493148,197.95655212493148,198.94263633398805,stimuli/box_coin_transparent.png,184.91897549992427,184.91901554190554,198.94273316697218,198.94768600002863,199.94123970903456,199.9347311250167,185.91105433297344,0.329773582983762,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
38,0,38,space,1.9801714579807594,None,space,9.543473541969433,None,185.9126443329733,j,None,186.27036720793694,186.2706180419773,187.2648602919653,187.264915207983,188.27781474997755,188.27784116694238,189.7685201249551,0.34252833400387317,None,,,,,,,0,0,0,0,38,0,38,0,199.94123970903456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.9126443329733,199.93635970901232,199.94123970903456,199.94123970903456,199.94123970903456,199.94123970903456,,,,,200.29400045902003,j,left,1,14,12,1,29,22,None,186.27036720793694,186.2706180419773,200.29432891693432,200.3021936250152,200.3021936250152,201.3112203340279,201.3112203340279,201.2884970420273,187.2648602919653,187.264915207983,201.30622937495355,201.3112203340279,201.3112203340279,202.3014874169603,stimuli/box_coin_transparent.png,188.27781474997755,188.27784116694238,202.30155124992598,202.3068993339548,203.79839841695502,203.79219112498686,189.7685201249551,0.34252833400387317,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
39,0,39,space,1.9801714579807594,None,space,9.543473541969433,None,189.7701572079677,j,None,190.12387579190545,190.12416412495077,191.1252481249394,191.12529133295175,192.1275142079685,192.12754374998622,193.12765754200518,0.3430556249804795,None,,,,,,,0,0,0,0,39,0,39,0,203.79839841695502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.7701572079677,203.7938724589767,203.79839841695502,203.79839841695502,203.79839841695502,203.79839841695502,,,,,204.14749979192857,j,left,1,14,13,1,30,23,None,190.12387579190545,190.12416412495077,204.1478745000204,204.1554327920312,204.1554327920312,205.16890470893122,205.16890470893122,205.148899834021,191.1252481249394,191.12529133295175,205.16457316698506,205.16890470893122,205.16890470893122,206.15118295897264,stimuli/box_coin_transparent.png,192.1275142079685,192.12754374998622,206.1512569169281,206.16500570892822,207.15872229193337,207.15131874999497,193.12765754200518,0.3430556249804795,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
40,0,40,space,1.9801714579807594,None,space,9.543473541969433,None,193.13007033290341,j,None,193.4811019579647,193.4814840418985,194.97678487491794,194.97682862496004,195.98499954200815,195.9850342499558,196.9765861670021,0.3413110829424113,None,,,,,,,0,0,0,0,40,0,40,0,207.15872229193337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.13007033290341,207.15381183393765,207.15872229193337,207.15872229193337,207.15872229193337,207.15872229193337,,,,,207.50471029197797,j,left,1,14,14,1,31,24,None,193.4811019579647,193.4814840418985,207.50519666692708,207.5119810840115,207.5119810840115,209.0201914589852,209.0201914589852,209.00043570902199,194.97678487491794,194.97682862496004,209.01642100000754,209.0201914589852,209.0201914589852,210.00866795901675,stimuli/box_coin_transparent.png,195.98499954200815,195.9850342499558,210.00874583399855,210.0121117089875,211.0071149589494,211.00024349999148,196.9765861670021,0.3413110829424113,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
41,0,41,space,1.9801714579807594,None,space,9.543473541969433,None,196.97877283289563,j,None,197.32347008294892,197.32386295800097,198.31699412490707,198.31704666698352,199.32600683299825,199.32607379194815,202.31792449997738,0.3345929579809308,None,,,,,,,0,0,0,0,41,0,41,0,211.0071149589494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.97877283289563,211.00249620899558,211.0071149589494,211.0071149589494,211.0071149589494,211.0071149589494,,,,,211.34706766693853,j,right,1,8,0,2,31,24,None,197.32347008294892,197.32386295800097,211.34757570899092,211.35459141700994,211.35459141700994,212.3588453750126,212.3588453750126,212.3406425419962,198.31699412490707,198.31704666698352,212.3546655839309,212.3588453750126,212.3588453750126,213.34964695898816,stimuli/box_empty_transparent.png,199.32600683299825,199.32607379194815,213.34983754192945,213.3560542500345,216.34771424997598,216.34159900003579,202.31792449997738,0.3345929579809308,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
42,0,42,space,1.9801714579807594,None,space,9.543473541969433,None,202.31949124997482,k,None,202.66781508293934,202.66810258291662,204.66044054192025,204.66048500000034,205.661401249934,205.6614308329299,209.1646357079735,0.32936887501273304,None,,,,,,,0,0,0,0,42,0,42,0,216.34771424997598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.31949124997482,216.34320799994748,216.34771424997598,216.34771424997598,216.34771424997598,216.34771424997598,,,,,216.69143758399878,k,right,1,8,1,2,32,25,None,202.66781508293934,202.66810258291662,216.69181316695176,216.69947554194368,216.69947554194368,218.70552666694857,218.70552666694857,218.6840876250062,204.66044054192025,204.66048500000034,218.70112920901738,218.70552666694857,218.70552666694857,219.68506891699508,stimuli/box_coin_transparent.png,205.661401249934,205.6614308329299,219.68514304200653,219.6994332500035,223.1941482500406,223.188307250035,209.1646357079735,0.32936887501273304,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
43,0,43,space,1.9801714579807594,None,space,9.543473541969433,None,209.16660295799375,k,None,209.50298204191495,209.50327124993782,210.49452733295038,210.49456620798446,211.4995583749842,211.4995882079238,213.492044582963,0.3285600000526756,None,,,,,,,0,0,0,0,43,0,43,0,223.1941482500406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.16660295799375,223.19031800003722,223.1941482500406,223.1941482500406,223.1941482500406,223.1941482500406,,,,,223.52659041702282,k,right,1,8,2,2,33,26,None,209.50298204191495,209.50327124993782,223.52698212501127,223.53491658403073,223.53491658403073,224.53896658401936,224.53896658401936,224.51818187499885,210.49452733295038,210.49456620798446,224.53417541703675,224.53896658401936,224.53896658401936,225.52322670898866,stimuli/box_coin_transparent.png,211.4995583749842,211.4995882079238,225.52330379199702,225.5278312920127,227.52178091695532,227.51571629196405,213.492044582963,0.3285600000526756,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
44,0,44,space,1.9801714579807594,None,space,9.543473541969433,None,213.4936230829917,k,None,213.83667620795313,213.83701841696166,216.33643529191613,216.3364757919917,217.3382302079117,217.3382607079111,219.34253070794512,0.3319276670226827,None,,,,,,,0,0,0,0,44,0,44,0,227.52178091695532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4936230829917,227.5173403340159,227.52178091695532,227.52178091695532,227.52178091695532,227.52178091695532,,,,,227.86027616693173,k,right,0,8,2,2,34,26,None,213.83667620795313,213.83701841696166,227.86072841694113,227.86826329200994,227.86826329200994,230.37850629200693,230.37850629200693,230.36008445895277,216.33643529191613,216.3364757919917,230.37398116698023,230.37850629200693,230.37850629200693,231.3619027090026,stimuli/box_empty_transparent.png,217.3382302079117,217.3382607079111,231.3619735420216,231.37576045899186,233.3721802920336,233.3661785000004,219.34253070794512,0.3319276670226827,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
45,0,45,space,1.9801714579807594,None,space,9.543473541969433,None,219.34414362499956,j,None,219.67898291698657,219.67932899994776,220.67744245799258,220.67750458291266,221.68218733300455,221.6822188749211,222.67013999994379,0.324189041974023,None,,,,,,,0,0,0,0,45,0,45,0,233.3721802920336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.34414362499956,233.3678580840351,233.3721802920336,233.3721802920336,233.3721802920336,233.3721802920336,,,,,233.7025979589671,j,right,0,8,2,2,34,26,None,219.67898291698657,219.67932899994776,233.70304249995388,233.7123650839785,233.7123650839785,234.7209870419465,234.7209870419465,234.7010746669257,220.67744245799258,220.67750458291266,234.71626054192893,234.7209870419465,234.7209870419465,235.70585066697095,stimuli/box_empty_transparent.png,221.68218733300455,221.6822188749211,235.7059388749767,235.71041470894124,236.70462312502787,236.69381712493487,222.67013999994379,0.324189041974023,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
46,0,46,space,1.9801714579807594,None,space,9.543473541969433,None,222.6714551670011,k,None,223.29599837493151,223.29628816689365,225.28684204199817,225.28687274991535,226.2939231249038,226.29395074991044,227.28310479200445,0.6115004169987515,None,,,,,,,0,0,0,0,46,0,46,0,236.70462312502787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.6714551670011,236.6951659169281,236.70462312502787,236.70462312502787,236.70462312502787,236.70462312502787,,,,,237.3196239999961,k,right,1,8,3,2,35,27,None,223.29599837493151,223.29628816689365,237.3199987920234,237.3273650839692,237.3273650839692,239.33164020895492,239.33164020895492,239.31049958395306,225.28684204199817,225.28687274991535,239.32695274997968,239.33164020895492,239.33164020895492,240.31759554194286,stimuli/box_coin_transparent.png,226.2939231249038,226.29395074991044,240.31766187492758,240.321857834002,241.3127814999316,241.30678337498102,227.28310479200445,0.6115004169987515,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
