thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
29,0,29,space,5.833313799928874,None,5,4.259658700088039,None,142.18874510005116,j,0.4183755998965353,None,None,142.63726609991863,142.63769869995303,144.65155100007541,144.65160209988244,145.666687999852,145.6667174999602,146.6664680999238,,,,,,,1,0,1,0,29,0,29,0,611.3725203999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.18874510005116,611.3586504000705,611.3725203999784,611.3725203999784,611.3725203999784,611.3725203999784,611.8070239999797,j,0.4183755998965353,None,left,1,15,10,4,57,19,None,142.63726609991863,142.63769869995303,611.8075969000347,611.8222207000945,611.8222207000945,613.8457713001408,613.8457713001408,613.8213436999358,144.65155100007541,144.65160209988244,613.838848200161,613.8457713001408,613.8457713001408,614.8365176999941,stimuli/box_coin_transparent.png,145.666687999852,145.6667174999602,614.8365949001163,614.8525906000286,615.8523365000729,615.83628830011,146.6664680999238,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
30,0,30,space,5.833313799928874,None,5,4.259658700088039,None,146.66887059994042,j,0.41215139999985695,None,None,147.10146669996902,147.10192080005072,148.0992948000785,148.09940409986302,149.11398819996975,149.11403269995935,150.11345269996673,,,,,,,1,0,1,0,30,0,30,0,615.8523365000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.66887059994042,615.8387796999887,615.8523365000729,615.8523365000729,615.8523365000729,615.8523365000729,616.2712189001031,j,0.41215139999985695,None,left,0,15,10,4,58,19,None,147.10146669996902,147.10192080005072,616.2718190001324,616.2856163000688,616.2856163000688,617.2899805000052,617.2899805000052,617.2690775999799,148.0992948000785,148.09940409986302,617.2831862000749,617.2899805000052,617.2899805000052,618.2838055000175,stimuli/box_empty_transparent.png,149.11398819996975,149.11403269995935,618.2839252999984,618.29988029995,619.2996565001085,619.2832734000403,150.11345269996673,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
31,0,31,space,5.833313799928874,None,5,4.259658700088039,None,150.11590570001863,j,0.4353283999953419,None,None,150.58157709985971,150.58204000000842,153.59482420003042,153.59487729985267,154.60967250005342,154.6097178000491,157.1248484000098,,,,,,,1,0,1,0,31,0,31,0,619.2996565001085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.11590570001863,619.2858144999482,619.2996565001085,619.2996565001085,619.2996565001085,619.2996565001085,619.7513272999786,j,0.4353283999953419,None,left,1,15,11,4,59,20,None,150.58157709985971,150.58204000000842,619.7519461000338,619.7659406000748,619.7659406000748,622.7885662000626,622.7885662000626,622.7646101000719,153.59482420003042,153.59487729985267,622.781822900055,622.7885662000626,622.7885662000626,623.7794912001118,stimuli/box_coin_transparent.png,154.60967250005342,154.6097178000491,623.779611099977,623.7955567999743,626.3109222999774,626.2946683999617,157.1248484000098,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
32,0,32,space,5.833313799928874,None,5,4.259658700088039,None,157.12728159991093,j,0.25526169990189373,None,None,157.40959629998542,157.41005409997888,158.40767910005525,158.40773259988055,159.42266219994053,159.4227080999408,160.42216149996966,,,,,,,1,0,1,0,32,0,32,0,626.3109222999774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.12728159991093,626.2971912000794,626.3109222999774,626.3109222999774,626.3109222999774,626.3109222999774,626.579341399949,j,0.25526169990189373,None,left,0,15,11,4,60,20,None,157.40959629998542,157.41005409997888,626.5799537999555,626.5938109999988,626.5938109999988,627.5986013000365,627.5986013000365,627.5774654999841,158.40767910005525,158.40773259988055,627.5915892000776,627.5986013000365,627.5986013000365,628.5924798999913,stimuli/box_empty_transparent.png,159.42266219994053,159.4227080999408,628.5926041000057,628.6085853001568,629.6081369000021,629.5919823001605,160.42216149996966,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
33,0,33,space,5.833313799928874,None,5,4.259658700088039,None,160.42457909998484,j,0.40842800005339086,None,None,160.85611360007897,160.85656360001303,162.87073269998655,162.87078500003554,163.88546609994955,163.8855105000548,165.3848993999418,,,,,,,1,0,1,0,33,0,33,0,629.6081369000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.42457909998484,629.5944872000255,629.6081369000021,629.6081369000021,629.6081369000021,629.6081369000021,630.0258684,j,0.40842800005339086,None,left,1,15,12,4,61,21,None,160.85611360007897,160.85656360001303,630.026461499976,630.0415656000841,630.0415656000841,632.064665999962,632.064665999962,632.0405185001437,162.87073269998655,162.87078500003554,632.0578234000131,632.064665999962,632.064665999962,633.0552847001236,stimuli/box_coin_transparent.png,163.88546609994955,163.8855105000548,633.0554025000893,633.0714714999776,634.5711211999878,634.554720000131,165.3848993999418,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
34,0,34,space,5.833313799928874,None,5,4.259658700088039,None,165.38742809998803,j,0.29162679985165596,None,None,165.702979600057,165.7034646999091,168.71581159997731,168.71586319990456,169.7308702999726,169.7309139999561,172.24611070007086,,,,,,,1,0,1,0,34,0,34,0,634.5711211999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.38742809998803,634.5573370000347,634.5711211999878,634.5711211999878,634.5711211999878,634.5711211999878,634.8727327000815,j,0.29162679985165596,None,left,1,15,13,4,62,22,None,165.702979600057,165.7034646999091,634.873363800114,634.8873477999587,634.8873477999587,637.909963299986,637.909963299986,637.8855993000325,168.71581159997731,168.71586319990456,637.9031500001438,637.909963299986,637.909963299986,638.9006873001345,stimuli/box_coin_transparent.png,169.7308702999726,169.7309139999561,638.9008063999936,638.9169014999643,641.432191299973,641.4159311000258,172.24611070007086,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
35,0,35,space,5.833313799928874,None,5,4.259658700088039,None,172.24852379993536,j,0.3347011001314968,None,None,172.61425730003975,172.61470729997382,174.1279535999056,174.1280050999485,175.14333150000311,175.143379899906,176.14287079987116,,,,,,,1,0,1,0,35,0,35,0,641.432191299973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.24852379993536,641.4184346999973,641.432191299973,641.432191299973,641.432191299973,641.432191299973,641.7840046000201,j,0.3347011001314968,None,left,0,15,13,4,63,22,None,172.61425730003975,172.61470729997382,641.7846073000692,641.7984542001504,641.7984542001504,643.3185996999964,643.3185996999964,643.2977484001312,174.1279535999056,174.1280050999485,643.3121040000115,643.3185996999964,643.3185996999964,644.3131363999564,stimuli/box_empty_transparent.png,175.14333150000311,175.143379899906,644.3132760000881,644.3291319999844,645.3289847001433,645.3126906000543,176.14287079987116,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
36,0,36,space,5.833313799928874,None,5,4.259658700088039,None,176.14535779994912,k,0.43652010010555387,None,None,176.61110699991696,176.61150270001963,178.12509400001727,178.1251489999704,179.14032529992983,179.1403550999239,182.65413479995914,,,,,,,1,0,1,0,36,0,36,0,645.3289847001433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.14535779994912,645.3152652001008,645.3289847001433,645.3289847001433,645.3289847001433,645.3289847001433,645.7808612999506,k,0.43652010010555387,None,left,0,15,13,4,63,22,None,176.61110699991696,176.61150270001963,645.7814009001013,645.7952628999483,645.7952628999483,647.3169929999858,647.3169929999858,647.2948706999887,178.12509400001727,178.1251489999704,647.3096755000297,647.3169929999858,647.3169929999858,648.3101540999487,stimuli/box_empty_transparent.png,179.14032529992983,179.1403550999239,648.3102317000739,648.32600250002,651.8402367001399,651.8239579999354,182.65413479995914,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
37,0,37,space,5.833313799928874,None,5,4.259658700088039,None,182.65650889999233,k,0.3071538000367582,None,None,182.98919679992832,182.9895872999914,185.00296079996042,185.00301339989528,186.01823719986714,186.0182822998613,187.03392040007748,,,,,,,1,0,1,0,37,0,37,0,651.8402367001399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.65650889999233,651.8264162000269,651.8402367001399,651.8402367001399,651.8402367001399,651.8402367001399,652.158950699959,k,0.3071538000367582,None,left,0,15,13,4,63,22,None,182.98919679992832,182.9895872999914,652.1594829999376,652.1736665000208,652.1736665000208,654.1934925999958,654.1934925999958,654.1727549999487,185.00296079996042,185.00301339989528,654.1869715000503,654.1934925999958,654.1934925999958,655.1880551001523,stimuli/box_empty_transparent.png,186.01823719986714,186.0182822998613,655.1881798000541,655.204430000158,656.2200650000013,656.203751699999,187.03392040007748,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
38,0,38,space,5.833313799928874,None,5,4.259658700088039,None,187.03581249993294,j,0.4157384999562055,None,None,187.46923619997688,187.46969219995663,188.4672353998758,188.46728809992783,189.4820168998558,189.48206159984693,190.98116279998794,,,,,,,1,0,1,0,38,0,38,0,656.2200650000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.03581249993294,656.2057070999872,656.2200650000013,656.2200650000013,656.2200650000013,656.2200650000013,656.6389580999967,j,0.4157384999562055,None,left,1,15,14,4,64,23,None,187.46923619997688,187.46969219995663,656.6395900000352,656.6531577999704,656.6531577999704,657.6613307001535,657.6613307001535,657.6370180000085,188.4672353998758,188.46728809992783,657.65441190009,657.6613307001535,657.6613307001535,658.6518358001485,stimuli/box_coin_transparent.png,189.4820168998558,189.48206159984693,658.6519546001218,658.6677588999737,660.1671762999613,660.1509825999383,190.98116279998794,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
39,0,39,space,5.833313799928874,None,5,4.259658700088039,None,190.98358080000617,j,0.40761890006251633,None,None,191.41582169989124,191.41627350007184,192.4139884999022,192.41404219996184,193.42907619988546,193.42912169988267,194.4282821000088,,,,,,,1,0,1,0,39,0,39,0,660.1671762999613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.98358080000617,660.1534903000575,660.1671762999613,660.1671762999613,660.1671762999613,660.1671762999613,660.5855761000421,j,0.40761890006251633,None,left,1,15,15,4,65,24,None,191.41582169989124,191.41627350007184,660.5861713001505,660.6000765999779,660.6000765999779,661.6081551001407,661.6081551001407,661.5837725000456,192.4139884999022,192.41404219996184,661.6013716999441,661.6081551001407,661.6081551001407,662.5988952000625,stimuli/box_coin_transparent.png,193.42907619988546,193.42912169988267,662.5990143001545,662.6147529000882,663.6144408001564,663.5981028000824,194.4282821000088,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
40,0,40,space,5.833313799928874,None,5,4.259658700088039,None,194.4306735000573,j,0.4174984998535365,None,None,194.87974149989896,194.880195699865,196.3939914999064,196.39404489984736,197.40923810005188,197.40929710003547,198.42483959998935,,,,,,,1,0,1,0,40,0,40,0,663.6144408001564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.4306735000573,663.6006458001211,663.6144408001564,663.6144408001564,663.6144408001564,663.6144408001564,664.0494927000254,j,0.4174984998535365,None,right,1,11,0,5,65,24,None,194.87974149989896,194.880195699865,664.0500932999421,664.0641022999771,664.0641022999771,665.5846124000382,665.5846124000382,665.5637731000315,196.3939914999064,196.39404489984736,665.5777680000756,665.5846124000382,665.5846124000382,666.5790266999975,stimuli/box_empty_transparent.png,197.40923810005188,197.40929710003547,666.5791964000091,666.594954600092,667.6110966000706,667.5946605999488,198.42483959998935,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
41,0,41,space,5.833313799928874,None,5,4.259658700088039,None,198.42723260005005,k,0.2804769999347627,None,None,198.72681699995883,198.7272554000374,199.72472489997745,199.72477769991383,200.73957209987566,200.73961529997177,203.7542805999983,,,,,,,1,0,1,0,41,0,41,0,667.6110966000706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.42723260005005,667.5971411999781,667.6110966000706,667.6110966000706,667.6110966000706,667.6110966000706,667.8965684999712,k,0.2804769999347627,None,right,1,11,1,5,66,25,None,198.72681699995883,198.7272554000374,667.8971522001084,667.9109682999551,667.9109682999551,668.9183913001325,668.9183913001325,668.8945079999976,199.72472489997745,199.72477769991383,668.9116613001097,668.9183913001325,668.9183913001325,669.9093896001577,stimuli/box_coin_transparent.png,200.73957209987566,200.73961529997177,669.9095073000062,669.9253823000472,672.9404211000074,672.9241011999547,203.7542805999983,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
42,0,42,space,5.833313799928874,None,5,4.259658700088039,None,203.75667580007575,k,0.27105760015547276,None,None,204.05617760005407,204.05657429993153,206.06962760002352,206.06967990007252,207.08443799987435,207.0844839999918,210.598881599959,,,,,,,1,0,1,0,42,0,42,0,672.9404211000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.75667580007575,672.9265846000053,672.9404211000074,672.9404211000074,672.9404211000074,672.9404211000074,673.2259315000847,k,0.27105760015547276,None,right,1,11,2,5,67,26,None,204.05617760005407,204.05657429993153,673.2264704001136,673.2400983001571,673.2400983001571,675.2635546000674,675.2635546000674,675.2394129000604,206.06962760002352,206.06967990007252,675.2566949001048,675.2635546000674,675.2635546000674,676.2542564999312,stimuli/box_coin_transparent.png,207.08443799987435,207.0844839999918,676.2543772000354,676.2703893000726,679.7848366999533,679.7687018001452,210.598881599959,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
43,0,43,space,5.833313799928874,None,5,4.259658700088039,None,210.601383500034,j,0.3518183999694884,None,None,210.98260669992305,210.98289910005406,211.98102930001915,211.98106239992194,212.9807654998731,212.98080899985507,214.99496100004762,,,,,,,1,0,1,0,43,0,43,0,679.7848366999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.601383500034,679.7712938999757,679.7848366999533,679.7848366999533,679.7848366999533,679.7848366999533,680.1523951999843,j,0.3518183999694884,None,right,1,11,2,5,67,26,None,210.98260669992305,210.98289910005406,680.1527784001082,680.1677345000207,680.1677345000207,681.1673095000442,681.1673095000442,681.1508466999512,211.98102930001915,211.98106239992194,681.1591399000026,681.1673095000442,681.1673095000442,682.1505821000319,stimuli/box_empty_transparent.png,212.9807654998731,212.98080899985507,682.1507013000082,682.165830800077,684.181135199964,684.1647872000467,214.99496100004762,,,,,,,,,,682.165830800077,682.165830800077,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
44,0,44,space,5.833313799928874,None,5,4.259658700088039,None,214.99732379987836,k,0.28753109998069704,None,None,215.31253019999713,215.31278669997118,217.82720230007544,217.8272563999053,218.84184910007752,218.8419049999211,220.85677989991382,,,,,,,1,0,1,0,44,0,44,0,684.181135199964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.99732379987836,684.1672313001473,684.181135199964,684.181135199964,684.181135199964,684.181135199964,684.4823191000614,k,0.28753109998069704,None,right,1,11,3,5,68,27,None,215.31253019999713,215.31278669997118,684.482665900141,684.4974043001421,684.4974043001421,687.0212942999788,687.0212942999788,686.9969860001002,217.82720230007544,217.8272563999053,687.014425399946,687.0212942999788,687.0212942999788,688.0116268999409,stimuli/box_coin_transparent.png,218.84184910007752,218.8419049999211,688.0118025999982,688.0276641999371,690.0431486000307,690.026609600056,220.85677989991382,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
45,0,45,space,5.833313799928874,None,5,4.259658700088039,None,220.85827469988726,k,0.2895601000636816,None,None,221.17530249990523,221.17575190006755,222.18977639987133,222.18982720002532,223.20525459991768,223.2052988000214,224.2044358998537,,,,,,,1,0,1,0,45,0,45,0,690.0431486000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.85827469988726,690.0281672000419,690.0431486000307,690.0431486000307,690.0431486000307,690.0431486000307,690.3450398000423,k,0.2895601000636816,None,right,1,11,4,5,69,28,None,221.17530249990523,221.17575190006755,690.3456532000564,690.3598126000725,690.3598126000725,691.3836133000441,691.3836133000441,691.359562800033,222.18977639987133,222.18982720002532,691.3767908001319,691.3836133000441,691.3836133000441,692.3750736999791,stimuli/box_coin_transparent.png,223.20525459991768,223.2052988000214,692.3751948000863,692.3910044999793,693.3905350000132,693.3742579000536,224.2044358998537,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
46,0,46,space,5.833313799928874,None,5,4.259658700088039,None,224.20683369995095,None,,,None,225.70406170003116,225.70417089993134,227.71873309998773,227.71876659989357,228.73394019994885,228.73398569994606,229.73382269986905,,,,,,,1,0,1,0,46,0,46,0,693.3905350000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.20683369995095,693.3767407000996,693.3905350000132,693.3905350000132,693.3905350000132,693.3905350000132,694.8738315999508,None,,,right,1,11,4,5,69,28,None,225.70406170003116,225.70417089993134,694.8740614000708,694.88958800002,694.88958800002,696.9049124000594,696.9049124000594,696.8885421000887,227.71873309998773,227.71876659989357,696.897535199998,696.9049124000594,696.9049124000594,697.9037530999631,no selection made,228.73394019994885,228.73398569994606,697.9038732000627,697.9197558001615,698.9196874999907,698.9036431999411,229.73382269986905,,,,,,,,,,,,694.88958800002,694.88958800002,694.88958800002,694.88958800002,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
47,0,47,space,5.833313799928874,None,5,4.259658700088039,None,229.73622939991765,k,0.4436135001014918,None,None,230.20170890004374,230.2021125999745,233.21461390005425,233.21466589998454,234.22983710002154,234.22988540004008,235.72897569998167,,,,,,,1,0,1,0,47,0,47,0,698.9196874999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.73622939991765,698.9061398999766,698.9196874999907,698.9196874999907,698.9196874999907,698.9196874999907,699.3714618000668,k,0.4436135001014918,None,right,0,11,4,5,70,28,None,230.20170890004374,230.2021125999745,699.3720090000425,699.386276199948,699.386276199948,702.4055407999549,702.4055407999549,702.3843986000866,233.21461390005425,233.21466589998454,702.3987156001385,702.4055407999549,702.4055407999549,703.3996546999551,stimuli/box_empty_transparent.png,234.22983710002154,234.22988540004008,703.3997792999726,703.4156005999539,704.9149925000966,704.8987960000522,235.72897569998167,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
48,0,48,space,5.833313799928874,None,5,4.259658700088039,None,235.73137230006978,j,0.5829650000669062,None,None,236.3457740000449,236.3462078999728,237.86062819999643,237.86067970003933,238.8759137999732,238.87596899992786,242.3899509999901,,,,,,,1,0,1,0,48,0,48,0,704.9149925000966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.73137230006978,704.9012816001195,704.9149925000966,704.9149925000966,704.9149925000966,704.9149925000966,705.5155299999751,j,0.5829650000669062,None,right,0,11,4,5,70,28,None,236.3457740000449,236.3462078999728,705.5161046001595,705.5309337000363,705.5309337000363,707.0513021000661,707.0513021000661,707.0304153999314,237.86062819999643,237.86067970003933,707.0445875001606,707.0513021000661,707.0513021000661,708.0456906000618,stimuli/box_empty_transparent.png,238.8759137999732,238.87596899992786,708.0458665001206,708.0616862999741,711.5761655999813,711.5597737999633,242.3899509999901,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
49,0,49,space,5.833313799928874,None,5,4.259658700088039,None,242.3923609999474,k,0.4093770000617951,None,None,242.82523139985278,242.8256496998947,244.33881739992648,244.33886769996025,245.3540296999272,245.35407439991832,245.3548544999212,,,,,,,1,0,1,0,49,0,49,0,711.5761655999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.3923609999474,711.5622692999896,711.5761655999813,711.5761655999813,711.5761655999813,711.5761655999813,711.994983300101,k,0.4093770000617951,None,right,1,11,5,5,71,29,None,242.82523139985278,242.8256496998947,711.9955496999901,712.0092955001164,712.0092955001164,713.5329849000555,713.5329849000555,713.5086044000927,244.33881739992648,244.33886769996025,713.5261444000062,713.5329849000555,713.5329849000555,714.523847799981,stimuli/box_coin_transparent.png,245.3540296999272,245.35407439991832,714.523967300076,714.6016426000278,714.6016426000278,714.5246811001562,245.3548544999212,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
1,0,1,space,5.833313799928874,None,5,4.259658700088039,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.5964110000059,714.6016426000278,718.5370754001196,718.5371610999573,718.5534773999825,774.1924767999444,774.1764722000808,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
0,0,0,space,11.482507900102064,None,5,0.697104100137949,None,0.003045500023290515,k,0.6524084000848234,None,None,0.6836299002170563,0.6840358001645654,1.698344400152564,1.698399000102654,2.71349720004946,2.713543200166896,4.728676100028679,,,,,,,2,0,2,0,0,0,0,0,786.4166266999673,,,,,,,,,,,,,,,,774.176745200064,774.1924767999444,774.1924767999444,785.6852804999799,space,11.482507900102064,None,785.6854105000384,785.6999842999503,785.6999842999503,786.4010988001246,5,0.697104100137949,None,0.003045500023290515,786.4042680000421,786.4166266999673,786.4166266999673,786.4166266999673,786.4166266999673,787.0846951000858,k,0.6524084000848234,None,right,1,10,1,6,72,1,None,0.6836299002170563,0.6840358001645654,787.0852453999687,787.0996634999756,787.0996634999756,788.1239265000913,788.1239265000913,788.0994426000398,1.698344400152564,1.698399000102654,788.117085200036,788.1239265000913,788.1239265000913,789.1146217000205,stimuli/box_coin_transparent.png,2.71349720004946,2.713543200166896,789.1147465000395,789.1305037001148,791.1461171000265,791.1298084000591,4.728676100028679,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
1,0,1,space,11.482507900102064,None,5,0.697104100137949,None,4.731224400224164,k,0.27162869996391237,None,None,5.030261800158769,5.030665200203657,6.544530300190672,6.544583400012925,7.559436600189656,7.559482900192961,9.07499870005995,,,,,,,2,0,2,0,1,0,1,0,791.1461171000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731224400224164,791.1324539999478,791.1461171000265,791.1461171000265,791.1461171000265,791.1461171000265,791.4313274000306,k,0.27162869996391237,None,right,0,10,1,6,73,1,None,5.030261800158769,5.030665200203657,791.4318759001326,791.4460559000727,791.4460559000727,792.9665109000634,792.9665109000634,792.945626599947,6.544530300190672,6.544583400012925,792.9602433999535,792.9665109000634,792.9665109000634,793.9605684000999,stimuli/box_empty_transparent.png,7.559436600189656,7.559482900192961,793.9606888999697,793.9765860999469,795.4927672001068,795.4761340999976,9.07499870005995,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
