thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
11,0,11,space,4.9157845000736415,None,5,2.147760699968785,None,57.39896500017494,j,None,57.8648896003142,57.86526470026001,59.865455500315875,59.86549340002239,60.86413520015776,60.86416600039229,62.36437400011346,0.43251620000228286,None,,,,,,,2,0,2,0,11,0,11,0,771.5248517999426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.39896500017494,771.5102506997064,771.5248517999426,771.5248517999426,771.5248517999426,771.5248517999426,771.9760331995785,j,right,0,12,2,5,62,2,None,57.8648896003142,57.86526470026001,771.9765470996499,771.9926656996831,771.9926656996831,773.9925533998758,773.9925533998758,773.9766677999869,59.865455500315875,59.86549340002239,773.9869502997026,773.9925533998758,773.9925533998758,774.9910420998931,774.9910420998931,774.9753636997193,stimuli/box_empty_transparent.png,60.86413520015776,60.86416600039229,774.975438399706,774.9910420998931,776.4917231998406,776.4756064997055,62.36437400011346,0.43251620000228286,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
12,0,12,space,4.9157845000736415,None,5,2.147760699968785,None,62.365909000393,j,None,62.76544440025464,62.76580290030688,63.780761000234634,63.780798100400716,64.78043980011716,64.78047090023756,67.78099220013246,0.368646000046283,None,,,,,,,2,0,2,0,12,0,12,0,776.4917231998406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.365909000393,776.4771860996261,776.4917231998406,776.4917231998406,776.4917231998406,776.4917231998406,776.8766312999651,j,right,0,12,2,5,62,2,None,62.76544440025464,62.76580290030688,776.8771131997928,776.8929526000284,776.8929526000284,777.9085965999402,777.9085965999402,777.8919715997763,63.780761000234634,63.780798100400716,777.9007140998729,777.9085965999402,777.9085965999402,778.9075247999281,778.9075247999281,778.8916702996939,stimuli/box_empty_transparent.png,64.78043980011716,64.78047090023756,778.8917437996715,778.9075247999281,781.908306399826,781.8922235998325,67.78099220013246,0.368646000046283,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
13,0,13,space,4.9157845000736415,None,5,2.147760699968785,None,67.78255440015346,j,None,68.26459689997137,68.26492490014061,68.76409330032766,68.76414120011032,69.76406990038231,69.76410320028663,71.76334060030058,0.4582887999713421,None,,,,,,,2,0,2,0,13,0,13,0,781.908306399826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.78255440015346,781.8938312996179,781.908306399826,781.908306399826,781.908306399826,781.908306399826,782.3757841000333,j,right,0,12,2,5,62,2,None,68.26459689997137,68.26492490014061,782.3762018997222,782.3916235999204,782.3916235999204,782.8917770995758,782.8917770995758,782.8752871998586,68.76409330032766,68.76414120011032,782.8852319000289,782.8917770995758,782.8917770995758,783.890914699994,783.890914699994,783.8752935999073,stimuli/box_empty_transparent.png,69.76406990038231,69.76410320028663,783.8753814999945,783.890914699994,785.8914135997184,785.8745718998834,71.76334060030058,0.4582887999713421,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
14,0,14,space,4.9157845000736415,None,5,2.147760699968785,None,71.76485790032893,j,None,72.73109220014885,72.73138510016724,74.23053420009091,74.23057910008356,75.2304756003432,75.23051530029625,76.22974000032991,0.9445731001906097,None,,,,,,,2,0,2,0,14,0,14,0,785.8914135997184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76485790032893,785.8761352999136,785.8914135997184,785.8914135997184,785.8914135997184,785.8914135997184,786.8422789997421,j,right,0,12,2,5,62,2,None,72.73109220014885,72.73138510016724,786.8426604997367,786.8576906998642,786.8576906998642,788.3583816997707,788.3583816997707,788.3417352000251,74.23053420009091,74.23057910008356,788.3500618999824,788.3583816997707,788.3583816997707,789.3574681999162,789.3574681999162,789.3416958996095,stimuli/box_empty_transparent.png,75.2304756003432,75.23051530029625,789.3417929997668,789.3574681999162,790.3577792998403,790.3409679997712,76.22974000032991,0.9445731001906097,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
15,0,15,space,4.9157845000736415,None,5,2.147760699968785,None,76.23163560032845,j,['j'],77.56431920034811,77.56465069996193,78.56365470029414,78.5636974000372,79.56352500012144,79.56356070004404,81.5635031000711,1.315275500062853,None,[0.46694929990917444],[0.12252820003777742],,,,,2,0,2,0,15,0,15,0,790.3577792998403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.23163560032845,790.3429211997427,790.3577792998403,790.3577792998403,790.3577792998403,790.3577792998403,791.6754747997038,j,right,0,12,2,5,62,2,['j'],77.56431920034811,77.56465069996193,791.6759273996577,791.6914965999313,791.6914965999313,792.6914718998596,792.6914718998596,792.6748585999012,78.56365470029414,78.5636974000372,792.6848658998497,792.6914718998596,792.6914718998596,793.6905308999121,793.6905308999121,793.6747478996404,stimuli/box_empty_transparent.png,79.56352500012144,79.56356070004404,793.6748359999619,793.6905308999121,795.6908319997601,795.6747345998883,81.5635031000711,1.315275500062853,None,[0.46694929990917444],[0.12252820003777742],,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
16,0,16,space,4.9157845000736415,None,5,2.147760699968785,None,81.56510690040886,j,None,82.21425660001114,82.21458639996126,84.21418520016596,84.21422580024227,85.2148032002151,85.21483500022441,86.21361450012773,0.6215534000657499,None,,,,,,,2,0,2,0,16,0,16,0,795.6908319997601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56510690040886,795.6763915996999,795.6908319997601,795.6908319997601,795.6908319997601,795.6908319997601,796.3254475998692,j,right,0,12,2,5,62,2,None,82.21425660001114,82.21458639996126,796.32586349966,796.3408989999443,796.3408989999443,798.3412058996037,798.3412058996037,798.3253782996908,84.21418520016596,84.21422580024227,798.3337667998858,798.3412058996037,798.3412058996037,,,799.3260307000019,stimuli/box_empty_transparent.png,85.2148032002151,85.21483500022441,799.3261098996736,799.3406252996065,800.3417231999338,800.3248425996862,86.21361450012773,0.6215534000657499,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
17,0,17,space,4.9157845000736415,None,5,2.147760699968785,None,86.21515930024907,j,None,86.81604079995304,86.81645449995995,87.81335430033505,87.81340660015121,88.81333910021931,88.81336949998513,89.81392980040982,0.5818187999539077,None,,,,,,,2,0,2,0,17,0,17,0,800.3417231999338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.21515930024907,800.3264359999448,800.3417231999338,800.3417231999338,800.3417231999338,800.3417231999338,800.9272111998871,j,right,0,12,2,5,62,2,None,86.81604079995304,86.81645449995995,800.9277366995811,800.9412317997776,800.9412317997776,801.9411855000071,801.9411855000071,801.924548199866,87.81335430033505,87.81340660015121,801.9341333997436,801.9411855000071,801.9411855000071,802.9400855000131,802.9400855000131,802.9245688999072,stimuli/box_empty_transparent.png,88.81333910021931,88.81336949998513,802.9246416999958,802.9400855000131,803.9408831000328,803.9251623000018,89.81392980040982,0.5818187999539077,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
18,0,18,space,4.9157845000736415,None,5,2.147760699968785,None,89.81552730035037,k,None,90.14747120020911,90.14776220032945,93.646383699961,93.64641970023513,94.64651980018243,94.64655900001526,96.64600830012932,0.30288869980722666,None,,,,,,,2,0,2,0,18,0,18,0,803.9408831000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81552730035037,803.9268038999289,803.9408831000328,803.9408831000328,803.9408831000328,803.9408831000328,804.2586594996974,k,right,1,12,3,5,63,3,None,90.14747120020911,90.14776220032945,804.2590379999019,804.2745334999636,804.2745334999636,807.7744278996252,807.7744278996252,807.7575967996381,93.646383699961,93.64641970023513,807.7682396997698,807.7744278996252,807.7744278996252,808.7734568999149,808.7734568999149,808.7577382996678,stimuli/box_coin_transparent.png,94.64651980018243,94.64655900001526,808.7578389998525,808.7734568999149,810.773959599901,810.7572399997152,96.64600830012932,0.30288869980722666,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
19,0,19,space,4.9157845000736415,None,5,2.147760699968785,None,96.64743570005521,k,None,96.93097770027816,96.93124870024621,97.93052700022236,97.93056490039453,98.92951490031555,98.92954980023205,100.43036520015448,0.25586119992658496,None,,,,,,,2,0,2,0,19,0,19,0,810.773959599901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64743570005521,810.7587128998712,810.773959599901,810.773959599901,810.773959599901,810.773959599901,811.0421644998714,k,right,1,12,4,5,64,4,None,96.93097770027816,96.93124870024621,811.0425410997123,811.0574880996719,811.0574880996719,812.0575975999236,812.0575975999236,812.041737199761,97.93052700022236,97.93056490039453,812.0515139997005,812.0575975999236,812.0575975999236,813.0566369998269,813.0566369998269,813.0407412997447,stimuli/box_coin_transparent.png,98.92951490031555,98.92954980023205,813.0408279998228,813.0566369998269,814.5581652997062,814.5415948997252,100.43036520015448,0.25586119992658496,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
20,0,20,space,4.9157845000736415,None,5,2.147760699968785,None,100.43212360003963,k,None,100.86357860034332,100.86384040024132,102.86411420023069,102.86416030023247,103.86388680012897,103.8639176003635,105.86351860035211,0.40895429998636246,None,,,,,,,2,0,2,0,20,0,20,0,814.5581652997062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.43212360003963,814.54340699967,814.5581652997062,814.5581652997062,814.5581652997062,814.5581652997062,814.9747657999396,k,right,1,12,5,5,65,5,None,100.86357860034332,100.86384040024132,814.9751157998107,814.9911005999893,814.9911005999893,816.9910283000208,816.9910283000208,816.975313199684,102.86411420023069,102.86416030023247,816.9858166999184,816.9910283000208,816.9910283000208,817.9905902999453,817.9905902999453,817.9751168997027,stimuli/box_coin_transparent.png,103.86388680012897,103.8639176003635,817.9751891000196,817.9905902999453,819.9908215999603,819.9747469997965,105.86351860035211,0.40895429998636246,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
21,0,21,space,4.9157845000736415,None,5,2.147760699968785,None,105.86511500040069,k,None,106.41457880008966,106.4148483001627,109.41401660023257,109.4140541004017,110.41487850015983,110.41490910016,111.91296440036967,0.5285995998419821,None,,,,,,,2,0,2,0,21,0,21,0,819.9908215999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.86511500040069,819.9763915999793,819.9908215999603,819.9908215999603,819.9908215999603,819.9908215999603,820.5257506999187,k,right,0,12,5,5,66,5,None,106.41457880008966,106.4148483001627,820.5261226999573,820.5410996000282,820.5410996000282,823.5406853999011,823.5406853999011,823.5252258996479,109.41401660023257,109.4140541004017,823.5334528996609,823.5406853999011,823.5406853999011,,,824.5260977996513,stimuli/box_empty_transparent.png,110.41487850015983,110.41490910016,824.5261818999425,824.5396759998985,826.0403134999797,826.0241965996101,111.91296440036967,0.5285995998419821,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
22,0,22,space,4.9157845000736415,None,5,2.147760699968785,None,111.91440760018304,None,['k'],113.41372610023245,113.41382060013711,114.91313350014389,114.91317109996453,115.91287650028244,115.91290680039674,117.91256750002503,,,[1.0844391998834908],[0.14676359994336963],,,,,2,0,2,0,22,0,22,0,826.0403134999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.91440760018304,826.0256840996444,826.0403134999797,826.0403134999797,826.0403134999797,826.0403134999797,827.5248829997145,None,right,0,12,5,5,66,5,['k'],113.41372610023245,113.41382060013711,827.5250952998176,827.5410301997326,827.5410301997326,829.0405321000144,829.0405321000144,829.024344699923,114.91313350014389,114.91317109996453,829.0328659997322,829.0405321000144,829.0405321000144,830.0398326995783,830.0398326995783,830.0241054999642,no selection made,115.91287650028244,115.91290680039674,830.0241793999448,830.0398326995783,832.0410026996396,832.0237983996049,117.91256750002503,,,[1.0844391998834908],[0.14676359994336963],,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
23,0,23,space,4.9157845000736415,None,5,2.147760699968785,None,117.91408040001988,k,None,118.3638443001546,118.36415880033746,119.86351660033688,119.86356070032343,120.86352800019085,120.86356410011649,122.36215250007808,0.42630899976938963,None,,,,,,,2,0,2,0,23,0,23,0,832.0410026996396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.91408040001988,832.0253571998328,832.0410026996396,832.0410026996396,832.0410026996396,832.0410026996396,832.4750160998665,k,right,1,12,6,5,67,6,None,118.3638443001546,118.36415880033746,832.4754395997152,832.4908355996013,832.4908355996013,833.9903393997811,833.9903393997811,833.9747200999409,119.86351660033688,119.86356070032343,833.9850789997727,833.9903393997811,833.9903393997811,834.9898694995791,834.9898694995791,834.974752899725,stimuli/box_coin_transparent.png,120.86352800019085,120.86356410011649,834.9748414997011,834.9898694995791,836.4899684996344,836.4733792999759,122.36215250007808,0.42630899976938963,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
24,0,24,space,4.9157845000736415,None,5,2.147760699968785,None,122.3639444001019,k,None,122.88024950027466,122.88051800010726,124.88087770016864,124.88091390021145,125.87989530013874,125.87993100006133,127.39478900004178,0.49090160010382533,None,,,,,,,2,0,2,0,24,0,24,0,836.4899684996344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.3639444001019,836.4752290998586,836.4899684996344,836.4899684996344,836.4899684996344,836.4899684996344,836.9914365997538,k,right,1,12,7,5,68,7,None,122.88024950027466,122.88051800010726,836.9918016996235,837.0074657998048,837.0074657998048,839.0079460996203,839.0079460996203,838.992086599581,124.88087770016864,124.88091390021145,839.0022125998512,839.0079460996203,839.0079460996203,840.0076201995835,840.0076201995835,839.9911221996881,stimuli/box_coin_transparent.png,125.87989530013874,125.87993100006133,839.9912089998834,840.0076201995835,841.522670599632,841.5060228998773,127.39478900004178,0.49090160010382533,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
25,0,25,space,4.9157845000736415,None,5,2.147760699968785,None,127.39663890004158,k,None,128.83047020016238,128.83075660001487,129.8297152002342,129.8297524000518,130.8298161001876,130.82984820008278,134.32914820034057,1.4114981000311673,None,,,,,,,2,0,2,0,25,0,25,0,841.522670599632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.39663890004158,841.5079178996384,841.522670599632,841.522670599632,841.522670599632,841.522670599632,842.94164799992,k,right,1,12,8,5,69,8,None,128.83047020016238,128.83075660001487,842.9420313998125,842.9572926997207,842.9572926997207,843.9565991996787,843.9565991996787,843.9409252996556,129.8297152002342,129.8297524000518,843.9510572999716,843.9565991996787,843.9565991996787,844.9567824997939,844.9567824997939,844.9410451999865,stimuli/box_coin_transparent.png,130.8298161001876,130.82984820008278,844.9411212997511,844.9567824997939,848.4571157000028,848.4403765997849,134.32914820034057,1.4114981000311673,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
26,0,26,space,4.9157845000736415,None,5,2.147760699968785,None,134.33069520024583,j,None,134.79716229997575,134.79752770019695,135.2961891000159,135.29622759995982,136.2955447002314,136.29558140039444,139.79581960011274,0.44098460022360086,None,,,,,,,2,0,2,0,26,0,26,0,848.4571157000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.33069520024583,848.4419720997103,848.4571157000028,848.4571157000028,848.4571157000028,848.4571157000028,848.9083483000286,j,right,1,12,8,5,69,8,None,134.79716229997575,134.79752770019695,848.9088050997816,848.923190899659,848.923190899659,849.4231388997287,849.4231388997287,849.4073975998908,135.2961891000159,135.29622759995982,849.4158183997497,849.4231388997287,849.4231388997287,850.4220716999844,850.4220716999844,850.4067702000029,stimuli/box_empty_transparent.png,136.2955447002314,136.29558140039444,850.4068601997569,850.4220716999844,853.9229958998039,853.9070476996712,139.79581960011274,0.44098460022360086,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
27,0,27,space,4.9157845000736415,None,5,2.147760699968785,None,139.79763710033149,j,None,140.1639503003098,140.16427900036797,141.66264500003308,141.66268260031939,142.66260110028088,142.66263180039823,143.66250200010836,0.33592360001057386,None,,,,,,,2,0,2,0,27,0,27,0,853.9229958998039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.79763710033149,853.9089201996103,853.9229958998039,853.9229958998039,853.9229958998039,853.9229958998039,854.275137399789,j,right,1,12,8,5,69,8,None,140.1639503003098,140.16427900036797,854.2755537997,854.2895917999558,854.2895917999558,855.7904030997306,855.7904030997306,855.7738528996706,141.66264500003308,141.66268260031939,855.7819579998031,855.7904030997306,855.7904030997306,856.7898951997049,856.7898951997049,856.7738293996081,stimuli/box_empty_transparent.png,142.66260110028088,142.66263180039823,856.773904599715,856.7898951997049,857.7897037998773,857.7737335995771,143.66250200010836,0.33592360001057386,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
28,0,28,space,4.9157845000736415,None,5,2.147760699968785,None,143.66396920010448,j,None,144.12995330011472,144.13028290029615,145.12907080026343,145.12910780031234,146.12950660008937,146.1295405002311,149.62843620032072,0.44732949975878,None,,,,,,,2,0,2,0,28,0,28,0,857.7897037998773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.66396920010448,857.7752454997972,857.7897037998773,857.7897037998773,857.7897037998773,857.7897037998773,858.2411399995908,j,right,1,12,8,5,69,8,None,144.12995330011472,144.13028290029615,858.2415582998656,858.2565159997903,858.2565159997903,859.256196799688,859.256196799688,859.2402764996514,145.12907080026343,145.12910780031234,859.248623599764,859.256196799688,859.256196799688,860.255714699626,860.255714699626,860.2407355997711,stimuli/box_empty_transparent.png,146.12950660008937,146.1295405002311,860.2408149996772,860.255714699626,863.7561041000299,863.7396677997895,149.62843620032072,0.44732949975878,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
29,0,29,space,4.9157845000736415,None,5,2.147760699968785,None,149.62990620033816,k,None,150.29542590025812,150.29571650037542,152.29565760027617,152.29570150002837,153.2959599001333,153.29599730018526,154.29503870010376,0.6330506997182965,None,,,,,,,2,0,2,0,29,0,29,0,863.7561041000299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.62990620033816,863.7411833000369,863.7561041000299,863.7561041000299,863.7561041000299,863.7561041000299,864.4065973996185,k,right,1,12,9,5,70,9,None,150.29542590025812,150.29571650037542,864.4069974999875,864.4221252999268,864.4221252999268,866.4224197999574,866.4224197999574,866.4068632996641,152.29565760027617,152.29570150002837,866.4172475999221,866.4224197999574,866.4224197999574,867.4225769997574,867.4225769997574,867.4071844997816,stimuli/box_coin_transparent.png,153.2959599001333,153.29599730018526,867.4072789000347,867.4225769997574,868.4229862997308,868.4062675996684,154.29503870010376,0.6330506997182965,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
30,0,30,space,4.9157845000736415,None,5,2.147760699968785,None,154.29685940034688,None,['k'],155.79474560031667,155.7948329001665,156.79607030004263,156.79611380025744,157.79507180023938,157.7951038000174,158.79487280035391,,,[1.2171564996242523],[0.1336642000824213],,,,,2,0,2,0,30,0,30,0,868.4229862997308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.29685940034688,868.4081419999711,868.4229862997308,868.4229862997308,868.4229862997308,868.4229862997308,869.9058766998351,None,right,1,12,9,5,70,9,['k'],155.79474560031667,155.7948329001665,869.9061187999323,869.9218868999742,869.9218868999742,870.922666599974,870.922666599974,870.9072721996345,156.79607030004263,156.79611380025744,870.9155931998976,870.922666599974,870.922666599974,871.9223074996844,871.9223074996844,871.9063014998101,no selection made,157.79507180023938,157.7951038000174,871.9063737997785,871.9223074996844,872.9225246999413,872.9061050997116,158.79487280035391,,,[1.2171564996242523],[0.1336642000824213],869.9218868999742,869.9218868999742,869.9218868999742,869.9218868999742,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
31,0,31,space,4.9157845000736415,None,5,2.147760699968785,None,158.7963232002221,k,None,159.24638120038435,159.2466462003067,162.24489630013704,162.24494220037013,163.24530680011958,163.24534959997982,165.74504660023376,0.4247794998809695,None,,,,,,,2,0,2,0,31,0,31,0,872.9225246999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.7963232002221,872.907600000035,872.9225246999413,872.9225246999413,872.9225246999413,872.9225246999413,873.3575691999868,k,right,1,12,10,5,71,10,None,159.24638120038435,159.2466462003067,873.3579208999872,873.3725774995983,873.3725774995983,876.3735946998931,876.3735946998931,876.3560998998582,162.24489630013704,162.24494220037013,876.3679364998825,876.3735946998931,876.3735946998931,,,877.3565277997404,stimuli/box_coin_transparent.png,163.24530680011958,163.24534959997982,877.3566335998476,877.371884000022,879.8731060000136,879.8562797997147,165.74504660023376,0.4247794998809695,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
32,0,32,space,4.9157845000736415,None,5,2.147760699968785,None,165.74665400013328,k,None,166.0289772003889,166.02924410020933,167.02860930003226,167.02864710008726,168.0283101000823,168.0283516002819,169.0277607003227,0.2529271999374032,None,,,,,,,2,0,2,0,32,0,32,0,879.8731060000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.74665400013328,879.857930299826,879.8731060000136,879.8731060000136,879.8731060000136,879.8731060000136,880.140161999967,k,right,1,12,11,5,72,11,None,166.0289772003889,166.02924410020933,880.1405186997727,880.1553306998685,880.1553306998685,881.1558889998123,881.1558889998123,881.1398187000304,167.02860930003226,167.02864710008726,881.1508367997594,881.1558889998123,881.1558889998123,882.1547250999138,882.1547250999138,882.1395304999314,stimuli/box_coin_transparent.png,168.0283101000823,168.0283516002819,882.1396399997175,882.1547250999138,883.1550066997297,883.1389793995768,169.0277607003227,0.2529271999374032,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
33,0,33,space,4.9157845000736415,None,5,2.147760699968785,None,169.0292170001194,k,None,169.86221100017428,169.8624756000936,171.86088110040873,171.86091800034046,172.87857810035348,172.87862050021067,174.37793170008808,0.8027598997578025,None,,,,,,,2,0,2,0,33,0,33,0,883.1550066997297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0292170001194,883.1404932998121,883.1550066997297,883.1550066997297,883.1550066997297,883.1550066997297,883.9733634996228,k,right,0,12,11,5,73,11,None,169.86221100017428,169.8624756000936,883.9737511998974,883.9887192999013,883.9887192999013,885.9895573998801,885.9895573998801,885.9720922997221,171.86088110040873,171.86091800034046,885.9810785995796,885.9895573998801,885.9895573998801,,,886.9897952997126,stimuli/box_empty_transparent.png,172.87857810035348,172.87862050021067,886.9899090998806,887.0043338998221,888.5055031999946,888.4891602997668,174.37793170008808,0.8027598997578025,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
