thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
44,0,44,space,7.151933399960399,None,5,3.562584900064394,None,221.12530929991044,j,0.3189330000896007,None,None,221.47460049996153,221.47506229998544,223.98750080005266,223.98755560000427,225.00297449994832,225.00302179995924,227.01809110003524,,,,,,,1,0,1,0,44,0,44,0,798.0622574000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.12530929991044,798.0483465001453,798.0622574000154,798.0622574000154,798.0622574000154,798.0622574000154,798.3974779001437,j,0.3189330000896007,None,right,0,14,2,5,57,20,None,221.47460049996153,221.47506229998544,798.3980891001411,798.4118083999492,798.4118083999492,800.931248600129,800.931248600129,800.9104081001133,223.98750080005266,223.98755560000427,800.9247785999905,800.931248600129,800.931248600129,801.9259164000396,stimuli/box_empty_transparent.png,225.00297449994832,225.00302179995924,801.9260530001484,801.9417690001428,803.9574837000109,803.9410367999226,227.01809110003524,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
45,0,45,space,7.151933399960399,None,5,3.562584900064394,None,227.02063750009984,j,0.5670666000805795,None,None,227.61968569993041,227.62013870012015,228.6172835000325,228.6173372999765,229.63247660011984,229.63252509990707,230.64863250008784,,,,,,,1,0,1,0,45,0,45,0,803.9574837000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.02063750009984,803.9436727000866,803.9574837000109,803.9574837000109,803.9574837000109,803.9574837000109,804.5425652000122,j,0.5670666000805795,None,right,0,14,2,5,57,20,None,227.61968569993041,227.62013870012015,804.5431620001327,804.5568073000759,804.5568073000759,805.5619024999905,805.5619024999905,805.5401983000338,228.6172835000325,228.6173372999765,805.5544346999377,805.5619024999905,805.5619024999905,806.5554194001015,stimuli/box_empty_transparent.png,229.63247660011984,229.63252509990707,806.5555422999896,806.5713903000578,807.5876289000735,807.5715888999403,230.64863250008784,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
46,0,46,space,7.151933399960399,None,5,3.562584900064394,None,230.6504830000922,k,0.35125420009717345,None,None,231.03353790007532,231.0339506000746,233.04694340005517,233.04699630010873,234.06219969992526,234.06224690005183,235.0619894999545,,,,,,,1,0,1,0,46,0,46,0,807.5876289000735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6504830000922,807.5734959000256,807.5876289000735,807.5876289000735,807.5876289000735,807.5876289000735,807.9563969001174,k,0.35125420009717345,None,right,0,14,2,5,58,20,None,231.03353790007532,231.0339506000746,807.9569763999898,807.9710409000982,807.9710409000982,809.990523800021,809.990523800021,809.969859899953,233.04694340005517,233.04699630010873,809.9840858001262,809.990523800021,809.990523800021,810.9851412000135,stimuli/box_empty_transparent.png,234.06219969992526,234.06224690005183,810.9852629001252,811.0011112999637,812.0010029999539,811.9849350999575,235.0619894999545,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
47,0,47,space,7.151933399960399,None,5,3.562584900064394,None,235.06438750005327,j,0.4406419999431819,None,None,235.5298057999462,235.5303120999597,238.54302110010758,238.54307699995115,239.55796379991807,239.55801120004617,241.05716440011747,,,,,,,1,0,1,0,47,0,47,0,812.0010029999539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.06438750005327,811.987420400139,812.0010029999539,812.0010029999539,812.0010029999539,812.0010029999539,812.452683800133,j,0.4406419999431819,None,right,0,14,2,5,58,20,None,235.5298057999462,235.5303120999597,812.4533398000058,812.4673314001411,812.4673314001411,815.4867171000224,815.4867171000224,815.46589280013,238.54302110010758,238.54307699995115,815.4802818000317,815.4867171000224,815.4867171000224,816.4809061000124,stimuli/box_empty_transparent.png,239.55796379991807,239.55801120004617,816.4810766000301,816.4968664001208,817.9961723999586,817.9801072000992,241.05716440011747,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
48,0,48,space,7.151933399960399,None,5,3.562584900064394,None,241.05978769995272,j,0.4423932998906821,None,None,241.52521770005114,241.5256807000842,243.03888670005836,243.03894310002215,244.05441930005327,244.05449349991977,247.56822209991515,,,,,,,1,0,1,0,48,0,48,0,817.9961723999586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.05978769995272,817.9828228999395,817.9961723999586,817.9961723999586,817.9961723999586,817.9961723999586,818.4480948001146,j,0.4423932998906821,None,right,0,14,2,5,58,20,None,241.52521770005114,241.5256807000842,818.4487058001105,818.462566900067,818.462566900067,819.9831499001011,819.9831499001011,819.9618037000764,243.03888670005836,243.03894310002215,819.976418599952,819.9831499001011,819.9831499001011,820.977362900041,stimuli/box_empty_transparent.png,244.05441930005327,244.05449349991977,820.9775400999933,820.9933981001377,824.5074541999493,824.4911716999486,247.56822209991515,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
49,0,49,space,7.151933399960399,None,5,3.562584900064394,None,247.57072330010124,k,0.3299786001443863,None,None,247.92015619995072,247.92056389991194,249.43411680008285,249.43417229992338,250.449369299924,250.44942359998822,250.45033190003596,,,,,,,1,0,1,0,49,0,49,0,824.5074541999493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.57072330010124,824.4937587000895,824.5074541999493,824.5074541999493,824.5074541999493,824.5074541999493,824.8430258000735,k,0.3299786001443863,None,right,1,14,3,5,59,21,None,247.92015619995072,247.92056389991194,824.8435869000386,824.8573853000998,824.8573853000998,826.3810751999263,826.3810751999263,826.3570264000446,249.43411680008285,249.43417229992338,826.3742329999804,826.3810751999263,826.3810751999263,827.3723101001233,stimuli/box_coin_transparent.png,250.449369299924,250.44942359998822,827.3724402000662,827.4066155001055,827.4066155001055,827.3732819999568,250.45033190003596,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
1,0,1,space,7.151933399960399,None,5,3.562584900064394,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.4007719999645,827.4066155001055,831.3858469000552,831.3859318001196,831.4021745999344,881.9618154000491,881.9463941000868,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
0,0,0,space,4.819251100067049,None,5,4.557941099861637,None,0.002878699917346239,j,0.49846819997765124,None,None,0.5171735000330955,0.5176372998394072,1.5152823999524117,1.515336599899456,2.530799499945715,2.5308478998485953,4.545909099979326,,,,,,,2,0,2,0,0,0,0,0,891.3881870000623,,,,,,,,,,,,,,,,881.9466752000153,881.9618154000491,881.9618154000491,886.7929386000615,space,4.819251100067049,None,886.7930662001017,886.808293200098,886.808293200098,891.37272939994,5,4.557941099861637,None,0.002878699917346239,891.3757317001,891.3881870000623,891.3881870000623,891.3881870000623,891.3881870000623,891.8898688000627,j,0.49846819997765124,None,right,1,8,0,6,59,0,None,0.5171735000330955,0.5176372998394072,891.8904816000722,891.9043143999297,891.9043143999297,892.9097726000473,892.9097726000473,892.8880119000096,1.5152823999524117,1.515336599899456,892.9026351000648,892.9097726000473,892.9097726000473,893.9035614000168,stimuli/box_empty_transparent.png,2.530799499945715,2.5308478998485953,893.9036811999977,893.9189695001114,895.9344071999658,895.9186676000245,4.545909099979326,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
1,0,1,space,4.819251100067049,None,5,4.557941099861637,None,4.548478899989277,k,0.4572358001023531,None,None,5.030510899843648,5.030955199850723,6.545144199859351,6.545197899919003,7.559704199898988,7.5597514000255615,9.0754450999666,,,,,,,2,0,2,0,1,0,1,0,895.9344071999658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.548478899989277,895.9213388001081,895.9344071999658,895.9344071999658,895.9344071999658,895.9344071999658,896.4032074001152,k,0.4572358001023531,None,right,1,8,1,6,60,1,None,5.030510899843648,5.030955199850723,896.403796199942,896.4175132000819,896.4175132000819,897.9425687999465,897.9425687999465,897.9178712000139,6.545144199859351,6.545197899919003,897.9350715000182,897.9425687999465,897.9425687999465,898.9324652000796,stimuli/box_coin_transparent.png,7.559704199898988,7.5597514000255615,898.9325906001031,898.9483388999943,900.464147800114,900.4482092999388,9.0754450999666,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
2,0,2,space,4.819251100067049,None,5,4.557941099861637,None,9.077961500035599,j,0.3518604999408126,None,None,9.460416399873793,9.460879100020975,10.458212699973956,10.458272299962118,11.472992099821568,11.473040899960324,14.487588299904019,,,,,,,2,0,2,0,2,0,2,0,900.464147800114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.077961500035599,900.4508142999839,900.464147800114,900.464147800114,900.464147800114,900.464147800114,900.8331128000282,j,0.3518604999408126,None,right,1,8,1,6,60,1,None,9.460416399873793,9.460879100020975,900.833723800024,900.8474787999876,900.8474787999876,901.8524619000964,901.8524619000964,901.83093990013,10.458212699973956,10.458272299962118,901.8453345999587,901.8524619000964,901.8524619000964,902.8457543000113,stimuli/box_empty_transparent.png,11.472992099821568,11.473040899960324,902.8458774001338,902.8622225001454,905.8768951999955,905.8603517001029,14.487588299904019,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
3,0,3,space,4.819251100067049,None,5,4.557941099861637,None,14.490070399828255,k,0.3686819998547435,None,None,14.889091699849814,14.889554699882865,16.903182599926367,16.90323739987798,17.917836399981752,17.917883599875495,18.917478799819946,,,,,,,2,0,2,0,3,0,3,0,905.8768951999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.490070399828255,905.8629288999364,905.8768951999955,905.8768951999955,905.8768951999955,905.8768951999955,906.2617868999951,k,0.3686819998547435,None,right,0,8,1,6,61,1,None,14.889091699849814,14.889554699882865,906.2624039999209,906.2764000000898,906.2764000000898,908.2971570999362,908.2971570999362,908.2759108999744,16.903182599926367,16.90323739987798,908.2897747000679,908.2971570999362,908.2971570999362,909.2905969999265,stimuli/box_empty_transparent.png,17.917836399981752,17.917883599875495,909.2907193999272,909.3066300000064,910.3063199999742,910.2902456000447,18.917478799819946,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
4,0,4,space,4.819251100067049,None,5,4.557941099861637,None,18.91997679998167,j,0.28638079995289445,None,None,19.23568519996479,19.236147299874574,20.234197999816388,20.23426469997503,21.248330399859697,21.248364799888805,23.76353590004146,,,,,,,2,0,2,0,4,0,4,0,910.3063199999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.91997679998167,910.2928329000715,910.3063199999742,910.3063199999742,910.3063199999742,910.3063199999742,910.6083826001268,j,0.28638079995289445,None,right,0,8,1,6,61,1,None,19.23568519996479,19.236147299874574,910.6089931000024,910.6227742000483,910.6227742000483,911.6287768001202,911.6287768001202,911.6068502000999,20.234197999816388,20.23426469997503,911.6214105000254,911.6287768001202,911.6287768001202,912.6211042001378,stimuli/box_empty_transparent.png,21.248330399859697,21.248364799888805,912.6211882999633,912.6372605001088,915.1525783999823,915.1363002001308,23.76353590004146,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
5,0,5,space,4.819251100067049,None,5,4.557941099861637,None,23.766189799876884,k,0.31890509999357164,None,None,24.115007099928334,24.115416599903256,27.6273918999359,27.627444999990985,28.642669499851763,28.642716799862683,30.6580806998536,,,,,,,2,0,2,0,5,0,5,0,915.1525783999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.766189799876884,915.139051400125,915.1525783999823,915.1525783999823,915.1525783999823,915.1525783999823,915.4877003000583,k,0.31890509999357164,None,right,1,8,2,6,62,2,None,24.115007099928334,24.115416599903256,915.4882594000082,915.5022498001345,915.5022498001345,919.0246413999703,919.0246413999703,919.0001286999322,27.6273918999359,27.627444999990985,919.0178134001326,919.0246413999703,919.0246413999703,920.0154313999228,stimuli/box_coin_transparent.png,28.642669499851763,28.642716799862683,920.015557100065,920.0316993999295,922.0471181001049,922.0308441999368,30.6580806998536,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
6,0,6,space,4.819251100067049,None,5,4.557941099861637,None,30.66047909995541,k,0.5713441998232156,None,None,31.259478599997237,31.259876600001007,32.274200999876484,32.27425549994223,33.28910309984349,33.2891559000127,34.28840900002979,,,,,,,2,0,2,0,6,0,6,0,922.0471181001049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.66047909995541,922.0333322000224,922.0471181001049,922.0471181001049,922.0471181001049,922.0471181001049,922.6321724001318,k,0.5713441998232156,None,right,0,8,2,6,63,2,None,31.259478599997237,31.259876600001007,922.6327174000908,922.6473427999299,922.6473427999299,923.6696653000545,923.6696653000545,923.6469279001467,32.274200999876484,32.27425549994223,923.6613332000561,923.6696653000545,923.6696653000545,924.6618655000348,stimuli/box_empty_transparent.png,33.28910309984349,33.2891559000127,924.6619921000674,924.6778059999924,925.6778204001021,925.6611734000035,34.28840900002979,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
7,0,7,space,4.819251100067049,None,5,4.557941099861637,None,34.290817899862304,j,0.3102792000863701,None,None,34.62339730001986,34.623885500011966,36.63660029997118,36.63663579989225,37.63654879992828,37.636594200041145,39.650631399825215,,,,,,,2,0,2,0,7,0,7,0,925.6778204001021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.290817899862304,925.6636707999278,925.6778204001021,925.6778204001021,925.6778204001021,925.6778204001021,925.9960950999521,j,0.3102792000863701,None,right,0,8,2,6,63,2,None,34.62339730001986,34.623885500011966,925.996730200015,926.0106504999567,926.0106504999567,928.0257232999429,928.0257232999429,928.0093521999661,36.63660029997118,36.63663579989225,928.0179840000346,928.0257232999429,928.0257232999429,929.0093109000009,stimuli/box_empty_transparent.png,37.63654879992828,37.636594200041145,929.0094290000852,929.0244166001212,931.0397274999414,931.0234002999496,39.650631399825215,,,929.0244166001212,929.0244166001212,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
8,0,8,space,4.819251100067049,None,5,4.557941099861637,None,39.6531281999778,k,0.3665195000357926,None,None,40.036126299994066,40.03652930003591,43.04861849988811,43.048670899821445,44.06369169987738,44.06375329988077,45.57943279994652,,,,,,,2,0,2,0,8,0,8,0,931.0397274999414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6531281999778,931.0259813999292,931.0397274999414,931.0397274999414,931.0397274999414,931.0397274999414,931.4088213001378,k,0.3665195000357926,None,right,1,8,3,6,64,3,None,40.036126299994066,40.03652930003591,931.4093711001333,931.4231819999404,931.4231819999404,934.4465131999459,934.4465131999459,934.4213499999605,43.04861849988811,43.048670899821445,934.438879400026,934.4465131999459,934.4465131999459,935.4364521999378,stimuli/box_coin_transparent.png,44.06369169987738,44.06375329988077,935.4365896000527,935.4524398001377,936.9684568000957,936.95220290008,45.57943279994652,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
9,0,9,space,4.819251100067049,None,5,4.557941099861637,None,45.581915699876845,k,0.36521299998275936,None,None,45.96387049998157,45.96430139988661,47.47874719998799,47.47880159993656,48.49382329988293,48.493871399899945,50.50897019985132,,,,,,,2,0,2,0,9,0,9,0,936.9684568000957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.581915699876845,936.9547697000671,936.9684568000957,936.9684568000957,936.9684568000957,936.9684568000957,937.3365681001451,k,0.36521299998275936,None,right,1,8,4,6,65,4,None,45.96387049998157,45.96430139988661,937.3371429000981,937.3517088999506,937.3517088999506,938.8760291000362,938.8760291000362,938.851474000141,47.47874719998799,47.47880159993656,938.8685482000001,938.8760291000362,938.8760291000362,939.8665853000712,stimuli/box_coin_transparent.png,48.49382329988293,48.493871399899945,939.8667069999501,939.8824299999978,941.8978172000498,941.8817338999361,50.50897019985132,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
10,0,10,space,4.819251100067049,None,5,4.557941099861637,None,50.5115167000331,k,0.47675590007565916,None,None,51.01050699991174,51.01091729989275,52.50829969998449,52.5083526999224,53.522724400041625,53.52277050004341,54.52251969999634,,,,,,,2,0,2,0,10,0,10,0,941.8978172000498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5115167000331,941.8843773999251,941.8978172000498,941.8978172000498,941.8978172000498,941.8978172000498,942.3832000999246,k,0.47675590007565916,None,right,1,8,5,6,66,5,None,51.01050699991174,51.01091729989275,942.3837590001058,942.39758180012,942.39758180012,943.906127900118,943.906127900118,943.881025900133,52.50829969998449,52.5083526999224,943.8986823000014,943.906127900118,943.906127900118,944.895484900102,stimuli/box_coin_transparent.png,53.522724400041625,53.52277050004341,944.895605900092,944.9115341999568,945.9114165001083,945.8952822999563,54.52251969999634,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
11,0,11,space,4.819251100067049,None,5,4.557941099861637,None,54.524927999824286,k,0.6020289999432862,None,None,55.15690999990329,55.157350099878386,57.17084060003981,57.170894799986854,58.185767099959776,58.185817799996585,59.701501899864525,,,,,,,2,0,2,0,11,0,11,0,945.9114165001083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.524927999824286,945.8977826000191,945.9114165001083,945.9114165001083,945.9114165001083,945.9114165001083,946.5295983001124,k,0.6020289999432862,None,right,1,8,6,6,67,6,None,55.15690999990329,55.157350099878386,946.530192400096,946.5444857000839,946.5444857000839,948.5678932000883,948.5678932000883,948.5435647000559,57.17084060003981,57.170894799986854,948.5607507000677,948.5678932000883,948.5678932000883,949.5585205999669,stimuli/box_coin_transparent.png,58.185767099959776,58.185817799996585,949.5586556000635,949.5745524000376,951.0906124000903,951.0742715001106,59.701501899864525,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
12,0,12,space,4.819251100067049,None,5,4.557941099861637,None,59.70398169988766,k,0.251368299825117,None,None,59.98641319992021,59.98685079999268,60.98444679984823,60.98450109991245,61.99953619996086,61.99958589999005,65.013923099963,,,,,,,2,0,2,0,12,0,12,0,951.0906124000903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.70398169988766,951.0768359000795,951.0906124000903,951.0906124000903,951.0906124000903,951.0906124000903,951.35910900007,k,0.251368299825117,None,right,1,8,7,6,68,7,None,59.98641319992021,59.98685079999268,951.3596926999744,951.3736479999498,951.3736479999498,952.3815812000539,952.3815812000539,952.3571693999693,60.98444679984823,60.98450109991245,952.3743702999782,952.3815812000539,952.3815812000539,953.3722980001476,stimuli/box_coin_transparent.png,61.99953619996086,61.99958589999005,953.3724227999337,953.388223099988,956.4029067999218,956.3866969000082,65.013923099963,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
13,0,13,space,4.819251100067049,None,5,4.557941099861637,None,65.01536019984633,k,0.34647789993323386,None,None,65.3823702998925,65.38277080003172,65.88056109985337,65.88061539991759,66.89571349998005,66.89576179999858,68.91076779994182,,,,,,,2,0,2,0,13,0,13,0,956.4029067999218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01536019984633,956.3881910000928,956.4029067999218,956.4029067999218,956.4029067999218,956.4029067999218,956.7550669999328,k,0.34647789993323386,None,right,1,8,8,6,69,8,None,65.3823702998925,65.38277080003172,956.7556128001306,956.769347100053,956.769347100053,957.2775542000309,957.2775542000309,957.2532900001388,65.88056109985337,65.88061539991759,957.2705023000017,957.2775542000309,957.2775542000309,958.2684754000511,stimuli/box_coin_transparent.png,66.89571349998005,66.89576179999858,958.2685998999514,958.2847247000318,960.300134500023,960.2835306001361,68.91076779994182,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
14,0,14,space,4.819251100067049,None,5,4.557941099861637,None,68.91330219991505,k,0.48099460010416806,None,None,69.41184680000879,69.41227469989099,70.92616239981726,70.92621649987996,71.94160499982536,71.94165259995498,72.94126629992388,,,,,,,2,0,2,0,14,0,14,0,960.300134500023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.91330219991505,960.2861582001206,960.300134500023,960.300134500023,960.300134500023,960.300134500023,960.7845453000627,k,0.48099460010416806,None,left,1,12,0,7,69,8,None,69.41184680000879,69.41227469989099,960.7851158999838,960.7993904000614,960.7993904000614,962.3204435000662,962.3204435000662,962.2988990999293,70.92616239981726,70.92621649987996,962.3133217999712,962.3204435000662,962.3204435000662,963.3143667001277,stimuli/box_empty_transparent.png,71.94160499982536,71.94165259995498,963.3144871999975,963.3304908999708,964.3300249001477,964.3140305001289,72.94126629992388,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
15,0,15,space,4.819251100067049,None,5,4.557941099861637,None,72.94421310001053,j,0.5043797001708299,None,None,73.4757258000318,73.47621999983676,74.47413839981891,74.47419199999422,75.48857529996894,75.48862109985203,77.48798629990779,,,,,,,2,0,2,0,15,0,15,0,964.3300249001477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.94421310001053,964.3170670000836,964.3300249001477,964.3300249001477,964.3300249001477,964.3300249001477,964.8484058999456,j,0.5043797001708299,None,left,1,12,1,7,70,9,None,73.4757258000318,73.47621999983676,964.8490752000362,964.8629354001023,964.8629354001023,965.8715033000335,965.8715033000335,965.8468673999887,74.47413839981891,74.47419199999422,965.8639728000853,965.8715033000335,965.8715033000335,966.8613362000324,stimuli/box_coin_transparent.png,75.48857529996894,75.48862109985203,966.8614571001381,966.8773264000192,968.8768915999681,968.8607489001006,77.48798629990779,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
16,0,16,space,4.819251100067049,None,5,4.557941099861637,None,77.490510399919,j,0.46205380000174046,None,None,77.972067900002,77.97252329997718,79.98574899998493,79.98580170003697,81.00084279989824,81.00089069991373,82.01717799995095,,,,,,,2,0,2,0,16,0,16,0,968.8768915999681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.490510399919,968.8633646001108,968.8768915999681,968.8768915999681,968.8768915999681,968.8768915999681,969.3447646999266,j,0.46205380000174046,None,left,1,12,2,7,71,10,None,77.972067900002,77.97252329997718,969.345365599962,969.3594931000844,969.3594931000844,971.3829954999965,971.3829954999965,971.3584843000863,79.98574899998493,79.98580170003697,971.3761946000159,971.3829954999965,971.3829954999965,972.3736046999693,stimuli/box_coin_transparent.png,81.00084279989824,81.00089069991373,972.3737262000795,972.3900178999174,973.4061481999233,973.3899557001423,82.01717799995095,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
17,0,17,space,4.819251100067049,None,5,4.557941099861637,None,82.01900219987147,j,0.3891557001043111,None,None,82.43518479983322,82.43564060004428,83.43367109983228,83.43372479989193,84.44816499995068,84.44821479986422,85.44794899993576,,,,,,,2,0,2,0,17,0,17,0,973.4061481999233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.01900219987147,973.3918290999718,973.4061481999233,973.4061481999233,973.4061481999233,973.4061481999233,973.8078823999967,j,0.3891557001043111,None,left,1,12,3,7,72,11,None,82.43518479983322,82.43564060004428,973.8084830001462,973.8223206999246,973.8223206999246,974.830676499987,974.830676499987,974.8064000001177,83.43367109983228,83.43372479989193,974.8235754999332,974.830676499987,974.830676499987,975.8209168000612,stimuli/box_coin_transparent.png,84.44816499995068,84.44821479986422,975.8210533000529,975.8368828000966,976.8370956000872,976.8207134001423,85.44794899993576,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
