thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
3,0,3,space,17.695944199804217,None,5,1.9891633000224829,None,14.684360099956393,j,None,15.416637499816716,15.416957899928093,17.41679049981758,17.416827199980617,18.417011099867523,18.4170467001386,19.417091200128198,0.7010113000869751,None,,,,,2,0,2,0,3,0,3,0,713.5771686001681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.684360099956393,713.5623702001758,713.5771686001681,713.5771686001681,713.5771686001681,713.5771686001681,714.2945463000797,j,right,0,12,1,7,73,1,None,15.416637499816716,15.416957899928093,714.2949577001855,714.3100201999769,714.3100201999769,716.3114463002421,716.3114463002421,716.2947253002785,17.41679049981758,17.416827199980617,716.3027763999999,716.3114463002421,716.3114463002421,717.2949594003148,stimuli/box_empty_transparent.png,18.417011099867523,18.4170467001386,717.2950480999425,717.3107628999278,718.3111187000759,718.2950421003625,19.417091200128198,0.7010113000869751,None,717.3107628999278,717.3107628999278,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
4,0,4,space,17.695944199804217,None,5,1.9891633000224829,None,19.418798999860883,j,None,19.88460149988532,19.884992000181228,20.899077199865133,20.89911979995668,21.899243699852377,21.89927739975974,24.399766999762505,0.43409760016947985,None,,,,,2,0,2,0,4,0,4,0,718.3111187000759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.418798999860883,718.2967993002385,718.3111187000759,718.3111187000759,718.3111187000759,718.3111187000759,718.7624935000204,j,right,0,12,1,7,73,1,None,19.88460149988532,19.884992000181228,718.7629967001267,718.7779205003753,718.7779205003753,719.7938841003925,719.7938841003925,719.7770090000704,20.899077199865133,20.89911979995668,719.7859796001576,719.7938841003925,719.7938841003925,720.7771836002357,stimuli/box_empty_transparent.png,21.899243699852377,21.89927739975974,720.7772761001252,720.7940025003627,723.2941846000031,723.2777187000029,24.399766999762505,0.43409760016947985,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
5,0,5,space,17.695944199804217,None,5,1.9891633000224829,None,24.401432499755174,k,None,24.784228600095958,24.784487899858505,28.283698299899697,28.283736600074917,29.283644900191575,29.283680299762636,31.28239469975233,0.35095780016854405,None,,,,,2,0,2,0,5,0,5,0,723.2941846000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.401432499755174,723.27943290025,723.2941846000031,723.2941846000031,723.2941846000031,723.2941846000031,723.6621398003772,k,right,0,12,1,7,74,1,None,24.784228600095958,24.784487899858505,723.6624858002178,723.6776789003052,723.6776789003052,727.1770871002227,727.1770871002227,727.1616321001202,28.283698299899697,28.283736600074917,727.170033399947,727.1770871002227,727.1770871002227,728.1615935000591,stimuli/box_empty_transparent.png,29.283644900191575,29.283680299762636,728.1616817000322,728.1769435000606,730.1771176001057,730.1603465001099,31.28239469975233,0.35095780016854405,None,728.1769435000606,728.1769435000606,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
6,0,6,space,17.695944199804217,None,5,1.9891633000224829,None,31.284049599897116,k,None,31.667157500050962,31.667514899745584,32.68204460013658,32.682088600005955,33.682637500111014,33.682668999768794,34.68290269980207,0.3572263000532985,None,,,,,2,0,2,0,6,0,6,0,730.1771176001057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.284049599897116,730.1620500003919,730.1771176001057,730.1771176001057,730.1771176001057,730.1771176001057,730.5450453003868,k,right,0,12,1,7,75,1,None,31.667157500050962,31.667514899745584,730.5455203000456,730.5607036002912,730.5607036002912,731.5767298000865,731.5767298000865,731.5599764999934,32.68204460013658,32.682088600005955,731.5692720003426,731.5767298000865,731.5767298000865,732.5605872999877,stimuli/box_empty_transparent.png,33.682637500111014,33.682668999768794,732.560667200014,732.577107900288,733.5777564002201,733.5608572000638,34.68290269980207,0.3572263000532985,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
7,0,7,space,17.695944199804217,None,5,1.9891633000224829,None,34.684412399772555,j,None,35.53299420000985,35.53334269998595,37.5332816997543,37.53332069981843,38.53198429988697,38.53202009992674,40.5329427998513,0.824983200058341,None,,,,,2,0,2,0,7,0,7,0,733.5777564002201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.684412399772555,733.5624120002612,733.5777564002201,733.5777564002201,733.5777564002201,733.5777564002201,734.410888900049,j,right,0,12,1,7,75,1,None,35.53299420000985,35.53334269998595,734.4113479000516,734.4265356003307,734.4265356003307,736.4268419002183,736.4268419002183,736.4112162999809,37.5332816997543,37.53332069981843,736.4196481001563,736.4268419002183,736.4268419002183,737.4099336001091,stimuli/box_empty_transparent.png,38.53198429988697,38.53202009992674,737.410021299962,737.4256931003183,739.4268334000371,739.4108971003443,40.5329427998513,0.824983200058341,None,737.4256931003183,737.4256931003183,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
8,0,8,space,17.695944199804217,None,5,1.9891633000224829,None,40.53440719982609,j,None,40.91693460009992,40.917297900188714,43.91798899974674,43.91803340008482,44.91514559974894,44.91518130013719,46.41556920018047,0.365484899841249,None,,,,,2,0,2,0,8,0,8,0,739.4268334000371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53440719982609,739.4124076003209,739.4268334000371,739.4268334000371,739.4268334000371,739.4268334000371,739.7948243999854,j,right,0,12,1,7,75,1,None,40.91693460009992,40.917297900188714,739.7952966000885,739.8101483001374,739.8101483001374,742.8097005002201,742.8097005002201,742.7959145000204,43.91798899974674,43.91803340008482,742.8043575999327,742.8097005002201,742.8097005002201,743.7930947002023,stimuli/box_empty_transparent.png,44.91514559974894,44.91518130013719,743.7931834002957,743.8087099003606,745.3102188999765,745.2935208003037,46.41556920018047,0.365484899841249,None,743.8087099003606,743.8087099003606,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
9,0,9,space,17.695944199804217,None,5,1.9891633000224829,None,46.41733289975673,j,None,46.75084319990128,46.75124720018357,48.24947670008987,48.24952400010079,49.249194600153714,49.249226899817586,51.24767509987578,0.30736490013077855,None,,,,,2,0,2,0,9,0,9,0,745.3102188999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.41733289975673,745.2953393999487,745.3102188999765,745.3102188999765,745.3102188999765,745.3102188999765,745.6287336000241,j,right,0,12,1,7,75,1,None,46.75084319990128,46.75124720018357,745.6292529003695,745.6430417001247,745.6430417001247,747.1429447000846,747.1429447000846,747.127401900012,48.24947670008987,48.24952400010079,747.1359950001352,747.1429447000846,747.1429447000846,748.1271438002586,stimuli/box_empty_transparent.png,49.249194600153714,49.249226899817586,748.127223700285,748.1424325001426,750.1433951002546,750.125632500276,51.24767509987578,0.30736490013077855,None,748.1424325001426,748.1424325001426,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
10,0,10,space,17.695944199804217,None,5,1.9891633000224829,None,51.24910609982908,j,None,51.53328160010278,51.533676399849355,53.03209300013259,53.032129200175405,54.0322806998156,54.03231139993295,55.0317905000411,0.25880829989910126,None,,,,,2,0,2,0,10,0,10,0,750.1433951002546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.24910609982908,750.1271057003178,750.1433951002546,750.1433951002546,750.1433951002546,750.1433951002546,750.4111739001237,j,right,0,12,1,7,75,1,None,51.53328160010278,51.533676399849355,750.4116813000292,750.426289900206,750.426289900206,751.9263216000982,751.9263216000982,751.9100272003561,53.03209300013259,53.032129200175405,751.9185155001469,751.9263216000982,751.9263216000982,752.9102325001732,stimuli/box_empty_transparent.png,54.0322806998156,54.03231139993295,752.9103077002801,752.9255194999278,753.9268688000739,753.9097446999513,55.0317905000411,0.25880829989910126,None,752.9255194999278,752.9255194999278,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
11,0,11,space,17.695944199804217,None,5,1.9891633000224829,None,55.03328529978171,k,None,55.36652889987454,55.366844300180674,57.3824876002036,57.3825314999558,58.38207609998062,58.382107799872756,59.881868599914014,0.31420410005375743,None,,,,,2,0,2,0,11,0,11,0,753.9268688000739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.03328529978171,753.9112852001563,753.9268688000739,753.9268688000739,753.9268688000739,753.9268688000739,754.2444179002196,k,right,1,12,2,7,76,2,None,55.36652889987454,55.366844300180674,754.2448488003574,754.2624015002511,754.2624015002511,756.2757985000499,756.2757985000499,756.2604128001258,57.3824876002036,57.3825314999558,756.2706476999447,756.2757985000499,756.2757985000499,757.2600277001038,stimuli/box_coin_transparent.png,58.38207609998062,58.382107799872756,757.2601042003371,757.2763442001306,758.7765890001319,758.7598246000707,59.881868599914014,0.31420410005375743,None,757.2763442001306,757.2763442001306,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
12,0,12,space,17.695944199804217,None,5,1.9891633000224829,None,59.883374200202525,k,None,60.21610030019656,60.21636210009456,61.215487900190055,61.21552569977939,62.21466189995408,62.214698399882764,65.21590209985152,0.30360980005934834,None,,,,,2,0,2,0,12,0,12,0,758.7765890001319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.883374200202525,758.7613743999973,758.7765890001319,758.7765890001319,758.7765890001319,758.7765890001319,759.0940109002404,k,right,1,12,3,7,77,3,None,60.21610030019656,60.21636210009456,759.0943599003367,759.1093914001249,759.1093914001249,760.1091175000183,760.1091175000183,760.093421400059,61.215487900190055,61.21552569977939,760.1034598001279,760.1091175000183,760.1091175000183,761.0926101999357,stimuli/box_coin_transparent.png,62.21466189995408,62.214698399882764,761.0926999002695,761.1082701999694,764.109401400201,764.0938572003506,65.21590209985152,0.30360980005934834,None,761.1082701999694,761.1082701999694,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
13,0,13,space,17.695944199804217,None,5,1.9891633000224829,None,65.21749059995636,k,None,65.54971429985017,65.55002949992195,66.06475500017405,66.0647917999886,67.06519090011716,67.06523620011285,69.06585180014372,0.31603490002453327,None,,,,,2,0,2,0,13,0,13,0,764.109401400201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.21749059995636,764.095490900334,764.109401400201,764.109401400201,764.109401400201,764.109401400201,764.4276070999913,k,right,1,12,4,7,78,4,None,65.54971429985017,65.55002949992195,764.4280350999907,764.4431699002162,764.4431699002162,764.9592222999781,764.9592222999781,764.9426906001754,66.06475500017405,66.0647917999886,764.9529738002457,764.9592222999781,764.9592222999781,765.943142300006,stimuli/box_coin_transparent.png,67.06519090011716,67.06523620011285,765.9432327002287,765.9589877999388,767.9595534000546,767.9438026002608,69.06585180014372,0.31603490002453327,None,765.9589877999388,765.9589877999388,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
14,0,14,space,17.695944199804217,None,5,1.9891633000224829,None,69.06736180000007,k,None,69.36546659981832,69.36577210016549,70.86533269984648,70.86537129990757,71.86508829984814,71.86512040020898,72.8649566997774,0.26898689987137914,None,,,,,2,0,2,0,14,0,14,0,767.9595534000546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06736180000007,767.9453618000261,767.9595534000546,767.9595534000546,767.9595534000546,767.9595534000546,768.2433568001725,k,right,1,12,5,7,79,5,None,69.36546659981832,69.36577210016549,768.2437765002251,768.2587035000324,768.2587035000324,769.758839700371,769.758839700371,769.7432647002861,70.86533269984648,70.86537129990757,769.7531326999888,769.758839700371,769.758839700371,770.7430409002118,stimuli/box_coin_transparent.png,71.86508829984814,71.86512040020898,770.7431172002107,770.7592802001163,771.7591848000884,771.7429066002369,72.8649566997774,0.26898689987137914,None,770.7592802001163,770.7592802001163,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
15,0,15,space,17.695944199804217,None,5,1.9891633000224829,None,72.86645229998976,k,None,73.16522479988635,73.1655528000556,74.16438039997593,74.16441550012678,75.1643050997518,75.1643412001431,77.1637474000454,0.2713230000808835,None,,,,,2,0,2,0,15,0,15,0,771.7591848000884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.86645229998976,771.7444523000158,771.7591848000884,771.7591848000884,771.7591848000884,771.7591848000884,772.0431182002649,k,right,1,12,6,7,80,6,None,73.16522479988635,73.1655528000556,772.043557500001,772.0587345999666,772.0587345999666,773.0591242001392,773.0591242001392,773.0423167999834,74.16438039997593,74.16441550012678,773.0533719002269,773.0591242001392,773.0591242001392,774.0422538002022,stimuli/box_coin_transparent.png,75.1643050997518,75.1643412001431,774.0423428001814,774.0578328003176,776.0584317999892,776.0417001000606,77.1637474000454,0.2713230000808835,None,774.0578328003176,774.0578328003176,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
16,0,16,space,17.695944199804217,None,5,1.9891633000224829,None,77.16549219982699,k,None,77.49830189999193,77.49854669999331,79.49840799998492,79.49846039991826,80.51418599998578,80.51423970004544,81.51361599983647,0.3120959000661969,None,,,,,2,0,2,0,16,0,16,0,776.0584317999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.16549219982699,776.0434937002137,776.0584317999892,776.0584317999892,776.0584317999892,776.0584317999892,776.3762127002701,k,right,1,12,7,7,81,7,None,77.49830189999193,77.49854669999331,776.376547800377,776.3916236003861,776.3916236003861,778.3964375001378,778.3964375001378,778.3763276999816,79.49840799998492,79.49846039991826,778.3895054999739,778.3964375001378,778.3964375001378,779.3921318999492,stimuli/box_coin_transparent.png,80.51418599998578,80.51423970004544,779.3922464000061,779.4083062000573,780.4081324003637,780.3915683003142,81.51361599983647,0.3120959000661969,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
17,0,17,space,17.695944199804217,None,5,1.9891633000224829,None,81.51563969999552,k,None,81.8482022001408,81.84851149981841,82.84857810009271,82.84861729992554,83.85248050000519,83.85251539992169,84.84739319980145,0.30138579988852143,None,,,,,2,0,2,0,17,0,17,0,780.4081324003637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.51563969999552,780.3936518002301,780.4081324003637,780.4081324003637,780.4081324003637,780.4081324003637,780.7260803999379,k,right,1,12,8,7,82,8,None,81.8482022001408,81.84851149981841,780.7265151003376,780.7421268001199,780.7421268001199,781.7421883000061,781.7421883000061,781.7265119003132,82.84857810009271,82.84861729992554,781.7361000999808,781.7421883000061,781.7421883000061,782.730427000206,stimuli/box_coin_transparent.png,83.85248050000519,83.85251539992169,782.7305157999508,782.7414003000595,783.7418134002946,783.7253482001834,84.84739319980145,0.30138579988852143,None,782.7414003000595,782.7414003000595,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
18,0,18,space,17.695944199804217,None,5,1.9891633000224829,None,84.84886630019173,k,None,85.21580620016903,85.21606509992853,88.71518940012902,88.71523310011253,89.71507149981335,89.71510329982266,91.72980380011722,0.34651629999279976,None,,,,,2,0,2,0,18,0,18,0,783.7418134002946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.84886630019173,783.7268662001006,783.7418134002946,783.7418134002946,783.7418134002946,783.7418134002946,784.0937183001079,k,right,1,12,9,7,83,9,None,85.21580620016903,85.21606509992853,784.0940626002848,784.1091384002939,784.1091384002939,787.6084651001729,787.6084651001729,787.5931164002977,88.71518940012902,88.71523310011253,787.6030251001939,787.6084651001729,787.6084651001729,788.5930232000537,stimuli/box_coin_transparent.png,89.71507149981335,89.71510329982266,788.5931000001729,788.6092672999948,790.6245206999592,790.6077559003606,91.72980380011722,0.34651629999279976,None,788.6092672999948,788.6092672999948,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
