thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,space,18.46848509972915,None,space,7.372537700459361,None,208.786131599918,k,0.5539800999686122,None,None,209.3683307999745,209.36878430005163,211.38175729988143,211.38181120017543,212.39681209996343,212.39685870008543,215.91129550011829,,,,,,,1,0,1,0,42,0,42,0,641.9276573001407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.786131599918,641.9143563001417,641.9276573001407,641.9276573001407,641.9276573001407,641.9276573001407,642.4963826001622,k,0.5539800999686122,None,right,1,11,2,5,66,21,None,209.3683307999745,209.36878430005163,642.496993099805,642.5107400999404,642.5107400999404,644.5340423998423,644.5340423998423,644.5098564997315,211.38175729988143,211.38181120017543,644.5273568998091,644.5340423998423,644.5340423998423,645.5249350001104,stimuli/box_coin_transparent.png,212.39681209996343,212.39685870008543,645.525059199892,645.5409627999179,649.0555329001509,649.0394195998088,215.91129550011829,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
43,0,43,space,18.46848509972915,None,space,7.372537700459361,None,215.91395109985024,k,0.26055709971114993,None,None,216.19580890005454,216.1960686999373,217.19418089976534,217.1942365001887,218.20891600009054,218.20896260021254,220.22444520005956,,,,,,,1,0,1,0,43,0,43,0,649.0555329001509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.91395109985024,649.0421734000556,649.0555329001509,649.0555329001509,649.0555329001509,649.0555329001509,649.3239015997387,k,0.26055709971114993,None,right,1,11,3,5,67,22,None,216.19580890005454,216.1960686999373,649.3242542999797,649.3385195001028,649.3385195001028,650.346992299892,650.346992299892,650.3222731999122,217.19418089976534,217.1942365001887,650.3399996999651,650.346992299892,650.346992299892,651.3370407000184,stimuli/box_coin_transparent.png,218.20891600009054,218.20896260021254,651.3371632997878,651.3535029999912,653.3686784999445,653.3525737999007,220.22444520005956,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
44,0,44,space,18.46848509972915,None,space,7.372537700459361,None,220.22693780018017,k,0.36147360038012266,None,None,220.60920700011775,220.60962940007448,223.1224390999414,223.1224932000041,224.13774030003697,224.13778640003875,226.15303390007466,,,,,,,1,0,1,0,44,0,44,0,653.3686784999445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.22693780018017,653.3551552998833,653.3686784999445,653.3686784999445,653.3686784999445,653.3686784999445,653.7372153997421,k,0.36147360038012266,None,right,1,11,4,5,68,23,None,220.60920700011775,220.60962940007448,653.7378345001489,653.7517232997343,653.7517232997343,656.2749796998687,656.2749796998687,656.2505314000882,223.1224390999414,223.1224932000041,656.2681768997572,656.2749796998687,656.2749796998687,657.2658337997273,stimuli/box_coin_transparent.png,224.13774030003697,224.13778640003875,657.2659848998301,657.2818474001251,659.297079899814,659.2811627001502,226.15303390007466,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
45,0,45,space,18.46848509972915,None,space,7.372537700459361,None,226.15547369979322,k,0.3375488999299705,None,None,226.52097920002416,226.52137879980728,227.51895989989862,227.51901399996132,228.5340562001802,228.5341059002094,229.5337160001509,,,,,,,1,0,1,0,45,0,45,0,659.297079899814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.15547369979322,659.2836942998692,659.297079899814,659.297079899814,659.297079899814,659.297079899814,659.6490380000323,k,0.3375488999299705,None,right,1,11,5,5,69,24,None,226.52097920002416,226.52137879980728,659.6495833997615,659.6634496999905,659.6634496999905,660.6715953000821,660.6715953000821,660.6470556999557,227.51895989989862,227.51901399996132,660.6647986001335,660.6715953000821,660.6715953000821,661.6621821997687,stimuli/box_coin_transparent.png,228.5340562001802,228.5341059002094,661.6623041997664,661.678074600175,662.6780258999206,662.6618417999707,229.5337160001509,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
46,0,46,space,18.46848509972915,None,space,7.372537700459361,None,229.53625410003588,k,0.4275945001281798,None,None,229.98484189994633,229.98529399977997,231.9991910001263,231.99922640016302,233.01366190006956,233.0137061001733,234.01342380000278,,,,,,,1,0,1,0,46,0,46,0,662.6780258999206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.53625410003588,662.6644724998623,662.6780258999206,662.6780258999206,662.6780258999206,662.6780258999206,663.1128937997855,k,0.4275945001281798,None,right,1,11,6,5,70,25,None,229.98484189994633,229.98529399977997,663.1135053001344,663.1276850998402,663.1276850998402,665.1463395999745,665.1463395999745,665.1273082001135,231.9991910001263,231.99922640016302,665.1394604998641,665.1463395999745,665.1463395999745,666.1417868998833,stimuli/box_coin_transparent.png,233.01366190006956,233.0137061001733,666.1419037999585,666.1579391998239,667.1574952001683,667.1415522997268,234.01342380000278,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
47,0,47,space,18.46848509972915,None,space,7.372537700459361,None,234.01500870008022,k,0.36302739987149835,None,None,234.39783169981092,234.39825189998373,237.41104609984905,237.4111004001461,238.42629309976473,238.42634390015155,239.94210379989818,,,,,,,1,0,1,0,47,0,47,0,667.1574952001683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.01500870008022,667.143201999832,667.1574952001683,667.1574952001683,667.1574952001683,667.1574952001683,667.5258500999771,k,0.36302739987149835,None,right,1,11,7,5,71,26,None,234.39783169981092,234.39825189998373,667.5264595998451,667.5407366999425,667.5407366999425,670.5637961998582,670.5637961998582,670.5391386998817,237.41104609984905,237.4111004001461,670.5569083001465,670.5637961998582,670.5637961998582,671.5544177000411,stimuli/box_coin_transparent.png,238.42629309976473,238.42634390015155,671.5545422998257,671.5703370999545,673.0865846998058,673.0702273999341,239.94210379989818,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
48,0,48,space,18.46848509972915,None,space,7.372537700459361,None,239.94479739991948,k,0.5944356000982225,None,None,240.56024669995531,240.56068960018456,242.07408000016585,242.0741738001816,243.08891540020704,243.08894640021026,246.60309039987624,,,,,,,1,0,1,0,48,0,48,0,673.0865846998058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.94479739991948,673.073022000026,673.0865846998058,673.0865846998058,673.0865846998058,673.0865846998058,673.6883040000685,k,0.5944356000982225,None,right,1,11,8,5,72,27,None,240.56024669995531,240.56068960018456,673.6888950997964,673.7025961000472,673.7025961000472,675.2278859000653,675.2278859000653,675.2021761997603,242.07408000016585,242.0741738001816,675.2197632999159,675.2278859000653,675.2278859000653,676.2170513998717,stimuli/box_coin_transparent.png,243.08891540020704,243.08894640021026,676.2171292998828,676.2332016001455,679.7473792997189,679.731220500078,246.60309039987624,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
49,0,49,space,18.46848509972915,None,space,7.372537700459361,None,246.6056796000339,None,,,None,248.10265630017966,248.10276400018483,249.61800769995898,249.6180608998984,250.63330469978973,250.6333543001674,250.6341936001554,,,,,,,1,0,1,0,49,0,49,0,679.7473792997189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.6056796000339,679.733929600101,679.7473792997189,679.7473792997189,679.7473792997189,679.7473792997189,681.2307318998501,None,,,right,1,11,8,5,72,27,None,248.10265630017966,248.10276400018483,681.2309610000812,681.2465454000048,681.2465454000048,682.762500999961,682.762500999961,682.7460985998623,249.61800769995898,249.6180608998984,682.7548297001049,682.762500999961,682.762500999961,683.7614202001132,no selection made,250.63330469978973,250.6333543001674,683.7615515999496,683.7964785997756,683.7964785997756,683.7623228998855,250.6341936001554,,,,,,,,,,,,681.2465454000048,681.2465454000048,681.2465454000048,681.2465454000048,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
1,0,1,space,18.46848509972915,None,space,7.372537700459361,None,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.7919503999874,683.7964785997756,687.7741566998884,687.7742363000289,687.7905982001685,738.0674712997861,738.0512926001102,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
0,0,0,space,19.900584999937564,None,space,1.2240292001515627,None,0.0031115999445319176,j,0.5157516999170184,None,None,0.5339556997641921,0.5344253997318447,1.53219179995358,1.532246199902147,2.546914900187403,2.5469610998407006,4.562382000032812,,,,,,,2,0,2,0,0,0,0,0,759.2342574000359,,,,,,,,,,,,,,,,738.0516011998989,738.0674712997861,738.0674712997861,757.9696820997633,space,19.900584999937564,None,757.9698116998188,757.9850665000267,757.9850665000267,759.2187402998097,space,1.2240292001515627,None,0.0031115999445319176,759.2220394997858,759.2342574000359,759.2342574000359,759.2342574000359,759.2342574000359,759.7526556998491,j,0.5157516999170184,None,right,1,10,0,6,72,0,None,0.5339556997641921,0.5344253997318447,759.7532827998511,759.7671622000635,759.7671622000635,760.772474899888,760.772474899888,760.750936999917,1.53219179995358,1.532246199902147,760.7657106998377,760.772474899888,760.772474899888,761.7656915998086,stimuli/box_empty_transparent.png,2.546914900187403,2.5469610998407006,761.7658059997484,761.781850699801,763.7973519000225,763.7811595997773,4.562382000032812,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
1,0,1,space,19.900584999937564,None,space,1.2240292001515627,None,4.564883099868894,k,0.7539304997771978,None,['k'],5.346075600013137,5.34647380001843,6.860664300154895,6.860712599940598,7.876252099871635,7.876297200098634,9.391501000151038,[0.29971589986234903],[0.15022710012272],,,,,2,0,2,0,1,0,1,0,763.7973519000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.564883099868894,763.7837843997404,763.7973519000225,763.7973519000225,763.7973519000225,763.7973519000225,764.5647382000461,k,0.7539304997771978,None,right,1,10,1,6,73,1,['k'],5.346075600013137,5.34647380001843,764.5653276001103,764.5800679000095,764.5800679000095,766.1036335998215,766.1036335998215,766.0794171998277,6.860664300154895,6.860712599940598,766.0970037998632,766.1036335998215,766.1036335998215,767.0950178997591,stimuli/box_coin_transparent.png,7.876252099871635,7.876297200098634,767.095141899772,767.110916600097,768.6266842000186,768.6102823000401,9.391501000151038,,,,,,,,,,[0.29971589986234903],[0.15022710012272],,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
2,0,2,space,19.900584999937564,None,space,1.2240292001515627,None,9.393894900102168,k,0.2704534996300936,None,None,9.693257099948823,9.69365999987349,10.707606500014663,10.70765919983387,11.723307800013572,11.723358000162989,14.737924600020051,,,,,,,2,0,2,0,2,0,2,0,768.6266842000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.393894900102168,768.6127655999735,768.6266842000186,768.6266842000186,768.6266842000186,768.6266842000186,768.9119537998922,k,0.2704534996300936,None,right,1,10,2,6,74,2,None,9.693257099948823,9.69365999987349,768.9125147000886,768.9270303999074,768.9270303999074,769.9502916997299,769.9502916997299,769.9263579999097,10.707606500014663,10.70765919983387,769.9436492999084,769.9502916997299,769.9502916997299,770.9420825000852,stimuli/box_coin_transparent.png,11.723307800013572,11.723358000162989,770.942205700092,770.957995899953,773.9724801997654,773.9566975999624,14.737924600020051,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
3,0,3,space,19.900584999937564,None,space,1.2240292001515627,None,14.74063909985125,k,0.34267390007153153,None,None,15.105880099814385,15.106292999815196,17.119550299830735,17.11960479989648,18.134408299811184,18.13445380004123,19.134066599886864,,,,,,,2,0,2,0,3,0,3,0,773.9724801997654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.74063909985125,773.9595146998763,773.9724801997654,773.9724801997654,773.9724801997654,773.9724801997654,774.3245717999525,k,0.34267390007153153,None,right,1,10,3,6,75,3,None,15.105880099814385,15.106292999815196,774.3251493000425,774.3389226999134,774.3389226999134,776.3626934997737,776.3626934997737,776.3382979999296,17.119550299830735,17.11960479989648,776.3560130000114,776.3626934997737,776.3626934997737,777.3531837998889,stimuli/box_coin_transparent.png,18.134408299811184,18.13445380004123,777.3533026999794,777.3691830998287,778.3692871998064,778.3528447998688,19.134066599886864,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
4,0,4,space,19.900584999937564,None,space,1.2240292001515627,None,19.13642829982564,k,0.6322405999526381,None,None,19.78576669981703,19.786165500059724,20.78352800011635,20.783582199830562,21.7984023001045,21.798450000118464,24.313051899895072,,,,,,,2,0,2,0,4,0,4,0,778.3692871998064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.13642829982564,778.3552951999009,778.3692871998064,778.3692871998064,778.3692871998064,778.3692871998064,779.0044761998579,k,0.6322405999526381,None,right,1,10,4,6,76,4,None,19.78576669981703,19.786165500059724,779.0050209001638,779.0185362999327,779.0185362999327,780.027553900145,780.027553900145,780.0022708000615,20.78352800011635,20.783582199830562,780.0201069000177,780.027553900145,780.027553900145,781.0171774001792,stimuli/box_coin_transparent.png,21.7984023001045,21.798450000118464,781.0173257999122,781.0332085001282,783.5480162999593,783.5318296998739,24.313051899895072,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
5,0,5,space,19.900584999937564,None,space,1.2240292001515627,None,24.315559499897063,k,0.2696098000742495,None,None,24.614958200138062,24.615356899797916,28.127071700058877,28.127124399878085,29.142530700191855,29.142574899829924,31.157845799811184,,,,,,,2,0,2,0,5,0,5,0,783.5480162999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.315559499897063,783.5344293997623,783.5480162999593,783.5480162999593,783.5480162999593,783.5480162999593,783.8336681998335,k,0.2696098000742495,None,right,0,10,4,6,77,4,None,24.614958200138062,24.615356899797916,783.8342117001303,783.8479043999687,783.8479043999687,787.3667159001343,787.3667159001343,787.3458189000376,28.127071700058877,28.127124399878085,787.3600034997799,787.3667159001343,787.3667159001343,788.361306599807,stimuli/box_empty_transparent.png,29.142530700191855,29.142574899829924,788.3614233001135,788.3773185000755,790.3927319999784,790.3766234000213,31.157845799811184,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
6,0,6,space,19.900584999937564,None,space,1.2240292001515627,None,31.16035779984668,j,0.3402456999756396,None,None,31.52621030015871,31.526701800059527,32.52387160016224,32.52392549999058,33.53886409988627,33.53890929976478,34.53848600015044,,,,,,,2,0,2,0,6,0,6,0,790.3927319999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16035779984668,790.3792322999798,790.3927319999784,790.3927319999784,790.3927319999784,790.3927319999784,790.7449197000824,j,0.3402456999756396,None,right,0,10,4,6,77,4,None,31.52621030015871,31.526701800059527,790.7455599000677,790.759180100169,790.759180100169,791.7633074000478,791.7633074000478,791.7426175000146,32.52387160016224,32.52392549999058,791.7566370000131,791.7633074000478,791.7633074000478,792.7576394998468,stimuli/box_empty_transparent.png,33.53886409988627,33.53890929976478,792.7577578998171,792.7739038998261,793.7734093000181,793.7572634001262,34.53848600015044,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
7,0,7,space,19.900584999937564,None,space,1.2240292001515627,None,34.54146600002423,k,0.44463849999010563,None,None,35.00666499976069,35.00710629997775,37.01959400018677,37.01962859975174,38.01926499977708,38.01930839987472,40.03400099975988,,,,,,,2,0,2,0,7,0,7,0,793.7734093000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.54146600002423,793.7603368000127,793.7734093000181,793.7734093000181,793.7734093000181,793.7734093000181,794.2253748998046,k,0.44463849999010563,None,right,0,10,4,6,78,4,None,35.00666499976069,35.00710629997775,794.2259633997455,794.2399630998261,794.2399630998261,796.2548615997657,796.2548615997657,796.2383606997319,37.01959400018677,37.01962859975174,796.247201200109,796.2548615997657,796.2548615997657,797.2380400998518,stimuli/box_empty_transparent.png,38.01926499977708,38.01930839987472,797.2381544997916,797.2533883000724,799.2690217001364,799.2527799997479,40.03400099975988,797.2533883000724,797.2533883000724,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
8,0,8,space,19.900584999937564,None,space,1.2240292001515627,None,40.03663880005479,k,0.5155925001017749,None,None,40.56889809994027,40.56933879991993,43.582026899792254,43.58208379987627,44.5966757000424,44.596723900176585,46.11289530014619,,,,,,,2,0,2,0,8,0,8,0,799.2690217001364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03663880005479,799.2555149998516,799.2690217001364,799.2690217001364,799.2690217001364,799.2690217001364,799.787606399972,k,0.5155925001017749,None,right,0,10,4,6,79,4,None,40.56889809994027,40.56933879991993,799.7881979001686,799.8019759999588,799.8019759999588,802.8216379000805,802.8216379000805,802.8007720997557,43.582026899792254,43.58208379987627,802.8147149998695,802.8216379000805,802.8216379000805,803.8154501998797,stimuli/box_empty_transparent.png,44.5966757000424,44.596723900176585,803.815575200133,803.8319276999682,805.3476780001074,805.3316731997766,46.11289530014619,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
9,0,9,space,19.900584999937564,None,space,1.2240292001515627,None,46.11527399998158,j,0.44268189975991845,None,None,46.581114099826664,46.58157730009407,48.0948155997321,48.09486929979175,49.10961249982938,49.10965680005029,51.12548210006207,,,,,,,2,0,2,0,9,0,9,0,805.3476780001074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.11527399998158,805.3341411999427,805.3476780001074,805.3476780001074,805.3476780001074,805.3476780001074,805.7998242001049,j,0.44268189975991845,None,right,0,10,4,6,79,4,None,46.581114099826664,46.58157730009407,805.800435999874,805.8138326997869,805.8138326997869,807.3345837998204,807.3345837998204,807.3135611000471,48.0948155997321,48.09486929979175,807.3275847998448,807.3345837998204,807.3345837998204,808.3283874997869,stimuli/box_empty_transparent.png,49.10961249982938,49.10965680005029,808.3285050000995,808.3445310001262,810.360555099789,810.3442604998127,51.12548210006207,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
10,0,10,space,19.900584999937564,None,space,1.2240292001515627,None,51.12800969975069,j,0.3837164998985827,None,None,51.54362630005926,51.54408589983359,53.05767360003665,53.05772850010544,54.07225299999118,54.072298000101,55.07161800004542,,,,,,,2,0,2,0,10,0,10,0,810.360555099789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.12800969975069,810.3468786999583,810.360555099789,810.360555099789,810.360555099789,810.360555099789,810.7623032000847,j,0.3837164998985827,None,right,0,10,4,6,79,4,None,51.54362630005926,51.54408589983359,810.7629447998479,810.776589400135,810.776589400135,812.297291399911,812.297291399911,812.2764201001264,53.05767360003665,53.05772850010544,812.290685299784,812.297291399911,812.297291399911,813.2910285000689,stimuli/box_empty_transparent.png,54.07225299999118,54.072298000101,813.29114570003,813.3072917000391,814.3068908997811,814.2904058997519,55.07161800004542,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
11,0,11,space,19.900584999937564,None,space,1.2240292001515627,None,55.07350519997999,k,0.32341689988970757,None,None,55.423612100072205,55.42415919993073,57.43746230006218,57.4375163000077,58.45234020007774,58.452394399791956,59.95159879978746,,,,,,,2,0,2,0,11,0,11,0,814.3068908997811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.07350519997999,814.2923563998193,814.3068908997811,814.3068908997811,814.3068908997811,814.3068908997811,814.64231499983,k,0.32341689988970757,None,right,1,10,5,6,80,5,None,55.423612100072205,55.42415919993073,814.6430216999725,814.6568371998146,814.6568371998146,816.6807936998084,816.6807936998084,816.6562071000226,57.43746230006218,57.4375163000077,816.6738299997523,816.6807936998084,816.6807936998084,817.6710720998235,stimuli/box_coin_transparent.png,58.45234020007774,58.452394399791956,817.6712460997514,817.6870495001785,819.1864954000339,819.1703751999885,59.95159879978746,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
12,0,12,space,19.900584999937564,None,space,1.2240292001515627,None,59.9541629999876,k,0.34411369962617755,None,None,60.31911619985476,60.3193797999993,61.317602899856865,61.31765659991652,62.33280859980732,62.332853000145406,65.34728009998798,,,,,,,2,0,2,0,12,0,12,0,819.1864954000339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9541629999876,819.1730307997204,819.1864954000339,819.1864954000339,819.1864954000339,819.1864954000339,819.5378626999445,k,0.34411369962617755,None,right,0,10,5,6,81,5,None,60.31911619985476,60.3193797999993,819.5382165997289,819.5529076000676,819.5529076000676,820.5581216998398,820.5581216998398,820.5363471000455,61.317602899856865,61.31765659991652,820.5512255001813,820.5581216998398,820.5581216998398,821.5515839997679,stimuli/box_empty_transparent.png,62.33280859980732,62.332853000145406,821.5517008998431,821.5679672998376,824.5821273000911,824.5660709999502,65.34728009998798,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
13,0,13,space,19.900584999937564,None,space,1.2240292001515627,None,65.34870939981192,k,0.2864405997097492,None,None,65.66515569994226,65.66560979979113,66.16364789986983,66.16368380002677,67.17893770011142,67.17898239986971,69.1941566998139,,,,,,,2,0,2,0,13,0,13,0,824.5821273000911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.34870939981192,824.5675511001609,824.5821273000911,824.5821273000911,824.5821273000911,824.5821273000911,824.8838569000363,k,0.2864405997097492,None,right,1,10,6,6,82,6,None,65.66515569994226,65.66560979979113,824.8844695999287,824.898690099828,824.898690099828,825.3990611997433,825.3990611997433,825.3824192001484,66.16364789986983,66.16368380002677,825.3929516999051,825.3990611997433,825.3990611997433,826.3977143000811,stimuli/box_coin_transparent.png,67.17893770011142,67.17898239986971,826.3978300997987,826.4135774001479,828.4290891001001,828.4129348997958,69.1941566998139,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
14,0,14,space,19.900584999937564,None,space,1.2240292001515627,None,69.19670199975371,k,0.44176469976082444,None,None,69.66183699993417,69.66223629983142,71.17643440002576,71.17648810008541,72.19158169999719,72.19162649987265,73.19103879993781,,,,,,,2,0,2,0,14,0,14,0,828.4290891001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.19670199975371,828.4155745999888,828.4290891001001,828.4290891001001,828.4290891001001,828.4290891001001,828.8805483998731,k,0.44176469976082444,None,right,1,10,7,6,83,7,None,69.66183699993417,69.66223629983142,828.8810916999355,828.8953574998304,828.8953574998304,830.4196025999263,830.4196025999263,830.395177999977,71.17643440002576,71.17648810008541,830.4127976000309,830.4196025999263,830.4196025999263,831.4103564000688,stimuli/box_coin_transparent.png,72.19158169999719,72.19162649987265,831.4104790999554,831.42621649988,832.4262522999197,832.4098120001145,73.19103879993781,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
